event_id,event_cause,corridor,junction,T,survival_risk_score
FKID000373,vehicle_breakdown,West of Chord Road,,109994.1035403,948.064201872003
FKID000374,vehicle_breakdown,West of Chord Road,,60855.7205403,974.2178409210778
FKID000376,water_logging,ORR West 1,JP Nagar 15th cross junction,12971.988448166669,960.753386734951
FKID000377,vehicle_breakdown,Non-corridor,,83.28090113333333,911.0374730206069
FKID000378,protest,Non-corridor,,60833.673073633334,1123.9740746932985
FKID000379,vehicle_breakdown,Mysore Road,,109925.9934403,948.6194891811112
FKID000380,vehicle_breakdown,Non-corridor,,23.753298683333337,917.9637223391564
FKID000381,vehicle_breakdown,Non-corridor,,110018.5915403,894.6712292539866
FKID000382,vehicle_breakdown,Non-corridor,,73.46585520000001,917.9637223391564
FKID000383,vehicle_breakdown,Magadi Road,,72.26638113333334,954.4024383718868
FKID000384,vehicle_breakdown,Bellary Road 1,,92.67076003333334,779.3531885978763
FKID000385,vehicle_breakdown,Mysore Road,,14.5656122,961.5141960142564
FKID000386,vehicle_breakdown,Magadi Road,,109856.55097363332,952.1476522854916
FKID000387,vehicle_breakdown,Non-corridor,,12.90432295,920.2182442879274
FKID000388,tree_fall,Non-corridor,,60801.34750696667,939.6350601740104
FKID000389,accident,ORR East 2,,109802.34147363334,721.1425878077778
FKID000390,vehicle_breakdown,Non-corridor,,109713.1475903,940.252187364158
FKID000391,others,Bannerghata Road,,60772.54835696667,1045.700145890485
FKID000392,vehicle_breakdown,Non-corridor,,60924.85902363333,917.9637223391564
FKID000393,others,Bannerghata Road,,21814.1884831,1045.700145890485
FKID000394,road_conditions,Non-corridor,,86671.19320001667,937.9490087537858
FKID000395,vehicle_breakdown,Tumkur Road,,102.77983355,1010.7816921485952
FKID000396,vehicle_breakdown,Tumkur Road,,109646.2552903,1010.7816921485952
FKID000397,others,Bellary Road 2,,1654.0888025333334,1048.5229273241011
FKID000398,vehicle_breakdown,Tumkur Road,,104.3606748,1004.346133075346
FKID000399,vehicle_breakdown,Non-corridor,,11.195320116666666,940.252187364158
FKID000400,vehicle_breakdown,ORR North 2,,109727.36975696668,970.2884393732152
FKID000401,vehicle_breakdown,Bellary Road 1,,109731.70192363331,833.9707020069011
FKID000402,vehicle_breakdown,Non-corridor,,79.53191238333334,954.241387299673
FKID000403,vehicle_breakdown,Non-corridor,,109582.72675696667,954.241387299673
FKID000404,accident,Non-corridor,,0.8491233333333333,629.414269309654
FKID000405,vehicle_breakdown,Non-corridor,,109681.12022363332,940.252187364158
FKID000406,vehicle_breakdown,ORR North 1,,109695.81272363334,960.5282726863136
FKID000407,vehicle_breakdown,Non-corridor,,17.161744300000002,947.7844981992472
FKID000408,vehicle_breakdown,ORR West 1,,109542.08997363334,970.862866794768
FKID000409,vehicle_breakdown,Old Madras Road,,109520.4432903,964.2803358155494
FKID000410,vehicle_breakdown,Non-corridor,,69.83975466666668,940.252187364158
FKID000411,vehicle_breakdown,Mysore Road,,60850.46210696667,961.5141960142564
FKID000412,construction,ORR North 1,,113.57115,1419.6073248031528
FKID000413,vehicle_breakdown,Tumkur Road,,10.261219083333334,1010.7816921485952
FKID000414,vehicle_breakdown,ORR West 1,,109460.3987403,966.7273939246836
FKID000415,pot_holes,Non-corridor,,70050.26984013333,775.7315927910297
FKID000416,vehicle_breakdown,Non-corridor,,15.854282233333333,947.7844981992472
FKID000417,vehicle_breakdown,Old Airport Road,,40.82496125,966.7273939246836
FKID000418,vehicle_breakdown,Airport New South Road,,60581.484256966665,858.3249771762545
FKID000419,vehicle_breakdown,Hosur Road,,60544.507173633334,853.3350609701807
FKID000420,vehicle_breakdown,Mysore Road,,39.93153236666667,992.28866982204
FKID000421,tree_fall,Non-corridor,,52.854736083333336,1071.6470615848996
FKID000422,water_logging,Non-corridor,,60445.24052363333,940.3645181608792
FKID000423,tree_fall,Non-corridor,,60455.47757363333,1071.6470615848996
FKID000424,pot_holes,West of Chord Road,,60443.3158903,806.6688751616854
FKID000425,water_logging,Non-corridor,,45.86103,940.3645181608792
FKID000426,construction,Non-corridor,,4320.543,1041.172936529824
FKID000427,water_logging,Mysore Road,,40590.64575138334,1124.347186029212
FKID000428,water_logging,Non-corridor,,60437.72190696667,940.3645181608792
FKID000429,pot_holes,Non-corridor,,109373.3601403,789.49878850451
FKID000430,others,Magadi Road,,24.95513465,1041.2521830628318
FKID000431,vehicle_breakdown,Non-corridor,,22.23222121666667,937.4814032534384
FKID000432,tree_fall,Non-corridor,,60436.71330696667,1071.6470615848996
FKID000434,vehicle_breakdown,Non-corridor,,32.981926566666665,926.0405797954631
FKID000435,vehicle_breakdown,Non-corridor,,109330.59792363334,937.4814032534384
FKID000436,vehicle_breakdown,Non-corridor,,109047.65770696668,867.1746696111124
FKID000438,vehicle_breakdown,Non-corridor,,109087.73125696668,868.8298458743259
FKID000440,water_logging,ORR West 1,,60428.7271403,962.242972890968
FKID000441,water_logging,ORR West 1,,31067.90847805,962.242972890968
FKID000442,vehicle_breakdown,Non-corridor,,24.749764333333335,921.1153821951972
FKID000443,water_logging,Bannerghata Road,,18623.928009216663,826.0407647587969
FKID000444,others,Non-corridor,,89679.99652428334,1056.631791453523
FKID000445,vehicle_breakdown,Non-corridor,,108709.46657363333,855.0736122868207
FKID000446,vehicle_breakdown,Non-corridor,,108711.92802363331,855.0736122868207
FKID000447,vehicle_breakdown,ORR North 2,,108693.7298903,866.3156964122733
FKID000448,vehicle_breakdown,ORR North 1,,108670.99115696667,865.084540770793
FKID000449,water_logging,Bannerghata Road,,60417.16630696667,826.0407647587969
FKID000450,vehicle_breakdown,Magadi Road,,107.40422818333332,879.2369802412796
FKID000451,water_logging,Non-corridor,,60409.834223633334,940.3645181608792
FKID000452,vehicle_breakdown,ORR North 2,,108515.28215696668,934.7492691623248
FKID000453,water_logging,Non-corridor,,21555.31223965,940.3645181608792
FKID000454,tree_fall,Non-corridor,,60404.54622363333,1056.8570119049086
FKID000455,water_logging,Non-corridor,,60405.658856966664,930.8429581096163
FKID000456,water_logging,Non-corridor,,634.7593560833334,930.8429581096163
FKID000457,tree_fall,ORR West 1,,628.0100223833334,954.8530340391148
FKID000458,vehicle_breakdown,ORR West 1,,39.40781505,945.5472848187952
FKID000459,vehicle_breakdown,Non-corridor,,108597.06790696668,858.647541811609
FKID000460,vehicle_breakdown,Non-corridor,,108575.18657363331,895.6115267396548
FKID000461,accident,Tumkur Road,,34.37267258333333,719.6979175808415
FKID000462,vehicle_breakdown,Mysore Road,,108553.4888403,928.1130838712744
FKID000463,water_logging,Bannerghata Road,,60386.004723633334,795.2553995752841
FKID000464,vehicle_breakdown,Tumkur Road,,45.264776866666665,998.1980148179774
FKID000465,water_logging,Bannerghata Road,,60383.883940299995,795.2553995752841
FKID000466,vehicle_breakdown,Magadi Road,,108357.50052363334,954.0487116363053
FKID000467,vehicle_breakdown,Non-corridor,,45.61544075,952.7751734479394
FKID000468,procession,Non-corridor,,340.33611666666667,1137.8684625970193
FKID000469,vehicle_breakdown,Magadi Road,,108355.09670696668,954.0487116363053
FKID000470,vehicle_breakdown,Old Madras Road,,108376.4589903,940.8927041004227
FKID000471,vehicle_breakdown,Magadi Road,,77.75613968333333,981.9231401880412
FKID000472,others,ORR East 2,,170.56828548333334,1036.4216537704062
FKID000473,others,ORR East 2,,18.06991683333333,1036.4216537704062
FKID000474,vehicle_breakdown,ORR North 2,,90.19006885,971.9435625723804
FKID000475,congestion,Non-corridor,,108179.04680696668,477.73946067031954
FKID000476,vehicle_breakdown,Bellary Road 2,,108291.76672363334,844.4535152254005
FKID000477,water_logging,Non-corridor,,1043.3983678333332,930.8429581096163
FKID000478,procession,Non-corridor,,0.2715833333333333,958.0633009012938
FKID000479,vehicle_breakdown,Bellary Road 2,,12.225998116666666,852.0059681996504
FKID000480,water_logging,Non-corridor,,1039.9556850166666,930.8429581096163
FKID000481,vehicle_breakdown,Bellary Road 2,,107955.83777363334,856.5372239375845
FKID000482,water_logging,Non-corridor,,3481.07047895,941.70105306345
FKID000483,vehicle_breakdown,Bellary Road 1,,108041.76427363332,850.6159667540752
FKID000484,vehicle_breakdown,Mysore Road,,107873.6671903,979.3420577903468
FKID000485,water_logging,Mysore Road,,48925.08282431667,971.2404461317052
FKID000486,vehicle_breakdown,Magadi Road,,107954.55015696664,989.1257123588892
FKID000487,accident,Non-corridor,,107807.85302363332,496.48167837108247
FKID000488,vehicle_breakdown,Old Madras Road,,107844.1465903,951.5479941784596
FKID000489,vehicle_breakdown,Old Madras Road,,107841.92790696668,951.5479941784596
FKID000491,pot_holes,Old Madras Road,TrinityCircle,92792.88329971668,851.6560784181638
FKID000492,tree_fall,Hosur Road,,62.19627536666667,824.1833473090455
FKID000493,water_logging,Old Madras Road,,38922.47945293333,945.9611731344976
FKID000494,water_logging,Old Madras Road,,38927.7369535,945.9611731344976
FKID000495,vehicle_breakdown,Bellary Road 2,,76.96167763333332,785.4841460017037
FKID000496,water_logging,Non-corridor,,60303.603606966666,929.8355916486764
FKID000497,accident,Old Madras Road,,107411.05017363332,720.369900473305
FKID000498,tree_fall,Non-corridor,,107239.23277363334,973.0267837462404
FKID000499,water_logging,Non-corridor,,10540.669296933334,913.2645784463668
FKID000500,vehicle_breakdown,Mysore Road,,61.782266433333334,875.7478054305496
FKID000501,vehicle_breakdown,Varthur Road,,37.4838463,909.8465720382962
FKID000503,vehicle_breakdown,ORR West 1,,39.58132188333333,887.2909119178069
FKID000504,congestion,Hennur Main Road,,41.08258143333333,838.0809363565808
FKID000505,others,Mysore Road,,1862.94228465,1053.7974548470274
FKID000506,water_logging,ORR West 1,,3321.72448815,916.2358842435792
FKID000507,construction,ORR North 1,,107091.3837903,1163.527056690144
FKID000508,vehicle_breakdown,Non-corridor,,60433.321406966665,946.5044450926738
FKID000509,construction,Hennur Main Road,,107086.7357903,1091.6632105858666
FKID000510,vehicle_breakdown,ORR East 1,,107234.0842903,864.2000492408931
FKID000511,vehicle_breakdown,ORR East 2,,107232.57290696666,867.182983409141
FKID000512,vehicle_breakdown,Mysore Road,,60454.11492363333,990.8470928339136
FKID000513,others,Non-corridor,,567.0433455166666,934.1811553814848
FKID000514,vehicle_breakdown,Old Madras Road,,107248.8073403,867.5177086166382
FKID000515,tree_fall,Mysore Road,,2191.5870473500004,925.0020073824026
FKID000516,accident,Bellary Road 1,,60182.23382423333,621.5637430504861
FKID000517,vehicle_breakdown,Varthur Road,,60151.689173633335,959.3280432828803
FKID000518,construction,Hennur Main Road,,107075.60367363332,1265.074160084802
FKID000519,tree_fall,Non-corridor,,59771.957090300006,850.6279593778102
FKID000520,vehicle_breakdown,Bellary Road 1,,110.65663531666668,787.386228171778
FKID000521,pot_holes,Non-corridor,,6478.14761105,791.1898756896393
FKID000522,road_conditions,Bellary Road 1,HebbalFlyoverJunc,88409.34102665,960.1674125478949
FKID000523,vehicle_breakdown,Non-corridor,,107054.1166903,912.0508742110233
FKID000524,others,Tumkur Road,,59726.539406966665,943.0179436297682
FKID000525,tree_fall,Non-corridor,,1938.8078038166668,850.6279593778102
FKID000526,vehicle_breakdown,Bellary Road 2,,59718.13802363333,742.9982911136191
FKID000527,tree_fall,Non-corridor,,7741.090977233333,839.3716319899372
FKID000528,tree_fall,Non-corridor,,7725.8088132,975.5967659136962
FKID000529,tree_fall,Non-corridor,,7714.292728683333,839.3716319899372
FKID000530,water_logging,Non-corridor,,18791.138211166668,842.1295436611189
FKID000531,vehicle_breakdown,Non-corridor,,75.83953751666667,849.377179052736
FKID000532,pot_holes,Non-corridor,,60308.72783935,791.6287677505835
FKID000533,others,Non-corridor,,19.413640933333333,975.9518841063516
FKID000534,water_logging,IRR(Thanisandra road),,107038.67735696668,754.6683837068348
FKID000535,vehicle_breakdown,Bellary Road 1,,21.48659638333333,791.2950407651233
FKID000536,vehicle_breakdown,Magadi Road,,106950.22282363332,954.0487116363053
FKID000537,vehicle_breakdown,Old Airport Road,,10.285472433333332,946.8750444001583
FKID000538,vehicle_breakdown,Mysore Road,,78.04236811666667,959.2379975299856
FKID000539,vehicle_breakdown,Tumkur Road,,8.949905016666666,949.768980057615
FKID000540,vehicle_breakdown,ORR East 2,,59743.56897363334,879.481779567287
FKID000541,vehicle_breakdown,Old Airport Road,,85.34070533333333,901.3832516140062
FKID000542,tree_fall,Non-corridor,,7684.336017833333,854.2609029730085
FKID000543,water_logging,Old Madras Road,,6102.368835766667,889.2890915271121
FKID000544,vehicle_breakdown,Bellary Road 1,,74.08036368333335,743.3427301816805
FKID000545,vehicle_breakdown,Mysore Road,,106985.69277363332,959.2379975299856
FKID000546,vehicle_breakdown,ORR East 2,,107068.29810696669,937.2791748009154
FKID000547,others,Non-corridor,CID-CarltonHouseJunc,47238.69848676667,1045.6150700291157
FKID000548,others,CBD 2,CoffeeBoardJunc,37822.9705345,969.221294308176
FKID000549,vehicle_breakdown,Bellary Road 1,,107013.40505696669,790.6700159541996
FKID000550,vehicle_breakdown,Mysore Road,,106980.41100696666,959.2379975299856
FKID000551,others,Non-corridor,,106833.2134903,989.5868992965768
FKID000552,water_logging,Non-corridor,,59564.13527363333,902.4616487619626
FKID000553,construction,ORR East 2,,778.5956666666666,1211.9941789982383
FKID000554,vehicle_breakdown,Non-corridor,,59685.5237903,859.1277864679131
FKID000555,vehicle_breakdown,Non-corridor,,106913.59532363334,918.9997424390868
FKID000556,vehicle_breakdown,Hosur Road,,57.48541201666667,854.2462306783461
FKID000557,construction,ORR West 1,,1.9375833333333332,1154.8947952565336
FKID000558,vehicle_breakdown,ORR East 1,,106849.93160696668,972.3795599505928
FKID000559,pot_holes,Non-corridor,,36490.44095341666,781.8148906149904
FKID000560,tree_fall,Non-corridor,,59501.9607903,1061.6768236745115
FKID000561,construction,ORR North 1,,25835.501772983334,1129.561803284282
FKID000562,vehicle_breakdown,ORR North 2,,106829.86217363334,958.830433963236
FKID000563,accident,Bellary Road 1,,16.25948615,688.5170474972534
FKID000564,water_logging,IRR(Thanisandra road),,53354.217873333335,741.0473857556946
FKID000565,water_logging,CBD 2,CoffeeBoardJunc,80517.23230166666,866.8236362389669
FKID000566,vehicle_breakdown,Non-corridor,,106583.95980696668,949.1172418951784
FKID000567,vehicle_breakdown,Bellary Road 1,,88.67010386666668,779.3531885978763
FKID000568,vehicle_breakdown,ORR North 2,,49.33388356666667,943.6753849539384
FKID000569,road_conditions,Bannerghata Road,,41.26528335,835.052359892898
FKID000570,vehicle_breakdown,CBD 2,,106558.60682363334,863.2820035679858
FKID000571,vehicle_breakdown,Old Madras Road,,59595.5803403,919.5831144704804
FKID000572,vehicle_breakdown,Non-corridor,,106522.85030696666,948.2399543673206
FKID000573,congestion,ORR North 2,,106609.4973903,512.2222087808553
FKID000574,vehicle_breakdown,Old Madras Road,,59593.0969903,919.5831144704804
FKID000576,vehicle_breakdown,Non-corridor,,106299.2228903,893.4812605012792
FKID000577,others,Bellary Road 1,,59390.17992363333,1032.1932327979707
FKID000578,vehicle_breakdown,Bellary Road 2,,35.9550146,752.888702602193
FKID000579,vehicle_breakdown,ORR East 2,,106638.40132363333,971.2171132917144
FKID000580,vehicle_breakdown,Hosur Road,,106616.2940403,867.1486250853474
FKID000581,accident,Non-corridor,,105826.87160696668,680.1248888655733
FKID000582,vehicle_breakdown,Tumkur Road,,11.41129385,1009.341844930385
FKID000583,road_conditions,Mysore Road,,105705.7006403,918.0223363263028
FKID000584,tree_fall,Non-corridor,,59333.384656966664,939.6350601740104
FKID000585,vehicle_breakdown,Non-corridor,,59458.5023403,917.9637223391564
FKID000586,accident,Bellary Road 2,,65.95049823333333,863.2981143670239
FKID000587,vehicle_breakdown,Non-corridor,,110.95514761666666,845.4752036837444
FKID000588,vehicle_breakdown,Non-corridor,,28.716758966666664,895.6115267396548
FKID000589,vehicle_breakdown,Mysore Road,,131.20510380000002,888.9089254885508
FKID000590,vehicle_breakdown,Mysore Road,,102.62026928333331,928.1130838712744
FKID000591,vehicle_breakdown,Bellary Road 2,,105724.63950696666,765.3378377909614
FKID000592,vehicle_breakdown,Tumkur Road,,105688.6977403,976.535151308816
FKID000593,construction,IRR(Thanisandra road),,105658.01810696669,1062.9685962334115
FKID000594,vehicle_breakdown,Non-corridor,,59287.16245696667,940.252187364158
FKID000595,vehicle_breakdown,West of Chord Road,,59407.68302363333,974.2178409210778
FKID000596,pot_holes,Magadi Road,,105654.8147903,799.605859533278
FKID000597,vehicle_breakdown,Tumkur Road,,125.82290351666668,1019.4852355811968
FKID000598,vehicle_breakdown,Non-corridor,,51.529733783333334,917.7468975745612
FKID000599,vehicle_breakdown,Mysore Road,,3.73901635,928.1130838712744
FKID000600,pot_holes,Magadi Road,,105646.9884403,799.605859533278
FKID000601,vehicle_breakdown,Non-corridor,,105591.86092363334,912.0508742110233
FKID000602,vehicle_breakdown,Non-corridor,,105581.95875696668,917.7468975745612
FKID000603,vehicle_breakdown,Non-corridor,,105536.4355403,917.7468975745612
FKID000604,vehicle_breakdown,Non-corridor,,18.3825912,939.0336855153172
FKID000605,vehicle_breakdown,Tumkur Road,,7.900588366666667,1007.1295860130144
FKID000606,pot_holes,Old Madras Road,,59181.59592363333,793.0832317155663
