event_id,snapshot_date,quantile_fallback,retrieval_fallback,quantile_support,planned_support,event_cause,corridor,coverage_flag
FKID005219,2023-11-16,cause_only,exact,17,4,others,ORR East 1,True
FKID005990,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID005991,2023-11-16,cause_corridor,exact,6,4,vehicle_breakdown,Tumkur Road,True
FKID005992,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID005993,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID005994,2023-11-16,cause_corridor,exact,11,4,vehicle_breakdown,Mysore Road,True
FKID005995,2023-11-16,cause_only,exact,5,4,road_conditions,Hennur Main Road,True
FKID005996,2023-11-16,corridor_only,exact,47,4,tree_fall,Non-corridor,True
FKID004606,2023-11-16,cause_only,exact,60,4,vehicle_breakdown,Bellary Road 1,True
FKID005997,2023-11-16,corridor_only,exact,6,4,tree_fall,ORR East 1,True
FKID005999,2023-11-16,cause_corridor,exact,6,4,others,Non-corridor,True
FKID005998,2023-11-16,cause_only,exact,7,4,accident,Bellary Road 2,True
FKID006000,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID006001,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID006002,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID006003,2023-11-16,cause_corridor,exact,24,4,vehicle_breakdown,Non-corridor,True
FKID006004,2023-11-16,cause_only,exact,60,4,vehicle_breakdown,Varthur Road,True
FKID005220,2023-11-16,cause_only,exact,60,4,vehicle_breakdown,Bellary Road 1,True
FKID005221,2023-11-16,cause_only,exact,60,4,vehicle_breakdown,Bellary Road 1,True
FKID005222,2023-11-16,cause_only,exact,60,4,vehicle_breakdown,Old Airport Road,True
FKID006005,2023-11-16,global,exact,116,4,water_logging,Bannerghata Road,True
FKID004609,2023-11-16,corridor_only,exact,47,4,public_event,Non-corridor,True
FKID006006,2023-11-16,cause_only,exact,60,4,vehicle_breakdown,Hosur Road,True
FKID006007,2023-11-16,cause_only,exact,7,4,accident,Bellary Road 2,True
FKID006008,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006009,2023-11-17,cause_corridor,exact,11,5,vehicle_breakdown,Mysore Road,True
FKID004612,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006010,2023-11-17,cause_only,exact,7,5,accident,Non-corridor,True
FKID006011,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,ORR West 1,True
FKID004613,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID005223,2023-11-17,cause_only,exact,14,5,construction,ORR East 2,True
FKID006012,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,Magadi Road,True
FKID004614,2023-11-17,cause_only,exact,9,5,pot_holes,ORR East 2,True
FKID005224,2023-11-17,cause_only,exact,9,5,pot_holes,Bellary Road 1,True
FKID004615,2023-11-17,cause_only,exact,23,5,others,Bellary Road 1,True
FKID006014,2023-11-17,cause_corridor,exact,11,5,vehicle_breakdown,Mysore Road,True
FKID006013,2023-11-17,cause_only,exact,7,5,accident,Mysore Road,True
FKID006015,2023-11-17,cause_only,exact,9,5,pot_holes,Non-corridor,True
FKID006016,2023-11-17,cause_only,exact,9,5,pot_holes,Old Airport Road,True
FKID006017,2023-11-17,cause_only,exact,8,5,road_conditions,CBD 2,True
FKID006018,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006019,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,ORR East 1,True
FKID004620,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006021,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006020,2023-11-17,cause_corridor,exact,9,5,others,Non-corridor,True
FKID006023,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,ORR East 1,True
FKID006022,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006024,2023-11-17,cause_corridor,exact,11,5,vehicle_breakdown,Mysore Road,True
FKID006025,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID004625,2023-11-17,cause_only,exact,23,5,others,ORR North 2,True
FKID006026,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID004624,2023-11-17,cause_only,exact,7,5,accident,Bannerghata Road,True
FKID006027,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,Bellary Road 1,True
FKID006028,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,Bellary Road 1,True
FKID004627,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,Bellary Road 1,True
FKID004629,2023-11-17,global,exact,139,5,public_event,Magadi Road,True
FKID006031,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,ORR East 1,True
FKID006032,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID004131,2023-11-17,cause_only,exact,14,5,construction,Non-corridor,True
FKID006033,2023-11-17,cause_corridor,exact,6,5,vehicle_breakdown,Tumkur Road,True
FKID004630,2023-11-17,cause_only,exact,14,5,construction,Non-corridor,True
FKID004631,2023-11-17,cause_only,exact,14,5,construction,Non-corridor,True
FKID006034,2023-11-17,cause_only,exact,70,5,vehicle_breakdown,Bellary Road 1,True
FKID006035,2023-11-17,cause_only,exact,7,5,accident,Non-corridor,True
FKID004634,2023-11-17,cause_only,exact,7,5,accident,Non-corridor,True
FKID006036,2023-11-17,cause_corridor,exact,27,5,vehicle_breakdown,Non-corridor,True
FKID006037,2023-11-17,cause_only,exact,14,5,construction,Mysore Road,True
FKID004635,2023-11-18,cause_only,exact,10,6,accident,Non-corridor,True
FKID006038,2023-11-18,cause_only,exact,27,6,others,Bellary Road 1,True
FKID006039,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,Bellary Road 2,True
FKID006040,2023-11-18,cause_only,exact,10,6,pot_holes,CBD 2,True
FKID004643,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,ORR East 2,True
FKID004650,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID006041,2023-11-18,cause_corridor,exact,6,6,vehicle_breakdown,Bellary Road 1,True
FKID004645,2023-11-18,cause_only,exact,10,6,accident,Non-corridor,True
FKID006042,2023-11-18,cause_only,exact,27,6,others,Hennur Main Road,True
FKID004646,2023-11-18,cause_only,exact,15,6,construction,ORR East 2,True
FKID006043,2023-11-18,cause_corridor,exact,7,6,vehicle_breakdown,Tumkur Road,True
FKID004132,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID006044,2023-11-18,cause_corridor,exact,7,6,vehicle_breakdown,Tumkur Road,True
FKID004647,2023-11-18,cause_corridor,exact,6,6,vehicle_breakdown,Bellary Road 1,True
FKID006045,2023-11-18,cause_only,exact,10,6,accident,Tumkur Road,True
FKID006046,2023-11-18,cause_only,exact,27,6,others,ORR North 2,True
FKID006047,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID006048,2023-11-18,cause_only,exact,27,6,others,Hennur Main Road,True
FKID006049,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,Old Madras Road,True
FKID006050,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID004659,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,ORR North 2,True
FKID006051,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID006052,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,Bellary Road 2,True
FKID006053,2023-11-18,corridor_only,exact,5,6,congestion,ORR North 2,True
FKID006055,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,ORR East 1,True
FKID006054,2023-11-18,cause_corridor,exact,13,6,vehicle_breakdown,Mysore Road,True
FKID006056,2023-11-18,cause_corridor,exact,6,6,vehicle_breakdown,Bellary Road 1,True
FKID006057,2023-11-18,corridor_only,exact,67,6,water_logging,Non-corridor,True
FKID004663,2023-11-18,cause_corridor,exact,6,6,vehicle_breakdown,Bellary Road 1,True
FKID006058,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,ORR North 2,True
FKID004660,2023-11-18,cause_only,exact,27,6,others,Bellary Road 1,True
FKID006059,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,Old Madras Road,True
FKID005225,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID004832,2023-11-18,corridor_only,exact,67,6,water_logging,Non-corridor,True
FKID006060,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,Varthur Road,True
FKID006061,2023-11-18,cause_only,exact,85,6,vehicle_breakdown,Hosur Road,True
FKID004928,2023-11-18,cause_only,exact,9,6,road_conditions,Bellary Road 1,True
FKID006062,2023-11-18,cause_corridor,exact,13,6,vehicle_breakdown,Mysore Road,True
FKID006063,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID004668,2023-11-18,cause_only,exact,27,6,others,Bellary Road 1,True
FKID004669,2023-11-18,cause_only,exact,27,6,others,Bellary Road 1,True
FKID004133,2023-11-18,cause_corridor,exact,12,6,others,Non-corridor,True
FKID004671,2023-11-18,global,exact,167,6,procession,Magadi Road,True
FKID006064,2023-11-18,cause_corridor,exact,6,6,vehicle_breakdown,Bellary Road 1,True
FKID004676,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID004678,2023-11-18,cause_corridor,exact,33,6,vehicle_breakdown,Non-corridor,True
FKID006065,2023-11-18,cause_only,exact,15,6,construction,ORR East 1,True
FKID006066,2023-11-18,cause_only,exact,15,6,construction,ORR East 1,True
FKID006067,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID006068,2023-11-19,cause_corridor,exact,7,7,vehicle_breakdown,Tumkur Road,True
FKID004682,2023-11-19,cause_corridor,exact,12,7,others,Non-corridor,True
FKID006069,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID006070,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID004685,2023-11-19,cause_corridor,exact,9,7,vehicle_breakdown,Bellary Road 1,True
FKID006071,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,ORR North 2,True
FKID006072,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,Bellary Road 2,True
FKID004687,2023-11-19,cause_corridor,exact,9,7,vehicle_breakdown,Bellary Road 1,True
FKID004689,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID004692,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,ORR West 1,True
FKID006073,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,Bellary Road 2,True
FKID006074,2023-11-19,cause_only,exact,16,7,construction,Non-corridor,True
FKID004695,2023-11-19,corridor_only,exact,75,7,congestion,Non-corridor,True
FKID004698,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID006075,2023-11-19,cause_only,exact,16,7,construction,IRR(Thanisandra road),True
FKID004699,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID004700,2023-11-19,global,exact,188,7,public_event,West of Chord Road,True
FKID006076,2023-11-19,cause_corridor,exact,14,7,vehicle_breakdown,Mysore Road,True
FKID006078,2023-11-19,cause_corridor,exact,9,7,vehicle_breakdown,Bellary Road 1,True
FKID005226,2023-11-19,cause_corridor,exact,12,7,others,Non-corridor,True
FKID005227,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID006079,2023-11-19,cause_corridor,exact,7,7,vehicle_breakdown,Tumkur Road,True
FKID005228,2023-11-19,corridor_only,exact,75,7,congestion,Non-corridor,True
FKID006080,2023-11-19,cause_corridor,exact,12,7,others,Non-corridor,True
FKID004702,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,Magadi Road,True
FKID006081,2023-11-19,cause_corridor,exact,14,7,vehicle_breakdown,Mysore Road,True
FKID006082,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID006083,2023-11-19,cause_corridor,exact,38,7,vehicle_breakdown,Non-corridor,True
FKID005229,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,Varthur Road,True
FKID005230,2023-11-19,cause_corridor,exact,12,7,others,Non-corridor,True
FKID006084,2023-11-19,cause_only,exact,98,7,vehicle_breakdown,Bellary Road 2,True
FKID006085,2023-11-19,cause_only,exact,29,7,others,Hosur Road,True
FKID006086,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006087,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006088,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Old Madras Road,True
FKID004710,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006089,2023-11-20,cause_only,exact,10,8,road_conditions,ORR East 1,True
FKID006091,2023-11-20,cause_only,exact,17,8,construction,Hennur Main Road,True
FKID006090,2023-11-20,cause_only,exact,33,8,others,Hosur Road,True
FKID006077,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006029,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,ORR North 1,True
FKID006092,2023-11-20,cause_only,exact,33,8,others,ORR North 1,True
FKID006093,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,West of Chord Road,True
FKID006094,2023-11-20,cause_corridor,exact,16,8,vehicle_breakdown,Mysore Road,True
FKID005231,2023-11-20,cause_corridor,exact,10,8,vehicle_breakdown,Bellary Road 1,True
FKID005232,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006095,2023-11-20,cause_only,exact,10,8,road_conditions,Bannerghata Road,True
FKID005233,2023-11-20,cause_corridor,exact,6,8,construction,ORR East 2,True
FKID006096,2023-11-20,cause_corridor,exact,7,8,vehicle_breakdown,Tumkur Road,True
FKID006097,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,ORR West 1,True
FKID006098,2023-11-20,cause_only,exact,13,8,pot_holes,Bannerghata Road,True
FKID000168,2023-11-20,cause_corridor,exact,5,8,pot_holes,Non-corridor,True
FKID006099,2023-11-20,cause_only,exact,13,8,pot_holes,Bannerghata Road,True
FKID006100,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Hennur Main Road,True
FKID006101,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Bellary Road 2,True
FKID006102,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Old Airport Road,True
FKID006103,2023-11-20,cause_corridor,exact,7,8,vehicle_breakdown,Tumkur Road,True
FKID006104,2023-11-20,cause_corridor,exact,16,8,vehicle_breakdown,Mysore Road,True
FKID004723,2023-11-20,cause_corridor,exact,10,8,vehicle_breakdown,Bellary Road 1,True
FKID004718,2023-11-20,cause_corridor,exact,10,8,vehicle_breakdown,Bellary Road 1,True
FKID004720,2023-11-20,cause_corridor,exact,12,8,others,Non-corridor,True
FKID004722,2023-11-20,cause_only,exact,17,8,construction,Non-corridor,True
FKID006105,2023-11-20,corridor_only,exact,79,8,public_event,Non-corridor,True
FKID006106,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Old Madras Road,True
FKID006107,2023-11-20,cause_corridor,exact,7,8,vehicle_breakdown,Tumkur Road,True
FKID006108,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Hosur Road,True
FKID004724,2023-11-20,cause_only,exact,33,8,others,ORR North 2,True
FKID004727,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID004725,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006109,2023-11-20,cause_corridor,exact,16,8,vehicle_breakdown,Mysore Road,True
FKID006110,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006111,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Bellary Road 2,True
FKID006112,2023-11-20,cause_corridor,exact,16,8,vehicle_breakdown,Mysore Road,True
FKID004729,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006113,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,West of Chord Road,True
FKID006114,2023-11-20,cause_corridor,exact,16,8,vehicle_breakdown,Mysore Road,True
FKID006115,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Old Madras Road,True
FKID006116,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID006117,2023-11-20,cause_only,exact,33,8,others,ORR North 1,True
FKID006118,2023-11-20,cause_only,exact,17,8,construction,ORR East 1,True
FKID004731,2023-11-20,cause_corridor,exact,42,8,vehicle_breakdown,Non-corridor,True
FKID004732,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Magadi Road,True
FKID006119,2023-11-20,cause_corridor,exact,12,8,others,Non-corridor,True
FKID006120,2023-11-20,cause_corridor,exact,16,8,vehicle_breakdown,Mysore Road,True
FKID004736,2023-11-20,cause_only,exact,12,8,accident,Non-corridor,True
FKID006121,2023-11-20,cause_only,exact,110,8,vehicle_breakdown,Hosur Road,True
FKID004739,2023-11-21,cause_only,exact,12,9,accident,ORR North 1,True
FKID006122,2023-11-21,cause_only,exact,37,9,others,ORR North 1,True
FKID006123,2023-11-21,cause_corridor,exact,13,9,vehicle_breakdown,Bellary Road 1,True
FKID006124,2023-11-21,cause_only,exact,12,9,accident,ORR North 1,True
FKID006125,2023-11-21,cause_corridor,exact,13,9,vehicle_breakdown,Bellary Road 1,True
FKID006126,2023-11-21,cause_corridor,exact,17,9,vehicle_breakdown,Mysore Road,True
FKID006127,2023-11-21,cause_only,exact,125,9,vehicle_breakdown,West of Chord Road,True
FKID006128,2023-11-21,cause_only,exact,37,9,others,ORR North 1,True
FKID006129,2023-11-21,cause_only,exact,18,9,construction,Hennur Main Road,True
FKID004743,2023-11-21,cause_corridor,exact,15,9,others,Non-corridor,True
FKID004766,2023-11-21,cause_corridor,exact,6,9,construction,ORR East 2,True
FKID006130,2023-11-21,global,exact,228,9,congestion,Hennur Main Road,True
FKID006131,2023-11-21,cause_only,exact,125,9,vehicle_breakdown,Old Madras Road,True
FKID006132,2023-11-21,cause_corridor,exact,49,9,vehicle_breakdown,Non-corridor,True
FKID006133,2023-11-21,corridor_only,exact,12,9,water_logging,ORR East 1,True
FKID003897,2023-11-21,corridor_only,exact,89,9,debris,Non-corridor,True
FKID006134,2023-11-21,cause_only,exact,37,9,others,Old Airport Road,True
FKID006135,2023-11-21,cause_corridor,exact,5,9,pot_holes,Non-corridor,True
FKID006136,2023-11-21,cause_corridor,exact,6,9,vehicle_breakdown,Bellary Road 2,True
FKID004751,2023-11-21,cause_corridor,exact,6,9,vehicle_breakdown,Bellary Road 2,True
FKID006137,2023-11-21,cause_corridor,exact,49,9,vehicle_breakdown,Non-corridor,True
FKID006138,2023-11-21,cause_corridor,exact,49,9,vehicle_breakdown,Non-corridor,True
FKID004752,2023-11-21,cause_corridor,exact,49,9,vehicle_breakdown,Non-corridor,True
FKID006139,2023-11-21,cause_corridor,exact,49,9,vehicle_breakdown,Non-corridor,True
FKID006140,2023-11-21,cause_corridor,exact,49,9,vehicle_breakdown,Non-corridor,True
FKID004748,2023-11-21,cause_only,exact,125,9,vehicle_breakdown,ORR North 2,True
FKID005235,2023-11-21,cause_only,exact,37,9,others,ORR East 2,True
FKID005234,2023-11-21,cause_only,exact,37,9,others,Bellary Road 1,True
FKID006141,2023-11-21,cause_corridor,exact,17,9,vehicle_breakdown,Mysore Road,True
FKID005236,2023-11-21,cause_only,exact,125,9,vehicle_breakdown,Magadi Road,True
FKID004754,2023-11-21,cause_corridor,exact,13,9,vehicle_breakdown,Bellary Road 1,True
