row_idx,event_id,event_cause,corridor,duration_min,trust_score,is_true_planned_event,start_timestamp
304,FKID000304,others,Mysore Road,1922.4556106166667,0.7,False,2024-02-02T20:31:33
305,FKID000305,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-02-02T18:23:44
306,FKID000306,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-08T18:22:34
307,FKID000307,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-02T18:55:01
308,FKID000308,pot_holes,Non-corridor,,1.0,False,2024-02-02T21:14:53
309,FKID000309,others,Mysore Road,17.062712316666666,1.0,False,2024-02-02T21:22:52
310,FKID000310,vehicle_breakdown,ORR East 1,,1.0,False,2024-02-02T21:40:14
311,FKID000311,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-08T19:08:40
312,FKID000312,construction,ORR East 2,685.2822166666666,1.0,False,2024-02-02T21:40:29
313,FKID000313,vehicle_breakdown,Non-corridor,35.281999049999996,1.0,False,2024-02-02T21:52:18
314,FKID000314,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-02T22:01:02
315,FKID000315,others,Non-corridor,1.0946760500000001,1.0,False,2024-02-02T22:16:40
316,FKID000316,pot_holes,Non-corridor,83621.89525755,0.48999999999999994,False,2023-12-06T20:48:00
317,FKID000317,others,Non-corridor,3015.3421913166667,0.7,False,2024-02-02T22:14:43
318,FKID000318,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-02-02T22:28:00
319,FKID000319,vehicle_breakdown,Tumkur Road,,1.0,False,2024-02-02T20:37:32
320,FKID000320,water_logging,Non-corridor,,1.0,False,2024-03-08T19:15:15
321,FKID000321,vehicle_breakdown,ORR West 1,20.211203416666667,1.0,False,2024-02-03T00:09:29
322,FKID000322,vehicle_breakdown,Bellary Road 1,141.64393971666667,1.0,False,2024-02-02T22:36:20
323,FKID000323,vehicle_breakdown,ORR North 2,,1.0,False,2024-02-03T01:20:04
324,FKID000324,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-02-02T22:32:55
325,FKID000325,others,Non-corridor,,1.0,False,2024-02-03T02:24:37
326,FKID000326,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-02T21:47:04
327,FKID000327,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-02T23:54:53
328,FKID000328,accident,Non-corridor,78.2774947,1.0,False,2024-03-08T19:47:42
329,FKID000329,vehicle_breakdown,ORR North 1,,0.7,False,2024-03-08T19:44:31
330,FKID000330,vehicle_breakdown,ORR West 1,36.08605643333333,1.0,False,2024-02-03T04:03:29
331,FKID000331,pot_holes,Non-corridor,,1.0,False,2024-02-03T03:41:29
332,FKID000332,others,ORR North 1,79376.58893283334,0.48999999999999994,False,2023-12-10T02:12:12
333,FKID000333,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-03T02:42:08
334,FKID000334,congestion,Non-corridor,,0.7,False,2024-02-03T02:59:55
335,FKID000335,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-03-08T20:10:51
336,FKID000336,vehicle_breakdown,Hosur Road,31.520573033333335,1.0,False,2024-02-03T06:03:55
337,FKID000337,construction,ORR East 2,8801.107604216666,0.7,False,2024-03-08T20:25:49
338,FKID000338,vehicle_breakdown,Tumkur Road,132.2670364,0.7,False,2024-02-03T05:52:22
339,FKID000339,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-08T19:26:22
340,FKID000340,vehicle_breakdown,Tumkur Road,,1.0,False,2024-02-03T06:15:25
341,FKID000341,vehicle_breakdown,ORR East 2,,1.0,False,2024-03-08T19:01:41
342,FKID000342,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-03T03:43:47
343,FKID000343,vehicle_breakdown,Non-corridor,72.34147603333332,1.0,False,2024-02-03T06:54:14
344,FKID000344,vehicle_breakdown,Hosur Road,96.5241556,1.0,False,2024-02-03T06:52:55
345,FKID000345,others,Non-corridor,2522.9359043,0.7,False,2024-02-03T06:27:05
346,FKID000346,water_logging,Non-corridor,35883.953440833335,0.48999999999999994,False,2024-02-03T06:20:56
347,FKID000347,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-03T06:55:58
348,FKID000348,tree_fall,Non-corridor,508.2992390666667,1.0,False,2024-03-08T22:12:26
349,FKID000349,vehicle_breakdown,ORR West 1,75.99775528333333,1.0,False,2024-03-08T21:40:42
350,FKID000350,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-03T05:48:21
351,FKID000351,congestion,ORR North 2,,0.7,False,2024-02-03T05:01:27
352,FKID000352,vehicle_breakdown,ORR North 1,,0.7,False,2024-02-03T05:45:59
353,FKID000353,vehicle_breakdown,Tumkur Road,,1.0,False,2024-02-03T06:25:50
354,FKID000354,vehicle_breakdown,Old Airport Road,10.359373833333333,1.0,False,2024-02-03T08:48:46
355,FKID000355,construction,Non-corridor,180.51771666666667,1.0,False,2024-03-08T22:18:14
356,FKID000356,vehicle_breakdown,ORR North 1,,0.7,False,2024-03-08T19:52:01
357,FKID000357,accident,Bellary Road 2,,0.7,False,2024-02-03T07:53:30
358,FKID000358,vehicle_breakdown,Bellary Road 1,10.859754400000002,1.0,False,2024-02-03T09:11:19
359,FKID000359,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-03T07:26:42
360,FKID000360,tree_fall,Old Madras Road,,1.0,False,2024-03-08T22:39:34
361,FKID000361,procession,Non-corridor,,1.0,True,2024-03-08T21:20:19
362,FKID000362,vehicle_breakdown,ORR North 2,,1.0,False,2024-03-08T20:29:10
363,FKID000363,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-03T17:35:30
364,FKID000364,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-08T23:44:09
365,FKID000365,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-03-08T19:40:48
366,FKID000366,vehicle_breakdown,ORR North 1,80.29286535,1.0,False,2024-02-03T17:21:22
367,FKID000367,others,ORR North 1,,1.0,False,2024-03-08T23:50:02
368,FKID000368,others,Non-corridor,,1.0,False,2024-02-03T19:12:24
369,FKID000369,vehicle_breakdown,ORR East 1,16.53580991666667,1.0,False,2024-02-03T18:44:43
370,FKID000370,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-03T17:33:51
371,FKID000371,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-03T17:55:32
372,FKID000372,others,Mysore Road,36.87994801666667,1.0,False,2024-02-03T20:10:54
373,FKID000373,vehicle_breakdown,West of Chord Road,,1.0,False,2024-02-03T21:02:02
374,FKID000374,vehicle_breakdown,West of Chord Road,,1.0,False,2024-03-09T00:00:25
375,FKID000375,construction,Bellary Road 1,-547.8821,1.0,False,2024-02-03T21:28:38
376,FKID000376,water_logging,ORR West 1,12971.988448166667,1.0,False,2024-01-25T21:42:08
377,FKID000377,vehicle_breakdown,Non-corridor,83.28090113333333,1.0,False,2024-02-03T21:34:57
378,FKID000378,protest,Non-corridor,,1.0,True,2024-03-09T00:22:27
379,FKID000379,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-03T22:10:08
380,FKID000380,vehicle_breakdown,Non-corridor,23.753298683333334,1.0,False,2024-02-03T22:46:09
381,FKID000381,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-03T20:37:32
382,FKID000382,vehicle_breakdown,Non-corridor,73.46585520000001,1.0,False,2024-02-03T23:29:58
383,FKID000383,vehicle_breakdown,Magadi Road,72.26638113333334,1.0,False,2024-02-03T23:31:11
384,FKID000384,vehicle_breakdown,Bellary Road 1,92.67076003333334,1.0,False,2024-02-03T23:13:38
385,FKID000385,vehicle_breakdown,Mysore Road,14.5656122,1.0,False,2024-02-04T00:21:22
386,FKID000386,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-03T23:19:35
387,FKID000387,vehicle_breakdown,Non-corridor,12.90432295,1.0,False,2024-02-04T00:26:38
388,FKID000388,tree_fall,Non-corridor,,1.0,False,2024-03-09T00:54:47
389,FKID000389,accident,ORR East 2,,0.7,False,2024-02-04T00:13:47
390,FKID000390,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T01:42:59
391,FKID000391,others,Bannerghata Road,,1.0,False,2024-03-09T01:23:35
392,FKID000392,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-08T22:51:16
393,FKID000393,others,Bannerghata Road,21814.1884831,0.7,False,2024-03-09T01:25:26
394,FKID000394,road_conditions,Non-corridor,86671.19320001667,0.7,False,2024-02-04T02:30:51
395,FKID000395,vehicle_breakdown,Tumkur Road,102.77983354999999,1.0,False,2024-02-04T02:41:48
396,FKID000396,vehicle_breakdown,Tumkur Road,,1.0,False,2024-02-04T02:49:52
397,FKID000397,others,Bellary Road 2,1654.0888025333334,1.0,False,2024-02-04T02:09:27
398,FKID000398,vehicle_breakdown,Tumkur Road,104.3606748,1.0,False,2024-02-04T01:41:44
399,FKID000399,vehicle_breakdown,Non-corridor,11.195320116666666,1.0,False,2024-03-09T01:53:07
400,FKID000400,vehicle_breakdown,ORR North 2,,1.0,False,2024-02-04T01:28:46
401,FKID000401,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-02-04T01:24:26
402,FKID000402,vehicle_breakdown,Non-corridor,79.53191238333334,1.0,False,2024-02-04T03:36:36
403,FKID000403,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T03:53:24
404,FKID000404,accident,Non-corridor,0.8491233333333333,1.0,False,2024-03-09T02:08:51
405,FKID000405,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T02:15:01
406,FKID000406,vehicle_breakdown,ORR North 1,,0.7,False,2024-02-04T02:00:19
407,FKID000407,vehicle_breakdown,Non-corridor,17.161744300000002,1.0,False,2024-02-04T05:37:12
408,FKID000408,vehicle_breakdown,ORR West 1,,1.0,False,2024-02-04T04:34:02
409,FKID000409,vehicle_breakdown,Old Madras Road,,0.7,False,2024-02-04T04:55:41
410,FKID000410,vehicle_breakdown,Non-corridor,69.83975466666668,1.0,False,2024-03-09T02:21:23
411,FKID000411,vehicle_breakdown,Mysore Road,,1.0,False,2024-03-09T00:05:40
412,FKID000412,construction,ORR North 1,113.57115,1.0,False,2024-03-09T00:32:11
413,FKID000413,vehicle_breakdown,Tumkur Road,10.261219083333334,1.0,False,2024-03-09T03:00:00
414,FKID000414,vehicle_breakdown,ORR West 1,,1.0,False,2024-02-04T05:55:44
415,FKID000415,pot_holes,Non-corridor,70050.26984013333,0.7,False,2024-02-04T05:58:28
416,FKID000416,vehicle_breakdown,Non-corridor,15.854282233333333,1.0,False,2024-02-04T05:55:55
417,FKID000417,vehicle_breakdown,Old Airport Road,40.82496125,1.0,False,2024-02-04T06:04:14
418,FKID000418,vehicle_breakdown,Airport New South Road,,1.0,False,2024-03-09T04:34:39
419,FKID000419,vehicle_breakdown,Hosur Road,,1.0,False,2024-03-09T05:11:37
420,FKID000420,vehicle_breakdown,Mysore Road,39.93153236666667,1.0,False,2024-03-09T05:14:41
421,FKID000421,tree_fall,Non-corridor,52.854736083333336,1.0,False,2024-03-09T06:34:21
422,FKID000422,water_logging,Non-corridor,,1.0,False,2024-03-09T06:50:53
423,FKID000423,tree_fall,Non-corridor,,1.0,False,2024-03-09T06:40:39
424,FKID000424,pot_holes,West of Chord Road,,1.0,False,2024-03-09T06:52:49
425,FKID000425,water_logging,Non-corridor,45.86103,1.0,False,2024-03-09T06:43:02
426,FKID000426,construction,Non-corridor,4320.543,1.0,False,2024-03-09T06:38:13
427,FKID000427,water_logging,Mysore Road,40590.64575138334,0.48999999999999994,False,2024-03-09T06:37:50
428,FKID000428,water_logging,Non-corridor,,1.0,False,2024-03-09T06:58:24
429,FKID000429,pot_holes,Non-corridor,,0.7,False,2024-02-04T07:22:46
430,FKID000430,others,Magadi Road,24.955134649999998,1.0,False,2024-03-09T07:00:11
431,FKID000431,vehicle_breakdown,Non-corridor,22.23222121666667,1.0,False,2024-02-04T08:13:13
432,FKID000432,tree_fall,Non-corridor,,1.0,False,2024-03-09T06:59:25
433,FKID000433,public_event,Non-corridor,,1.0,True,
434,FKID000434,vehicle_breakdown,Non-corridor,32.981926566666665,0.7,False,2024-02-04T09:47:43
435,FKID000435,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T08:05:32
436,FKID000436,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T12:48:28
437,FKID000437,public_event,Non-corridor,,1.0,True,
438,FKID000438,vehicle_breakdown,Non-corridor,,0.7,False,2024-02-04T12:08:24
439,FKID000439,public_event,CBD 2,,1.0,True,
440,FKID000440,water_logging,ORR West 1,,1.0,False,2024-03-09T07:07:24
441,FKID000441,water_logging,ORR West 1,31067.90847805,0.7,False,2024-03-09T07:07:04
442,FKID000442,vehicle_breakdown,Non-corridor,24.749764333333335,0.7,False,2024-02-04T19:20:45
443,FKID000443,water_logging,Bannerghata Road,18623.928009216666,1.0,False,2024-03-09T07:15:27
444,FKID000444,others,Non-corridor,89679.99652428334,0.48999999999999994,False,2024-02-04T19:27:21
445,FKID000445,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T18:26:40
446,FKID000446,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T18:24:12
447,FKID000447,vehicle_breakdown,ORR North 2,,1.0,False,2024-02-04T18:42:24
448,FKID000448,vehicle_breakdown,ORR North 1,,0.7,False,2024-02-04T19:05:08
449,FKID000449,water_logging,Bannerghata Road,,1.0,False,2024-03-09T07:18:58
450,FKID000450,vehicle_breakdown,Magadi Road,107.40422818333333,1.0,False,2024-02-04T19:54:13
451,FKID000451,water_logging,Non-corridor,,1.0,False,2024-03-09T07:26:18
452,FKID000452,vehicle_breakdown,ORR North 2,,1.0,False,2024-02-04T21:40:51
453,FKID000453,water_logging,Non-corridor,21555.31223965,0.7,False,2024-03-09T07:26:06
454,FKID000454,tree_fall,Non-corridor,,1.0,False,2024-03-09T07:31:35
455,FKID000455,water_logging,Non-corridor,,1.0,False,2024-03-09T07:30:28
456,FKID000456,water_logging,Non-corridor,634.7593560833334,1.0,False,2024-03-09T07:47:29
457,FKID000457,tree_fall,ORR West 1,628.0100223833334,1.0,False,2024-03-09T07:49:18
458,FKID000458,vehicle_breakdown,ORR West 1,39.407815049999996,1.0,False,2024-02-04T22:31:03
459,FKID000459,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T20:19:04
460,FKID000460,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-04T20:40:57
461,FKID000461,accident,Tumkur Road,34.37267258333333,1.0,False,2024-02-04T23:10:41
462,FKID000462,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-04T21:02:38
463,FKID000463,water_logging,Bannerghata Road,,1.0,False,2024-03-09T07:50:07
464,FKID000464,vehicle_breakdown,Tumkur Road,45.264776866666665,1.0,False,2024-02-05T00:06:55
465,FKID000465,water_logging,Bannerghata Road,,1.0,False,2024-03-09T07:52:15
466,FKID000466,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-05T00:18:38
467,FKID000467,vehicle_breakdown,Non-corridor,45.61544075,1.0,False,2024-02-05T00:51:42
468,FKID000468,procession,Non-corridor,340.33611666666667,0.7,True,2024-02-05T00:25:25
469,FKID000469,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-05T00:21:02
470,FKID000470,vehicle_breakdown,Old Madras Road,,0.7,False,2024-02-04T23:59:40
471,FKID000471,vehicle_breakdown,Magadi Road,77.75613968333333,1.0,False,2024-02-05T01:50:50
472,FKID000472,others,ORR East 2,170.56828548333334,1.0,False,2024-02-05T02:57:14
473,FKID000473,others,ORR East 2,18.06991683333333,1.0,False,2024-02-05T03:06:41
474,FKID000474,vehicle_breakdown,ORR North 2,90.19006885,1.0,False,2024-02-05T03:31:36
475,FKID000475,congestion,Non-corridor,,0.7,False,2024-02-05T03:17:05
476,FKID000476,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-05T01:24:22
477,FKID000477,water_logging,Non-corridor,1043.3983678333332,1.0,False,2024-03-09T07:59:17
478,FKID000478,procession,Non-corridor,0.27158333333333334,1.0,True,2024-02-05T04:41:29
479,FKID000479,vehicle_breakdown,Bellary Road 2,12.225998116666666,1.0,False,2024-02-05T05:39:24
480,FKID000480,water_logging,Non-corridor,1039.9556850166666,1.0,False,2024-03-09T08:02:46
481,FKID000481,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-02-05T07:00:17
482,FKID000482,water_logging,Non-corridor,3481.07047895,1.0,False,2024-02-05T07:24:13
483,FKID000483,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-02-05T05:34:22
484,FKID000484,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-05T08:22:28
485,FKID000485,water_logging,Mysore Road,48925.08282431667,0.7,False,2024-03-09T08:04:02
486,FKID000486,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-05T07:01:35
487,FKID000487,accident,Non-corridor,,0.7,False,2024-02-05T09:28:17
488,FKID000488,vehicle_breakdown,Old Madras Road,,0.7,False,2024-02-05T08:51:59
489,FKID000489,vehicle_breakdown,Old Madras Road,,0.7,False,2024-02-05T08:54:12
490,FKID000490,construction,Varthur Road,-1077.25525,0.7,False,2024-02-05T11:23:01
491,FKID000491,pot_holes,Old Madras Road,92792.88329971668,0.48999999999999994,False,2024-01-04T22:00:03
492,FKID000492,tree_fall,Hosur Road,62.19627536666667,1.0,False,2024-03-09T08:04:54
493,FKID000493,water_logging,Old Madras Road,38922.47945293333,0.7,False,2024-03-09T08:36:52
494,FKID000494,water_logging,Old Madras Road,38927.736953499996,0.7,False,2024-03-09T08:31:39
495,FKID000495,vehicle_breakdown,Bellary Road 2,76.96167763333332,1.0,False,2024-02-05T12:36:33
496,FKID000496,water_logging,Non-corridor,,1.0,False,2024-03-09T09:12:32
497,FKID000497,accident,Old Madras Road,,0.7,False,2024-02-05T16:05:05
498,FKID000498,tree_fall,Non-corridor,,1.0,False,2024-02-05T18:56:54
499,FKID000499,water_logging,Non-corridor,10540.669296933334,0.7,False,2024-02-05T19:18:31
500,FKID000500,vehicle_breakdown,Mysore Road,61.782266433333334,1.0,False,2024-02-05T19:23:35
501,FKID000501,vehicle_breakdown,Varthur Road,37.483846299999996,1.0,False,2024-02-05T19:22:40
502,FKID000502,public_event,ORR East 1,,0.7,True,
503,FKID000503,vehicle_breakdown,ORR West 1,39.58132188333333,1.0,False,2024-02-05T19:51:05
504,FKID000504,congestion,Hennur Main Road,41.08258143333333,1.0,False,2024-02-05T20:46:01
505,FKID000505,others,Mysore Road,1862.94228465,0.7,False,2024-02-05T21:06:58
506,FKID000506,water_logging,ORR West 1,3321.72448815,1.0,False,2024-02-05T21:20:00
507,FKID000507,construction,ORR North 1,,1.0,False,2024-02-05T21:24:45
508,FKID000508,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-09T07:02:48
509,FKID000509,construction,Hennur Main Road,,1.0,False,2024-02-05T21:29:24
510,FKID000510,vehicle_breakdown,ORR East 1,,1.0,False,2024-02-05T19:02:03
511,FKID000511,vehicle_breakdown,ORR East 2,,1.0,False,2024-02-05T19:03:33
512,FKID000512,vehicle_breakdown,Mysore Road,,1.0,False,2024-03-09T06:42:01
513,FKID000513,others,Non-corridor,567.0433455166666,0.7,False,2024-03-09T10:26:12
514,FKID000514,vehicle_breakdown,Old Madras Road,,0.7,False,2024-02-05T18:47:19
515,FKID000515,tree_fall,Mysore Road,2191.5870473500004,1.0,False,2024-03-09T11:35:35
516,FKID000516,accident,Bellary Road 1,,0.7,False,2024-03-09T11:13:54
517,FKID000517,vehicle_breakdown,Varthur Road,,1.0,False,2024-03-09T11:44:26
518,FKID000518,construction,Hennur Main Road,,1.0,False,2024-02-05T21:40:32
519,FKID000519,tree_fall,Non-corridor,,1.0,False,2024-03-09T18:04:10
520,FKID000520,vehicle_breakdown,Bellary Road 1,110.65663531666668,1.0,False,2024-02-05T22:08:54
521,FKID000521,pot_holes,Non-corridor,6478.14761105,1.0,False,2024-02-05T22:07:06
522,FKID000522,road_conditions,Bellary Road 1,88409.34102665,0.48999999999999994,False,2023-12-06T12:40:52
523,FKID000523,vehicle_breakdown,Non-corridor,,1.0,False,2024-02-05T22:02:01
524,FKID000524,others,Tumkur Road,,1.0,False,2024-03-09T18:49:35
525,FKID000525,tree_fall,Non-corridor,1938.8078038166668,1.0,False,2024-03-09T18:25:26
526,FKID000526,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-03-09T18:57:59
527,FKID000527,tree_fall,Non-corridor,7741.090977233333,0.7,False,2024-03-09T18:33:14
528,FKID000528,tree_fall,Non-corridor,7725.8088132,0.48999999999999994,False,2024-03-09T18:48:36
529,FKID000529,tree_fall,Non-corridor,7714.292728683333,0.7,False,2024-03-09T19:00:11
530,FKID000530,water_logging,Non-corridor,18791.138211166668,0.7,False,2024-03-09T18:40:49
531,FKID000531,vehicle_breakdown,Non-corridor,75.83953751666667,1.0,False,2024-03-09T19:02:31
532,FKID000532,pot_holes,Non-corridor,60308.72783935,0.7,False,2024-02-05T23:41:18
533,FKID000533,others,Non-corridor,19.413640933333333,1.0,False,2024-02-05T22:22:41
534,FKID000534,water_logging,IRR(Thanisandra road),,1.0,False,2024-02-05T22:17:27
535,FKID000535,vehicle_breakdown,Bellary Road 1,21.48659638333333,1.0,False,2024-02-06T00:07:14
536,FKID000536,vehicle_breakdown,Magadi Road,,1.0,False,2024-02-05T23:45:54
537,FKID000537,vehicle_breakdown,Old Airport Road,10.285472433333332,1.0,False,2024-02-05T23:35:37
538,FKID000538,vehicle_breakdown,Mysore Road,78.04236811666667,1.0,False,2024-02-05T22:57:32
539,FKID000539,vehicle_breakdown,Tumkur Road,8.949905016666666,1.0,False,2024-03-09T20:03:56
540,FKID000540,vehicle_breakdown,ORR East 2,,1.0,False,2024-03-09T18:32:34
541,FKID000541,vehicle_breakdown,Old Airport Road,85.34070533333333,1.0,False,2024-03-09T20:20:48
542,FKID000542,tree_fall,Non-corridor,7684.336017833333,0.7,False,2024-03-09T19:30:11
543,FKID000543,water_logging,Old Madras Road,6102.368835766667,0.7,False,2024-03-09T20:23:55
544,FKID000544,vehicle_breakdown,Bellary Road 1,74.08036368333335,1.0,False,2024-03-09T19:27:13
545,FKID000545,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-05T23:10:26
546,FKID000546,vehicle_breakdown,ORR East 2,,1.0,False,2024-02-05T21:47:50
547,FKID000547,others,Non-corridor,47238.69848676667,0.7,False,2024-01-04T06:24:10
548,FKID000548,others,CBD 2,37822.9705345,0.7,False,2024-01-10T19:19:48
549,FKID000549,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-02-05T22:42:43
550,FKID000550,vehicle_breakdown,Mysore Road,,1.0,False,2024-02-05T23:15:43
551,FKID000551,others,Non-corridor,,1.0,False,2024-02-06T01:42:55
552,FKID000552,water_logging,Non-corridor,,1.0,False,2024-03-09T21:32:00
553,FKID000553,construction,ORR East 2,778.5956666666666,1.0,False,2024-03-09T21:07:10
