event_id,archetype,probability,cluster_id
FKID007170,moderate,0.7555007920025674,36
FKID007174,rapid_clear,0.8796713215164308,26
FKID007175,moderate,0.12503024012211622,12
FKID007176,chronic,1.0,25
FKID007179,mega_disruption,0.5788931681812096,28
FKID007180,outlier,0.0,-1
FKID007182,severe,1.0,48
FKID007184,mega_disruption,1.0,28
FKID007185,chronic,1.0,50
FKID007187,severe,1.0,19
FKID007189,mega_disruption,1.0,8
FKID007192,moderate,0.7555007920025674,36
FKID007194,outlier,0.0,-1
FKID007196,moderate,1.0,41
FKID007199,rapid_clear,1.0,23
FKID007200,moderate,1.0,40
FKID007204,chronic,1.0,17
FKID007206,severe,0.5840942047527058,48
FKID007208,moderate,1.0,51
FKID007209,severe,1.0,13
FKID007210,severe,1.0,13
FKID007213,moderate,1.0,6
FKID007215,moderate,1.0,16
FKID007217,severe,1.0,19
FKID007220,moderate,1.0,36
FKID007222,severe,0.9276618741751972,32
FKID007224,rapid_clear,0.83935817933739,2
FKID007225,moderate,1.0,24
FKID007226,moderate,1.0,6
FKID007227,moderate,0.9573809033886831,41
FKID007228,rapid_clear,1.0,31
FKID007229,rapid_clear,1.0,31
FKID007231,mega_disruption,1.0,8
FKID007233,rapid_clear,1.0,23
FKID007234,rapid_clear,1.0,23
FKID007235,rapid_clear,0.9796799124241825,23
FKID007236,chronic,1.0,17
FKID007238,severe,1.0,33
FKID007239,rapid_clear,1.0,45
FKID007241,chronic,1.0,50
FKID007243,chronic,0.8582945322778044,43
FKID007244,mega_disruption,0.6285621665090892,28
FKID007245,moderate,1.0,15
FKID007246,chronic,0.8729319618017972,39
FKID007248,moderate,1.0,6
FKID007249,outlier,0.0,-1
FKID007250,outlier,0.0,-1
FKID007251,rapid_clear,1.0,26
FKID007252,outlier,0.0,-1
FKID007253,outlier,0.0,-1
FKID007255,severe,0.09534251931787387,18
FKID007259,severe,0.9614820379733062,34
FKID007260,moderate,0.9573809033886831,41
FKID007261,rapid_clear,1.0,31
FKID007262,rapid_clear,1.0,5
FKID007264,chronic,0.8236297428021401,17
FKID007266,mega_disruption,1.0,46
FKID007267,severe,0.9722915288373969,48
FKID007270,severe,0.6614669653135344,34
FKID007272,moderate,1.0,51
FKID007274,severe,1.0,19
FKID007276,severe,1.0,22
FKID007277,chronic,1.0,39
FKID007278,severe,0.6336495604684325,32
FKID007282,moderate,0.12503024012211622,12
FKID007290,rapid_clear,1.0,5
FKID007293,rapid_clear,1.0,23
FKID007295,rapid_clear,1.0,23
FKID007297,rapid_clear,1.0,23
FKID007298,rapid_clear,1.0,23
FKID007300,chronic,0.7590947218928296,17
FKID007306,severe,1.0,48
FKID007307,rapid_clear,1.0,45
FKID007308,chronic,1.0,50
FKID007310,rapid_clear,1.0,49
FKID007311,severe,1.0,13
FKID007312,severe,1.0,13
FKID007313,severe,1.0,13
FKID007324,mega_disruption,1.0,1
FKID007325,rapid_clear,1.0,2
FKID007331,moderate,1.0,41
FKID007334,rapid_clear,1.0,10
FKID007335,outlier,0.0,-1
FKID007336,severe,0.9722915288373969,48
FKID007339,severe,1.0,33
FKID007340,moderate,1.0,51
FKID007346,chronic,0.8729319618017972,39
FKID007347,mega_disruption,0.6285621665090892,28
FKID007348,chronic,1.0,39
FKID007351,outlier,0.0,-1
FKID007353,moderate,1.0,36
FKID007359,moderate,1.0,12
FKID007363,moderate,1.0,11
FKID007364,severe,0.5840942047527058,48
FKID007366,severe,1.0,33
FKID007367,rapid_clear,1.0,49
FKID007368,rapid_clear,1.0,49
FKID007372,rapid_clear,0.39749497414135815,44
FKID007378,moderate,1.0,6
FKID007379,chronic,1.0,39
FKID007380,moderate,0.5227386476687612,36
FKID007382,moderate,1.0,36
FKID007383,chronic,1.0,27
FKID007384,chronic,0.6247305586270866,3
FKID007386,severe,1.0,18
FKID007390,chronic,1.0,30
FKID007393,severe,1.0,22
FKID007395,chronic,1.0,39
FKID007396,moderate,1.0,36
FKID007397,moderate,0.5227386476687612,36
FKID007398,chronic,0.6247305586270866,3
FKID007400,severe,1.0,13
FKID007402,moderate,1.0,41
FKID007403,moderate,1.0,40
FKID007407,outlier,0.0,-1
FKID007409,chronic,1.0,50
FKID007411,rapid_clear,1.0,49
FKID007413,severe,1.0,19
FKID007418,severe,0.9276618741751972,32
FKID007420,rapid_clear,0.7851696698645753,26
FKID007423,chronic,1.0,25
FKID007431,outlier,0.0,-1
FKID007432,severe,1.0,9
FKID007434,chronic,1.0,50
FKID007435,severe,1.0,13
FKID007437,mega_disruption,0.6285621665090892,28
FKID007439,rapid_clear,1.0,37
FKID007441,chronic,1.0,39
FKID007443,chronic,0.8675875900180187,39
FKID007445,severe,0.9276618741751972,32
FKID007446,severe,0.9276618741751972,32
FKID007448,moderate,1.0,11
FKID007449,outlier,0.0,-1
FKID007450,chronic,0.6247305586270866,3
FKID007458,rapid_clear,1.0,31
FKID007459,rapid_clear,1.0,5
FKID007462,moderate,1.0,40
FKID007464,chronic,1.0,4
FKID007472,severe,1.0,13
FKID007475,rapid_clear,1.0,37
FKID007477,severe,1.0,32
FKID007480,rapid_clear,1.0,26
FKID007485,moderate,1.0,41
FKID007487,outlier,0.0,-1
FKID007488,chronic,0.8162837142662637,17
FKID007489,moderate,0.8600945263558271,11
FKID007494,severe,0.9722915288373969,48
FKID007496,outlier,0.0,-1
FKID007499,chronic,1.0,50
FKID007505,severe,1.0,19
FKID007509,severe,1.0,32
FKID007510,moderate,1.0,24
FKID007513,severe,1.0,18
FKID007514,severe,1.0,18
FKID007521,rapid_clear,1.0,5
FKID007527,severe,1.0,33
FKID007531,severe,1.0,13
FKID007532,severe,1.0,13
FKID007534,chronic,1.0,39
FKID007536,chronic,0.597542112896166,27
FKID007537,mega_disruption,1.0,7
FKID007542,moderate,0.0677679610293307,24
FKID007543,severe,0.9117848199024863,18
FKID007546,mega_disruption,1.0,8
FKID007547,rapid_clear,1.0,23
FKID007548,mega_disruption,0.4484164534379405,28
FKID007549,rapid_clear,1.0,23
FKID007553,mega_disruption,1.0,47
FKID007556,moderate,1.0,11
FKID007557,chronic,1.0,17
FKID007558,rapid_clear,1.0,45
FKID007560,moderate,1.0,6
FKID007561,rapid_clear,1.0,49
FKID007562,rapid_clear,1.0,49
FKID007563,rapid_clear,1.0,49
FKID007564,severe,1.0,34
FKID007566,rapid_clear,1.0,35
FKID007567,rapid_clear,1.0,37
FKID007568,rapid_clear,0.7973219116388295,2
FKID007569,moderate,1.0,6
FKID007571,chronic,0.6247305586270866,3
FKID007573,mega_disruption,0.644513503246212,7
FKID007574,severe,0.09534251931787387,18
FKID007575,severe,1.0,0
FKID007578,rapid_clear,1.0,31
FKID007581,severe,0.5560909601661581,9
FKID007582,severe,1.0,9
FKID007585,rapid_clear,1.0,44
FKID007587,chronic,1.0,38
FKID007588,rapid_clear,1.0,2
FKID007596,moderate,1.0,41
FKID007601,rapid_clear,1.0,23
FKID007602,rapid_clear,1.0,23
FKID007604,severe,1.0,48
FKID007611,severe,1.0,19
FKID007612,moderate,1.0,15
FKID007616,moderate,1.0,36
FKID007617,moderate,1.0,36
FKID007618,outlier,0.0,-1
FKID007619,rapid_clear,0.8751626775993792,2
FKID007620,rapid_clear,0.899351964211198,26
FKID007621,severe,1.0,18
FKID007623,severe,0.591439995187116,0
FKID007626,chronic,1.0,30
FKID007627,rapid_clear,1.0,23
FKID007631,rapid_clear,1.0,23
FKID007632,mega_disruption,1.0,7
FKID007640,mega_disruption,1.0,28
FKID007641,rapid_clear,0.8758861789873138,44
FKID007643,severe,0.8420396024299694,22
FKID007645,chronic,1.0,39
FKID007648,rapid_clear,1.0,26
FKID007649,chronic,0.9492593445210867,3
FKID007650,mega_disruption,0.652390449466033,7
FKID007652,severe,1.0,0
FKID007653,rapid_clear,1.0,5
FKID007658,rapid_clear,1.0,23
FKID007660,mega_disruption,1.0,8
FKID007664,chronic,1.0,50
FKID007671,severe,0.9276618741751972,32
FKID007672,severe,0.9276618741751972,32
FKID007673,severe,1.0,18
FKID007675,chronic,1.0,25
FKID007676,chronic,1.0,25
FKID007683,outlier,0.0,-1
FKID007684,moderate,1.0,51
FKID007685,severe,1.0,13
FKID007687,chronic,1.0,43
FKID007690,chronic,0.8729319618017972,39
FKID007691,chronic,1.0,39
FKID007692,chronic,1.0,38
FKID007697,rapid_clear,1.0,37
FKID007699,mega_disruption,1.0,47
FKID007706,mega_disruption,0.5507734465217676,46
FKID007709,mega_disruption,1.0,20
FKID007710,chronic,1.0,30
FKID007711,rapid_clear,1.0,31
FKID007714,rapid_clear,1.0,23
FKID007716,chronic,0.7590947218928296,17
FKID007718,chronic,0.7590947218928296,17
FKID007721,chronic,1.0,50
FKID007725,mega_disruption,1.0,7
FKID007727,severe,1.0,13
FKID007728,severe,1.0,13
FKID007729,mega_disruption,1.0,7
FKID007731,mega_disruption,1.0,7
FKID007732,moderate,0.06826360894187143,24
FKID007736,chronic,0.8675875900180187,39
FKID007737,chronic,1.0,39
FKID007739,severe,1.0,32
FKID007740,severe,0.9221746023320838,32
FKID007741,chronic,1.0,3
FKID007743,mega_disruption,0.5784510203402912,7
FKID007744,mega_disruption,0.6744040886472502,7
FKID007749,mega_disruption,1.0,20
FKID007754,severe,0.5560909601661581,9
FKID007755,severe,0.5840942047527058,48
FKID007756,mega_disruption,1.0,7
FKID007758,chronic,0.8636729543097604,50
FKID007759,chronic,0.8636729543097604,50
FKID007765,severe,0.8786556460841751,22
FKID007769,chronic,1.0,39
FKID007771,chronic,1.0,39
FKID007773,severe,0.8793466669132831,32
FKID007775,rapid_clear,1.0,2
FKID007776,rapid_clear,1.0,2
FKID007777,rapid_clear,1.0,26
FKID007780,severe,0.09534251931787387,18
FKID007783,chronic,1.0,25
FKID007784,rapid_clear,1.0,5
FKID007792,moderate,0.06826360894187143,24
FKID007795,chronic,1.0,39
FKID007796,chronic,1.0,39
FKID007798,outlier,0.0,-1
FKID007802,severe,0.09534251931787387,18
FKID007804,chronic,1.0,25
FKID007805,outlier,0.0,-1
FKID007806,chronic,1.0,30
FKID007810,mega_disruption,1.0,42
FKID007812,chronic,0.8162837142662637,17
FKID007813,chronic,0.7357639911117246,17
FKID007819,rapid_clear,1.0,49
FKID007820,rapid_clear,1.0,49
FKID007822,mega_disruption,0.9986694421544019,47
FKID007823,rapid_clear,1.0,44
FKID007824,moderate,0.06826360894187143,24
FKID007825,severe,0.8420396024299694,22
FKID007826,rapid_clear,1.0,35
FKID007828,chronic,0.8304884531395074,39
FKID007829,chronic,1.0,39
FKID007830,chronic,0.8704307761582594,39
FKID007831,chronic,1.0,39
FKID007832,chronic,0.8729319618017972,39
FKID007834,moderate,0.7555007920025674,36
FKID007837,mega_disruption,0.996716513230519,47
FKID007839,moderate,1.0,12
FKID007841,mega_disruption,1.0,20
FKID007842,moderate,1.0,12
FKID007844,rapid_clear,1.0,31
FKID007845,rapid_clear,1.0,5
FKID007847,rapid_clear,1.0,23
FKID007850,chronic,0.7590947218928296,17
FKID007851,mega_disruption,1.0,47
FKID007852,mega_disruption,1.0,47
FKID007854,rapid_clear,1.0,10
FKID007856,chronic,0.8636729543097604,50
FKID007857,rapid_clear,1.0,45
FKID007858,rapid_clear,1.0,45
FKID007859,severe,1.0,34
FKID007861,severe,1.0,22
FKID007863,chronic,1.0,39
FKID007864,moderate,1.0,6
FKID007876,mega_disruption,1.0,42
FKID007879,chronic,0.7590947218928296,17
FKID007881,chronic,0.7106532615250412,17
FKID007883,outlier,0.0,-1
FKID007884,severe,0.5560909601661581,9
FKID007886,rapid_clear,0.8237615929677476,45
FKID007887,moderate,1.0,51
FKID007889,rapid_clear,1.0,44
FKID007890,severe,0.4431428029257948,19
FKID007895,outlier,0.0,-1
FKID007899,chronic,1.0,25
FKID007900,rapid_clear,0.9817772704623001,31
FKID007901,rapid_clear,1.0,5
FKID007904,rapid_clear,1.0,23
FKID007905,chronic,1.0,17
FKID007906,moderate,0.9862897049413778,11
FKID007911,chronic,0.7590947218928296,17
FKID007912,severe,1.0,9
FKID007913,mega_disruption,1.0,28
FKID007914,severe,1.0,48
FKID007916,chronic,1.0,43
FKID007921,chronic,1.0,39
FKID007922,chronic,0.8193539159840136,39
FKID007925,rapid_clear,1.0,2
FKID007926,outlier,0.0,-1
FKID007927,chronic,1.0,3
FKID007932,mega_disruption,1.0,8
FKID007934,severe,1.0,0
FKID007937,moderate,0.7532047069416377,40
FKID007938,rapid_clear,1.0,23
FKID007939,chronic,0.8162837142662637,17
FKID007941,chronic,0.7040652602115395,17
FKID007945,severe,1.0,33
FKID007946,severe,1.0,14
FKID007951,chronic,1.0,39
FKID007952,mega_disruption,0.6285621665090892,28
FKID007954,moderate,1.0,36
FKID007955,rapid_clear,1.0,26
FKID007956,rapid_clear,1.0,2
FKID007957,rapid_clear,1.0,2
FKID007959,severe,0.12193217847956768,18
FKID007960,severe,0.12193217847956768,18
FKID007961,severe,0.12193217847956768,18
FKID007963,outlier,0.0,-1
FKID007964,moderate,1.0,41
FKID007965,rapid_clear,1.0,23
FKID007967,rapid_clear,1.0,23
FKID007974,mega_disruption,1.0,28
FKID007975,severe,0.8420396024299694,22
FKID007978,chronic,0.6247305586270866,3
FKID007979,chronic,0.6247305586270866,3
FKID007982,severe,0.12193217847956768,18
FKID007984,rapid_clear,1.0,5
FKID007990,rapid_clear,1.0,49
FKID007998,chronic,1.0,25
FKID008000,moderate,0.9573809033886831,41
FKID008001,chronic,1.0,30
FKID008004,chronic,0.9334553659237892,17
FKID008005,outlier,0.0,-1
FKID008006,severe,0.5560909601661581,9
FKID008007,mega_disruption,1.0,28
FKID008008,rapid_clear,1.0,49
FKID008009,severe,1.0,13
FKID008010,rapid_clear,1.0,44
FKID008014,moderate,0.7555007920025674,36
FKID008018,severe,1.0,18
FKID008020,severe,1.0,0
FKID008021,chronic,1.0,25
FKID008022,moderate,0.9573809033886831,41
FKID008023,rapid_clear,1.0,5
FKID008025,rapid_clear,1.0,23
FKID008026,rapid_clear,1.0,23
FKID008027,outlier,0.0,-1
FKID008028,outlier,0.0,-1
FKID008033,moderate,1.0,11
FKID008034,chronic,0.9540846572301502,39
FKID008037,chronic,1.0,50
FKID008045,chronic,1.0,43
FKID008047,rapid_clear,1.0,35
FKID008051,chronic,1.0,38
FKID008053,moderate,1.0,36
FKID008056,rapid_clear,0.8751626775993792,2
FKID008060,chronic,1.0,3
FKID008061,mega_disruption,1.0,8
FKID008062,mega_disruption,1.0,29
FKID008065,moderate,1.0,12
FKID008069,rapid_clear,1.0,23
FKID008071,rapid_clear,1.0,23
FKID008076,severe,1.0,13
FKID008079,rapid_clear,1.0,44
FKID008082,moderate,1.0,15
FKID008083,moderate,1.0,6
FKID008084,rapid_clear,1.0,35
FKID008085,rapid_clear,1.0,35
FKID008086,chronic,0.8729319618017972,39
FKID008087,chronic,1.0,39
FKID008092,outlier,0.0,-1
FKID008093,severe,0.9276618741751972,32
FKID008097,moderate,1.0,6
FKID008099,chronic,0.6247305586270866,3
FKID008102,severe,1.0,18
FKID008103,mega_disruption,1.0,46
FKID008105,severe,1.0,18
FKID008107,outlier,0.0,-1
FKID008109,moderate,0.12503024012211622,12
FKID008115,outlier,0.0,-1
FKID008117,moderate,1.0,16
FKID008119,severe,0.6614669653135344,34
FKID008125,chronic,1.0,25
FKID008126,rapid_clear,1.0,23
FKID008132,moderate,0.06826360894187143,24
FKID008133,rapid_clear,0.788134251985713,37
FKID008135,moderate,1.0,36
FKID008136,rapid_clear,1.0,2
FKID008142,chronic,0.7590947218928296,17
FKID008143,moderate,1.0,11
FKID008144,rapid_clear,1.0,49
FKID008149,rapid_clear,1.0,44
FKID008152,chronic,1.0,39
FKID008155,chronic,1.0,43
FKID008157,rapid_clear,1.0,49
FKID008158,rapid_clear,1.0,49
FKID008159,severe,1.0,13
FKID008160,rapid_clear,0.39749497414135815,44
FKID008163,chronic,0.41212669451094475,27
FKID008164,rapid_clear,1.0,31
FKID008165,rapid_clear,0.9694914711071514,31
FKID008166,rapid_clear,1.0,31
FKID008168,rapid_clear,1.0,23
FKID008169,rapid_clear,1.0,10
FKID008170,rapid_clear,1.0,10
FKID008172,moderate,1.0,16
