event_id,source_batch,is_censored,duration_min,event_cause,corridor_fill,duration_anomaly,iso_flagged,quarantine_reasons,quarantined,excluded_from_posterior,used_for_diagnostics,generated_at
FKID001195,feedback_Mar_Apr_2024,False,14931.4478685,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001197,feedback_Mar_Apr_2024,False,12.48767995,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001198,feedback_Mar_Apr_2024,False,2.677833333333333,protest,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001223,feedback_Mar_Apr_2024,False,29.472658016666667,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001225,feedback_Mar_Apr_2024,False,32.38240151666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001240,feedback_Mar_Apr_2024,False,3.172573133333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001254,feedback_Mar_Apr_2024,False,48.842927616666664,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001255,feedback_Mar_Apr_2024,False,25.324214433333335,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001256,feedback_Mar_Apr_2024,False,22729.702621083336,pot_holes,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001265,feedback_Mar_Apr_2024,False,22.541880900000002,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001266,feedback_Mar_Apr_2024,False,41403.397182450004,pot_holes,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001267,feedback_Mar_Apr_2024,False,5667.63702295,pot_holes,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001272,feedback_Mar_Apr_2024,False,8.242330166666667,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001274,feedback_Mar_Apr_2024,False,74.69350561666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001282,feedback_Mar_Apr_2024,False,2880.0393166666668,construction,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001324,feedback_Mar_Apr_2024,False,79.37274963333333,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001329,feedback_Mar_Apr_2024,False,153.41269573333332,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001331,feedback_Mar_Apr_2024,False,52.03779613333334,accident,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001355,feedback_Mar_Apr_2024,False,56.49172753333333,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001356,feedback_Mar_Apr_2024,False,8.67075,construction,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001371,feedback_Mar_Apr_2024,False,2.6236583,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001373,feedback_Mar_Apr_2024,False,97.77232951666666,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001374,feedback_Mar_Apr_2024,False,31.31014948333333,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001375,feedback_Mar_Apr_2024,False,62.264017833333334,road_conditions,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001380,feedback_Mar_Apr_2024,False,1911.9671419166666,construction,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001387,feedback_Mar_Apr_2024,False,37.785654916666665,congestion,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001388,feedback_Mar_Apr_2024,False,13.265553916666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001400,feedback_Mar_Apr_2024,False,1.6786465666666668,road_conditions,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001404,feedback_Mar_Apr_2024,False,4.119737566666667,others,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001405,feedback_Mar_Apr_2024,False,41.571545316666665,accident,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001414,feedback_Mar_Apr_2024,False,122.88383688333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001415,feedback_Mar_Apr_2024,False,4321.616266666667,construction,IRR(Thanisandra road),False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001424,feedback_Mar_Apr_2024,False,124.13244701666667,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001425,feedback_Mar_Apr_2024,False,136.03228926666668,congestion,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001426,feedback_Mar_Apr_2024,False,28.3823993,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001432,feedback_Mar_Apr_2024,False,25.321667083333335,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001434,feedback_Mar_Apr_2024,False,0.2413,construction,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001437,feedback_Mar_Apr_2024,False,49.688574949999996,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001466,feedback_Mar_Apr_2024,False,10.24884315,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001468,feedback_Mar_Apr_2024,False,29.929127866666665,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001469,feedback_Mar_Apr_2024,False,29.872228166666666,vehicle_breakdown,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001470,feedback_Mar_Apr_2024,False,9.129387033333334,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001489,feedback_Mar_Apr_2024,False,15433.909693583333,construction,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001496,feedback_Mar_Apr_2024,False,75.1976845,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001503,feedback_Mar_Apr_2024,False,37.39451276666667,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001504,feedback_Mar_Apr_2024,False,74.62887731666666,accident,Hosur Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001507,feedback_Mar_Apr_2024,False,5.132183783333333,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001512,feedback_Mar_Apr_2024,False,130.6786535,vehicle_breakdown,ORR North 1,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001520,feedback_Mar_Apr_2024,False,48.916281016666666,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001523,feedback_Mar_Apr_2024,False,794.0619166666667,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001525,feedback_Mar_Apr_2024,False,21689.770887666666,pot_holes,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001530,feedback_Mar_Apr_2024,False,136.8639617,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001540,feedback_Mar_Apr_2024,False,3178.6211948333334,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001543,feedback_Mar_Apr_2024,False,9.070594583333333,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001547,feedback_Mar_Apr_2024,False,41.391337183333334,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001548,feedback_Mar_Apr_2024,False,126.48344196666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001559,feedback_Mar_Apr_2024,False,17.968402516666668,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001560,feedback_Mar_Apr_2024,False,21.802958333333333,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001564,feedback_Mar_Apr_2024,False,23.663874933333332,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001566,feedback_Mar_Apr_2024,False,58.13958933333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001567,feedback_Mar_Apr_2024,False,79.74376296666667,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001571,feedback_Mar_Apr_2024,False,161.71242263333335,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001583,feedback_Mar_Apr_2024,False,20074.535144100002,construction,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001604,feedback_Mar_Apr_2024,False,13.157230550000001,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001606,feedback_Mar_Apr_2024,False,0.66245,construction,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001630,feedback_Mar_Apr_2024,False,27.545034283333333,others,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001695,feedback_Mar_Apr_2024,False,70.09457578333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001704,feedback_Mar_Apr_2024,False,118.72338911666667,vehicle_breakdown,Tumkur Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001705,feedback_Mar_Apr_2024,False,20.54189726666667,tree_fall,Bellary Road 1,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001713,feedback_Mar_Apr_2024,False,66.27881596666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001716,feedback_Mar_Apr_2024,False,36.20208975,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001723,feedback_Mar_Apr_2024,False,17266.363659450002,others,Mysore Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001726,feedback_Mar_Apr_2024,False,779.7902333333333,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001730,feedback_Mar_Apr_2024,False,43.37783213333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001733,feedback_Mar_Apr_2024,False,37800.761585533335,pot_holes,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001750,feedback_Mar_Apr_2024,False,14.166123566666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001758,feedback_Mar_Apr_2024,False,-0.20783333333333334,construction,ORR North 1,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID001770,feedback_Mar_Apr_2024,False,175.50373811666665,road_conditions,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001774,feedback_Mar_Apr_2024,False,94.07856273333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001778,feedback_Mar_Apr_2024,False,1801.1487678833332,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001788,feedback_Mar_Apr_2024,False,107.86730428333334,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001796,feedback_Mar_Apr_2024,False,38.377358533333336,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001809,feedback_Mar_Apr_2024,False,39.481431066666666,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001821,feedback_Mar_Apr_2024,False,17293.020157266667,water_logging,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001826,feedback_Mar_Apr_2024,False,4.885507283333333,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001839,feedback_Mar_Apr_2024,False,12.689850833333333,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001840,feedback_Mar_Apr_2024,False,238.82978333333332,construction,Varthur Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001844,feedback_Mar_Apr_2024,False,60.872188933333334,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001865,feedback_Mar_Apr_2024,False,15.71945,procession,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001870,feedback_Mar_Apr_2024,False,43.907065366666664,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002022,feedback_Mar_Apr_2024,False,71.25627258333334,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002025,feedback_Mar_Apr_2024,False,66.43240593333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002038,feedback_Mar_Apr_2024,False,60.46577085,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002039,feedback_Mar_Apr_2024,False,17287.195683333335,construction,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002041,feedback_Mar_Apr_2024,False,55.35562983333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002052,feedback_Mar_Apr_2024,False,86.29304546666667,vehicle_breakdown,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002053,feedback_Mar_Apr_2024,False,11570.262349683333,pot_holes,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002070,feedback_Mar_Apr_2024,False,7.989997,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002071,feedback_Mar_Apr_2024,False,120.1866,procession,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002105,feedback_Mar_Apr_2024,False,783.2065166666667,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002106,feedback_Mar_Apr_2024,False,123.31325763333332,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002107,feedback_Mar_Apr_2024,False,3388.1434261833333,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002108,feedback_Mar_Apr_2024,False,3391.064447516667,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002127,feedback_Mar_Apr_2024,False,7234.8082011999995,road_conditions,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002134,feedback_Mar_Apr_2024,False,38.49233733333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002136,feedback_Mar_Apr_2024,False,91.30090236666666,vehicle_breakdown,IRR(Thanisandra road),False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002137,feedback_Mar_Apr_2024,False,26395.0427895,tree_fall,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002145,feedback_Mar_Apr_2024,False,59.57834488333333,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002156,feedback_Mar_Apr_2024,False,13.267902833333332,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002175,feedback_Mar_Apr_2024,False,6.593964850000001,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002190,feedback_Mar_Apr_2024,False,122.96864301666666,others,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002191,feedback_Mar_Apr_2024,False,113.27622685,vehicle_breakdown,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002192,feedback_Mar_Apr_2024,False,1440.9784666666667,construction,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002205,feedback_Mar_Apr_2024,False,35.7911427,vehicle_breakdown,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002207,feedback_Mar_Apr_2024,False,84.46969001666666,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002223,feedback_Mar_Apr_2024,False,105.15403339999999,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002225,feedback_Mar_Apr_2024,False,322.89588333333336,construction,Varthur Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002226,feedback_Mar_Apr_2024,False,97.20824538333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002235,feedback_Mar_Apr_2024,False,76.73107366666666,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002236,feedback_Mar_Apr_2024,False,25.963968299999998,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002239,feedback_Mar_Apr_2024,False,2024.4999115666665,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002240,feedback_Mar_Apr_2024,False,41.44027543333333,vehicle_breakdown,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002241,feedback_Mar_Apr_2024,False,52.424526316666665,accident,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002244,feedback_Mar_Apr_2024,False,21.590795766666666,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002245,feedback_Mar_Apr_2024,False,822.2734166666667,construction,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002249,feedback_Mar_Apr_2024,False,149.32047236666668,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002250,feedback_Mar_Apr_2024,False,21.186916433333334,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002251,feedback_Mar_Apr_2024,False,64.23054711666667,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002254,feedback_Mar_Apr_2024,False,6.63138725,procession,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002257,feedback_Mar_Apr_2024,False,17146.48260291667,road_conditions,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002261,feedback_Mar_Apr_2024,False,10.150801150000001,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002263,feedback_Mar_Apr_2024,False,29120.036457983333,tree_fall,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002264,feedback_Mar_Apr_2024,False,146.0768349,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002267,feedback_Mar_Apr_2024,False,73.34186823333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002270,feedback_Mar_Apr_2024,False,56.471942150000004,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002276,feedback_Mar_Apr_2024,False,63.264801049999996,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
