event_id,event_cause,corridor,closure_binary,hour_of_day,day_of_week,duration_clean,priority_numeric,trust_score,month,event_cause_enc,corridor_enc,is_planned,row_idx
FKID000265,others,Non-corridor,0,9,4,87.31756581666667,1.0,1.0,2,5,11,0,265
FKID000266,vehicle_breakdown,Mysore Road,0,10,4,67.59724811666666,3.0,1.0,2,13,10,0,266
FKID000267,vehicle_breakdown,Mysore Road,0,14,4,66.13607151666666,3.0,1.0,3,13,10,0,267
FKID000268,vehicle_breakdown,ORR East 1,0,10,4,13.551236183333334,3.0,1.0,2,13,12,0,268
FKID000269,vehicle_breakdown,Bellary Road 1,0,14,4,67.59724811666666,3.0,1.0,3,13,2,0,269
FKID000270,vehicle_breakdown,West of Chord Road,0,11,4,67.59724811666666,3.0,1.0,2,13,21,0,270
FKID000271,vehicle_breakdown,Tumkur Road,0,10,4,30.63011775,3.0,1.0,2,13,19,0,271
FKID000272,vehicle_breakdown,ORR East 1,0,12,4,67.59724811666666,3.0,1.0,2,13,12,0,272
FKID000273,vehicle_breakdown,Non-corridor,0,12,4,18.7735204,1.0,1.0,2,13,11,0,273
FKID000274,vehicle_breakdown,Non-corridor,0,12,4,77.0688961,1.0,1.0,2,13,11,0,274
FKID000275,vehicle_breakdown,Non-corridor,0,11,4,67.59724811666666,1.0,1.0,2,13,11,0,275
FKID000276,water_logging,Old Airport Road,0,14,4,67.59724811666666,3.0,1.0,3,15,17,0,276
FKID000277,accident,Bellary Road 2,0,12,4,67.59724811666666,3.0,0.7,2,0,3,0,277
FKID000278,congestion,ORR North 2,0,10,4,67.59724811666666,3.0,0.7,2,1,15,0,278
FKID000279,vehicle_breakdown,West of Chord Road,0,10,4,67.59724811666666,3.0,1.0,2,13,21,0,279
FKID000280,vehicle_breakdown,Mysore Road,0,10,4,67.59724811666666,3.0,1.0,2,13,10,0,280
FKID000281,vehicle_breakdown,Bellary Road 1,0,11,4,67.59724811666666,3.0,1.0,2,13,2,0,281
FKID000282,vehicle_breakdown,Bellary Road 1,0,13,4,67.59724811666666,3.0,1.0,3,13,2,0,282
FKID000283,water_logging,Non-corridor,0,14,4,820.8788695333334,1.0,1.0,3,15,11,0,283
FKID000284,vehicle_breakdown,Non-corridor,0,18,4,67.59724811666666,1.0,0.7,3,13,11,0,284
FKID000285,pot_holes,Non-corridor,0,13,4,1440.0,3.0,0.7,2,6,11,0,285
FKID000286,construction,ORR East 1,0,1,5,1440.0,3.0,0.7,1,2,12,0,286
FKID000287,others,Non-corridor,0,14,4,1440.0,1.0,0.48999999999999994,2,5,11,0,287
FKID000288,construction,Non-corridor,1,18,4,67.59724811666666,1.0,0.7,3,2,11,0,288
FKID000289,others,Non-corridor,0,19,4,67.59724811666666,1.0,1.0,3,5,11,0,289
FKID000290,vehicle_breakdown,Bellary Road 1,0,13,4,67.59724811666666,3.0,1.0,2,13,2,0,290
FKID000291,accident,Bellary Road 1,1,14,4,67.59724811666666,3.0,0.7,2,0,2,0,291
FKID000292,vehicle_breakdown,Non-corridor,0,19,4,67.59724811666666,1.0,1.0,3,13,11,0,292
FKID000293,others,Non-corridor,0,16,4,67.59724811666666,1.0,1.0,2,5,11,0,293
FKID000294,others,Non-corridor,0,16,4,25.367629383333334,1.0,1.0,2,5,11,0,294
FKID000295,others,Non-corridor,0,16,4,67.59724811666666,1.0,1.0,2,5,11,0,295
FKID000296,vehicle_breakdown,Non-corridor,0,14,4,67.59724811666666,1.0,1.0,2,13,11,0,296
FKID000297,vehicle_breakdown,Non-corridor,0,14,4,67.59724811666666,1.0,1.0,2,13,11,0,297
FKID000298,others,Non-corridor,0,16,4,67.59724811666666,1.0,1.0,2,5,11,0,298
FKID000299,vehicle_breakdown,Mysore Road,0,23,4,15.771932999999999,3.0,1.0,3,13,10,0,299
FKID000300,vehicle_breakdown,Tumkur Road,0,17,4,67.59724811666666,3.0,1.0,2,13,19,0,300
FKID000301,accident,Old Airport Road,0,0,5,35.956496816666665,3.0,1.0,2,0,17,0,301
FKID000302,others,Tumkur Road,0,0,5,67.59724811666666,3.0,1.0,2,5,19,0,302
FKID000303,vehicle_breakdown,Old Airport Road,0,0,5,27.47141106666667,3.0,1.0,2,13,17,0,303
FKID000304,others,Mysore Road,0,2,5,1440.0,3.0,0.7,2,5,10,0,304
FKID000305,vehicle_breakdown,Bellary Road 1,0,23,4,67.59724811666666,3.0,1.0,2,13,2,0,305
FKID000306,vehicle_breakdown,Non-corridor,0,23,4,67.59724811666666,1.0,1.0,3,13,11,0,306
FKID000307,vehicle_breakdown,Bellary Road 2,0,0,5,67.59724811666666,3.0,1.0,2,13,3,0,307
FKID000308,pot_holes,Non-corridor,0,2,5,67.59724811666666,1.0,1.0,2,6,11,0,308
FKID000309,others,Mysore Road,0,2,5,17.062712316666666,3.0,1.0,2,5,10,0,309
FKID000310,vehicle_breakdown,ORR East 1,0,3,5,67.59724811666666,3.0,1.0,2,13,12,0,310
FKID000311,vehicle_breakdown,Non-corridor,0,0,5,67.59724811666666,1.0,1.0,3,13,11,0,311
FKID000312,construction,ORR East 2,0,3,5,685.2822166666666,3.0,1.0,2,2,13,0,312
FKID000313,vehicle_breakdown,Non-corridor,0,3,5,35.281999049999996,1.0,1.0,2,13,11,0,313
FKID000314,vehicle_breakdown,Mysore Road,0,3,5,67.59724811666666,3.0,1.0,2,13,10,0,314
FKID000315,others,Non-corridor,0,3,5,1.0946760500000001,1.0,1.0,2,5,11,0,315
FKID000316,pot_holes,Non-corridor,0,2,3,1440.0,1.0,0.48999999999999994,12,6,11,0,316
FKID000317,others,Non-corridor,0,3,5,1440.0,1.0,0.7,2,5,11,0,317
FKID000318,vehicle_breakdown,Bellary Road 1,1,3,5,67.59724811666666,3.0,1.0,2,13,2,0,318
FKID000319,vehicle_breakdown,Tumkur Road,0,2,5,67.59724811666666,3.0,1.0,2,13,19,0,319
FKID000320,water_logging,Non-corridor,0,0,5,67.59724811666666,1.0,1.0,3,15,11,0,320
FKID000321,vehicle_breakdown,ORR West 1,0,5,5,20.211203416666667,3.0,1.0,2,13,16,0,321
FKID000322,vehicle_breakdown,Bellary Road 1,0,4,5,141.64393971666667,3.0,1.0,2,13,2,0,322
FKID000323,vehicle_breakdown,ORR North 2,0,6,5,67.59724811666666,3.0,1.0,2,13,15,0,323
FKID000324,vehicle_breakdown,Bellary Road 1,0,4,5,67.59724811666666,3.0,1.0,2,13,2,0,324
FKID000325,others,Non-corridor,0,7,5,67.59724811666666,1.0,1.0,2,5,11,0,325
FKID000326,vehicle_breakdown,Non-corridor,0,3,5,67.59724811666666,1.0,1.0,2,13,11,0,326
FKID000327,vehicle_breakdown,Non-corridor,0,5,5,67.59724811666666,1.0,1.0,2,13,11,0,327
FKID000328,accident,Non-corridor,0,1,5,78.2774947,1.0,1.0,3,0,11,0,328
FKID000329,vehicle_breakdown,ORR North 1,0,1,5,67.59724811666666,3.0,0.7,3,13,14,0,329
FKID000330,vehicle_breakdown,ORR West 1,0,9,5,36.08605643333333,3.0,1.0,2,13,16,0,330
FKID000331,pot_holes,Non-corridor,0,9,5,67.59724811666666,1.0,1.0,2,6,11,0,331
FKID000332,others,ORR North 1,1,7,6,1440.0,3.0,0.48999999999999994,12,5,14,0,332
FKID000333,vehicle_breakdown,Bellary Road 2,0,8,5,67.59724811666666,3.0,1.0,2,13,3,0,333
FKID000334,congestion,Non-corridor,0,8,5,67.59724811666666,1.0,0.7,2,1,11,0,334
FKID000335,vehicle_breakdown,Bellary Road 1,0,1,5,67.59724811666666,3.0,1.0,3,13,2,0,335
FKID000336,vehicle_breakdown,Hosur Road,0,11,5,31.520573033333335,3.0,1.0,2,13,7,0,336
FKID000337,construction,ORR East 2,0,1,5,1440.0,3.0,0.7,3,2,13,0,337
FKID000338,vehicle_breakdown,Tumkur Road,0,11,5,132.2670364,3.0,0.7,2,13,19,0,338
FKID000339,vehicle_breakdown,Non-corridor,0,0,5,67.59724811666666,1.0,1.0,3,13,11,0,339
FKID000340,vehicle_breakdown,Tumkur Road,0,11,5,67.59724811666666,3.0,1.0,2,13,19,0,340
FKID000341,vehicle_breakdown,ORR East 2,0,0,5,67.59724811666666,3.0,1.0,3,13,13,0,341
FKID000342,vehicle_breakdown,Magadi Road,0,9,5,67.59724811666666,3.0,1.0,2,13,9,0,342
FKID000343,vehicle_breakdown,Non-corridor,0,12,5,72.34147603333332,1.0,1.0,2,13,11,0,343
FKID000344,vehicle_breakdown,Hosur Road,0,12,5,96.5241556,3.0,1.0,2,13,7,0,344
FKID000345,others,Non-corridor,0,11,5,1440.0,1.0,0.7,2,5,11,0,345
FKID000346,water_logging,Non-corridor,0,11,5,1440.0,1.0,0.48999999999999994,2,15,11,0,346
FKID000347,vehicle_breakdown,Bellary Road 2,0,12,5,67.59724811666666,3.0,1.0,2,13,3,0,347
FKID000348,tree_fall,Non-corridor,0,3,5,508.2992390666667,1.0,1.0,3,12,11,0,348
FKID000349,vehicle_breakdown,ORR West 1,0,3,5,75.99775528333333,3.0,1.0,3,13,16,0,349
FKID000350,vehicle_breakdown,Magadi Road,0,11,5,67.59724811666666,3.0,1.0,2,13,9,0,350
FKID000351,congestion,ORR North 2,0,10,5,67.59724811666666,3.0,0.7,2,1,15,0,351
FKID000352,vehicle_breakdown,ORR North 1,0,11,5,67.59724811666666,3.0,0.7,2,13,14,0,352
FKID000353,vehicle_breakdown,Tumkur Road,0,11,5,67.59724811666666,3.0,1.0,2,13,19,0,353
FKID000354,vehicle_breakdown,Old Airport Road,0,14,5,10.359373833333333,3.0,1.0,2,13,17,0,354
FKID000355,construction,Non-corridor,1,3,5,180.51771666666667,1.0,1.0,3,2,11,0,355
FKID000356,vehicle_breakdown,ORR North 1,0,1,5,67.59724811666666,3.0,0.7,3,13,14,0,356
FKID000357,accident,Bellary Road 2,0,13,5,67.59724811666666,3.0,0.7,2,0,3,0,357
FKID000358,vehicle_breakdown,Bellary Road 1,0,14,5,10.859754400000002,3.0,1.0,2,13,2,0,358
FKID000359,vehicle_breakdown,Mysore Road,0,12,5,67.59724811666666,3.0,1.0,2,13,10,0,359
FKID000360,tree_fall,Old Madras Road,0,4,5,67.59724811666666,3.0,1.0,3,12,18,0,360
FKID000361,procession,Non-corridor,0,2,5,67.59724811666666,1.0,1.0,3,7,11,1,361
FKID000362,vehicle_breakdown,ORR North 2,0,1,5,67.59724811666666,3.0,1.0,3,13,15,0,362
FKID000363,vehicle_breakdown,Bellary Road 2,0,23,5,67.59724811666666,3.0,1.0,2,13,3,0,363
FKID000364,vehicle_breakdown,Non-corridor,0,5,5,67.59724811666666,1.0,1.0,3,13,11,0,364
FKID000365,vehicle_breakdown,Bellary Road 1,0,1,5,67.59724811666666,3.0,1.0,3,13,2,0,365
FKID000366,vehicle_breakdown,ORR North 1,0,22,5,80.29286535,3.0,1.0,2,13,14,0,366
FKID000367,others,ORR North 1,1,5,5,67.59724811666666,3.0,1.0,3,5,14,0,367
FKID000368,others,Non-corridor,0,0,6,67.59724811666666,1.0,1.0,2,5,11,0,368
FKID000369,vehicle_breakdown,ORR East 1,0,0,6,16.53580991666667,3.0,1.0,2,13,12,0,369
FKID000370,vehicle_breakdown,Mysore Road,0,23,5,67.59724811666666,3.0,1.0,2,13,10,0,370
FKID000371,vehicle_breakdown,Bellary Road 2,0,23,5,67.59724811666666,3.0,1.0,2,13,3,0,371
FKID000372,others,Mysore Road,0,1,6,36.87994801666667,3.0,1.0,2,5,10,0,372
FKID000373,vehicle_breakdown,West of Chord Road,0,2,6,67.59724811666666,3.0,1.0,2,13,21,0,373
FKID000374,vehicle_breakdown,West of Chord Road,0,5,5,67.59724811666666,3.0,1.0,3,13,21,0,374
FKID000375,construction,Bellary Road 1,0,2,6,0.0,3.0,1.0,2,2,2,0,375
FKID000376,water_logging,ORR West 1,0,3,4,1440.0,3.0,1.0,1,15,16,0,376
FKID000377,vehicle_breakdown,Non-corridor,0,3,6,83.28090113333333,1.0,1.0,2,13,11,0,377
FKID000378,protest,Non-corridor,1,5,5,67.59724811666666,1.0,1.0,3,8,11,1,378
FKID000379,vehicle_breakdown,Mysore Road,0,3,6,67.59724811666666,3.0,1.0,2,13,10,0,379
FKID000380,vehicle_breakdown,Non-corridor,0,4,6,23.753298683333334,1.0,1.0,2,13,11,0,380
FKID000381,vehicle_breakdown,Non-corridor,0,2,6,67.59724811666666,1.0,1.0,2,13,11,0,381
FKID000382,vehicle_breakdown,Non-corridor,0,4,6,73.46585520000001,1.0,1.0,2,13,11,0,382
FKID000383,vehicle_breakdown,Magadi Road,0,5,6,72.26638113333334,3.0,1.0,2,13,9,0,383
FKID000384,vehicle_breakdown,Bellary Road 1,0,4,6,92.67076003333334,3.0,1.0,2,13,2,0,384
FKID000385,vehicle_breakdown,Mysore Road,0,5,6,14.5656122,3.0,1.0,2,13,10,0,385
FKID000386,vehicle_breakdown,Magadi Road,0,4,6,67.59724811666666,3.0,1.0,2,13,9,0,386
FKID000387,vehicle_breakdown,Non-corridor,0,5,6,12.90432295,1.0,1.0,2,13,11,0,387
FKID000388,tree_fall,Non-corridor,0,6,5,67.59724811666666,1.0,1.0,3,12,11,0,388
FKID000389,accident,ORR East 2,0,5,6,67.59724811666666,3.0,0.7,2,0,13,0,389
FKID000390,vehicle_breakdown,Non-corridor,0,7,6,67.59724811666666,1.0,1.0,2,13,11,0,390
FKID000391,others,Bannerghata Road,0,6,5,67.59724811666666,3.0,1.0,3,5,1,0,391
FKID000392,vehicle_breakdown,Non-corridor,0,4,5,67.59724811666666,1.0,1.0,3,13,11,0,392
FKID000393,others,Bannerghata Road,0,6,5,1440.0,3.0,0.7,3,5,1,0,393
FKID000394,road_conditions,Non-corridor,0,8,6,1440.0,1.0,0.7,2,10,11,0,394
FKID000395,vehicle_breakdown,Tumkur Road,0,8,6,102.77983354999999,3.0,1.0,2,13,19,0,395
FKID000396,vehicle_breakdown,Tumkur Road,0,8,6,67.59724811666666,3.0,1.0,2,13,19,0,396
FKID000397,others,Bellary Road 2,0,7,6,1440.0,3.0,1.0,2,5,3,0,397
FKID000398,vehicle_breakdown,Tumkur Road,0,7,6,104.3606748,3.0,1.0,2,13,19,0,398
FKID000399,vehicle_breakdown,Non-corridor,0,7,5,11.195320116666666,1.0,1.0,3,13,11,0,399
FKID000400,vehicle_breakdown,ORR North 2,0,6,6,67.59724811666666,3.0,1.0,2,13,15,0,400
FKID000401,vehicle_breakdown,Bellary Road 1,0,6,6,67.59724811666666,3.0,1.0,2,13,2,0,401
FKID000402,vehicle_breakdown,Non-corridor,0,9,6,79.53191238333334,1.0,1.0,2,13,11,0,402
FKID000403,vehicle_breakdown,Non-corridor,0,9,6,67.59724811666666,1.0,1.0,2,13,11,0,403
FKID000404,accident,Non-corridor,0,7,5,0.8491233333333333,1.0,1.0,3,0,11,0,404
FKID000405,vehicle_breakdown,Non-corridor,0,7,6,67.59724811666666,1.0,1.0,2,13,11,0,405
FKID000406,vehicle_breakdown,ORR North 1,0,7,6,67.59724811666666,3.0,0.7,2,13,14,0,406
FKID000407,vehicle_breakdown,Non-corridor,0,11,6,17.161744300000002,1.0,1.0,2,13,11,0,407
FKID000408,vehicle_breakdown,ORR West 1,0,10,6,67.59724811666666,3.0,1.0,2,13,16,0,408
FKID000409,vehicle_breakdown,Old Madras Road,0,10,6,67.59724811666666,3.0,0.7,2,13,18,0,409
FKID000410,vehicle_breakdown,Non-corridor,0,7,5,69.83975466666668,1.0,1.0,3,13,11,0,410
FKID000411,vehicle_breakdown,Mysore Road,0,5,5,67.59724811666666,3.0,1.0,3,13,10,0,411
FKID000412,construction,ORR North 1,1,6,5,113.57115,3.0,1.0,3,2,14,0,412
FKID000413,vehicle_breakdown,Tumkur Road,0,8,5,10.261219083333334,3.0,1.0,3,13,19,0,413
FKID000414,vehicle_breakdown,ORR West 1,0,11,6,67.59724811666666,3.0,1.0,2,13,16,0,414
FKID000415,pot_holes,Non-corridor,0,11,6,1440.0,1.0,0.7,2,6,11,0,415
FKID000416,vehicle_breakdown,Non-corridor,0,11,6,15.854282233333333,1.0,1.0,2,13,11,0,416
FKID000417,vehicle_breakdown,Old Airport Road,0,11,6,40.82496125,3.0,1.0,2,13,17,0,417
FKID000418,vehicle_breakdown,Airport New South Road,0,10,5,67.59724811666666,3.0,1.0,3,13,0,0,418
FKID000419,vehicle_breakdown,Hosur Road,0,10,5,67.59724811666666,3.0,1.0,3,13,7,0,419
FKID000420,vehicle_breakdown,Mysore Road,0,10,5,39.93153236666667,3.0,1.0,3,13,10,0,420
FKID000421,tree_fall,Non-corridor,1,12,5,52.854736083333336,1.0,1.0,3,12,11,0,421
FKID000422,water_logging,Non-corridor,0,12,5,67.59724811666666,1.0,1.0,3,15,11,0,422
FKID000423,tree_fall,Non-corridor,1,12,5,67.59724811666666,1.0,1.0,3,12,11,0,423
FKID000424,pot_holes,West of Chord Road,0,12,5,67.59724811666666,3.0,1.0,3,6,21,0,424
FKID000425,water_logging,Non-corridor,0,12,5,45.86103,1.0,1.0,3,15,11,0,425
FKID000426,construction,Non-corridor,0,12,5,1440.0,1.0,1.0,3,2,11,0,426
FKID000427,water_logging,Mysore Road,1,12,5,1440.0,3.0,0.48999999999999994,3,15,10,0,427
FKID000428,water_logging,Non-corridor,0,12,5,67.59724811666666,1.0,1.0,3,15,11,0,428
FKID000429,pot_holes,Non-corridor,0,12,6,67.59724811666666,3.0,0.7,2,6,11,0,429
FKID000430,others,Magadi Road,0,12,5,24.955134649999998,3.0,1.0,3,5,9,0,430
FKID000431,vehicle_breakdown,Non-corridor,0,13,6,22.23222121666667,1.0,1.0,2,13,11,0,431
FKID000432,tree_fall,Non-corridor,1,12,5,67.59724811666666,1.0,1.0,3,12,11,0,432
FKID000433,public_event,Non-corridor,1,7,3,67.59724811666666,1.0,1.0,1,9,11,1,433
FKID000434,vehicle_breakdown,Non-corridor,0,15,6,32.981926566666665,1.0,0.7,2,13,11,0,434
FKID000435,vehicle_breakdown,Non-corridor,0,13,6,67.59724811666666,1.0,1.0,2,13,11,0,435
FKID000436,vehicle_breakdown,Non-corridor,0,18,6,67.59724811666666,1.0,1.0,2,13,11,0,436
FKID000437,public_event,Non-corridor,1,7,3,67.59724811666666,1.0,1.0,1,9,11,1,437
FKID000438,vehicle_breakdown,Non-corridor,0,17,6,67.59724811666666,1.0,0.7,2,13,11,0,438
FKID000439,public_event,CBD 2,0,7,3,67.59724811666666,3.0,1.0,1,9,5,1,439
FKID000440,water_logging,ORR West 1,0,12,5,67.59724811666666,3.0,1.0,3,15,16,0,440
FKID000441,water_logging,ORR West 1,0,12,5,1440.0,3.0,0.7,3,15,16,0,441
FKID000442,vehicle_breakdown,Non-corridor,1,0,0,24.749764333333335,1.0,0.7,2,13,11,0,442
FKID000443,water_logging,Bannerghata Road,0,12,5,1440.0,3.0,1.0,3,15,1,0,443
FKID000444,others,Non-corridor,1,0,0,1440.0,1.0,0.48999999999999994,2,5,11,0,444
FKID000445,vehicle_breakdown,Non-corridor,0,23,6,67.59724811666666,1.0,1.0,2,13,11,0,445
FKID000446,vehicle_breakdown,Non-corridor,0,23,6,67.59724811666666,1.0,1.0,2,13,11,0,446
FKID000447,vehicle_breakdown,ORR North 2,0,0,0,67.59724811666666,3.0,1.0,2,13,15,0,447
FKID000448,vehicle_breakdown,ORR North 1,0,0,0,67.59724811666666,3.0,0.7,2,13,14,0,448
FKID000449,water_logging,Bannerghata Road,0,12,5,67.59724811666666,3.0,1.0,3,15,1,0,449
FKID000450,vehicle_breakdown,Magadi Road,0,1,0,107.40422818333333,3.0,1.0,2,13,9,0,450
FKID000451,water_logging,Non-corridor,0,12,5,67.59724811666666,1.0,1.0,3,15,11,0,451
FKID000452,vehicle_breakdown,ORR North 2,0,3,0,67.59724811666666,3.0,1.0,2,13,15,0,452
FKID000453,water_logging,Non-corridor,0,12,5,1440.0,1.0,0.7,3,15,11,0,453
FKID000454,tree_fall,Non-corridor,1,13,5,67.59724811666666,1.0,1.0,3,12,11,0,454
FKID000455,water_logging,Non-corridor,0,13,5,67.59724811666666,1.0,1.0,3,15,11,0,455
FKID000456,water_logging,Non-corridor,0,13,5,634.7593560833334,1.0,1.0,3,15,11,0,456
FKID000457,tree_fall,ORR West 1,0,13,5,628.0100223833334,3.0,1.0,3,12,16,0,457
FKID000458,vehicle_breakdown,ORR West 1,0,4,0,39.407815049999996,3.0,1.0,2,13,16,0,458
FKID000459,vehicle_breakdown,Non-corridor,0,1,0,67.59724811666666,1.0,1.0,2,13,11,0,459
FKID000460,vehicle_breakdown,Non-corridor,0,2,0,67.59724811666666,1.0,1.0,2,13,11,0,460
FKID000461,accident,Tumkur Road,0,4,0,34.37267258333333,3.0,1.0,2,0,19,0,461
FKID000462,vehicle_breakdown,Mysore Road,0,2,0,67.59724811666666,3.0,1.0,2,13,10,0,462
FKID000463,water_logging,Bannerghata Road,0,13,5,67.59724811666666,3.0,1.0,3,15,1,0,463
FKID000464,vehicle_breakdown,Tumkur Road,0,5,0,45.264776866666665,3.0,1.0,2,13,19,0,464
FKID000465,water_logging,Bannerghata Road,0,13,5,67.59724811666666,3.0,1.0,3,15,1,0,465
FKID000466,vehicle_breakdown,Magadi Road,0,5,0,67.59724811666666,3.0,1.0,2,13,9,0,466
FKID000467,vehicle_breakdown,Non-corridor,0,6,0,45.61544075,1.0,1.0,2,13,11,0,467
FKID000468,procession,Non-corridor,1,5,0,340.33611666666667,1.0,0.7,2,7,11,1,468
FKID000469,vehicle_breakdown,Magadi Road,0,5,0,67.59724811666666,3.0,1.0,2,13,9,0,469
FKID000470,vehicle_breakdown,Old Madras Road,0,5,0,67.59724811666666,3.0,0.7,2,13,18,0,470
FKID000471,vehicle_breakdown,Magadi Road,0,7,0,77.75613968333333,3.0,1.0,2,13,9,0,471
FKID000472,others,ORR East 2,0,8,0,170.56828548333334,3.0,1.0,2,5,13,0,472
FKID000473,others,ORR East 2,0,8,0,18.06991683333333,3.0,1.0,2,5,13,0,473
FKID000474,vehicle_breakdown,ORR North 2,0,9,0,90.19006885,3.0,1.0,2,13,15,0,474
FKID000475,congestion,Non-corridor,0,8,0,67.59724811666666,1.0,0.7,2,1,11,0,475
FKID000476,vehicle_breakdown,Bellary Road 2,0,6,0,67.59724811666666,3.0,1.0,2,13,3,0,476
FKID000477,water_logging,Non-corridor,0,13,5,1043.3983678333332,1.0,1.0,3,15,11,0,477
FKID000478,procession,Non-corridor,0,10,0,0.27158333333333334,1.0,1.0,2,7,11,1,478
FKID000479,vehicle_breakdown,Bellary Road 2,0,11,0,12.225998116666666,3.0,1.0,2,13,3,0,479
FKID000480,water_logging,Non-corridor,0,13,5,1039.9556850166666,1.0,1.0,3,15,11,0,480
FKID000481,vehicle_breakdown,Bellary Road 2,0,12,0,67.59724811666666,3.0,1.0,2,13,3,0,481
FKID000482,water_logging,Non-corridor,0,12,0,1440.0,1.0,1.0,2,15,11,0,482
FKID000483,vehicle_breakdown,Bellary Road 1,0,11,0,67.59724811666666,3.0,1.0,2,13,2,0,483
FKID000484,vehicle_breakdown,Mysore Road,0,13,0,67.59724811666666,3.0,1.0,2,13,10,0,484
FKID000485,water_logging,Mysore Road,0,13,5,1440.0,3.0,0.7,3,15,10,0,485
FKID000486,vehicle_breakdown,Magadi Road,0,12,0,67.59724811666666,3.0,1.0,2,13,9,0,486
FKID000487,accident,Non-corridor,0,14,0,67.59724811666666,1.0,0.7,2,0,11,0,487
FKID000488,vehicle_breakdown,Old Madras Road,0,14,0,67.59724811666666,3.0,0.7,2,13,18,0,488
FKID000489,vehicle_breakdown,Old Madras Road,0,14,0,67.59724811666666,3.0,0.7,2,13,18,0,489
FKID000490,construction,Varthur Road,1,16,0,0.0,3.0,0.7,2,2,20,0,490
FKID000491,pot_holes,Old Madras Road,0,3,4,1440.0,3.0,0.48999999999999994,1,6,18,0,491
FKID000492,tree_fall,Hosur Road,0,13,5,62.19627536666667,3.0,1.0,3,12,7,0,492
FKID000493,water_logging,Old Madras Road,0,14,5,1440.0,3.0,0.7,3,15,18,0,493
FKID000494,water_logging,Old Madras Road,0,14,5,1440.0,3.0,0.7,3,15,18,0,494
FKID000495,vehicle_breakdown,Bellary Road 2,0,18,0,76.96167763333332,3.0,1.0,2,13,3,0,495
FKID000496,water_logging,Non-corridor,0,14,5,67.59724811666666,1.0,1.0,3,15,11,0,496
FKID000497,accident,Old Madras Road,0,21,0,67.59724811666666,3.0,0.7,2,0,18,0,497
FKID000498,tree_fall,Non-corridor,1,0,1,67.59724811666666,1.0,1.0,2,12,11,0,498
FKID000499,water_logging,Non-corridor,1,0,1,1440.0,1.0,0.7,2,15,11,0,499
FKID000500,vehicle_breakdown,Mysore Road,0,0,1,61.782266433333334,3.0,1.0,2,13,10,0,500
FKID000501,vehicle_breakdown,Varthur Road,0,0,1,37.483846299999996,3.0,1.0,2,13,20,0,501
FKID000502,public_event,ORR East 1,1,7,3,67.59724811666666,3.0,0.7,1,9,12,1,502
FKID000503,vehicle_breakdown,ORR West 1,0,1,1,39.58132188333333,3.0,1.0,2,13,16,0,503
FKID000504,congestion,Hennur Main Road,0,2,1,41.08258143333333,3.0,1.0,2,1,6,0,504
FKID000505,others,Mysore Road,0,2,1,1440.0,3.0,0.7,2,5,10,0,505
FKID000506,water_logging,ORR West 1,0,2,1,1440.0,3.0,1.0,2,15,16,0,506
FKID000507,construction,ORR North 1,0,2,1,67.59724811666666,3.0,1.0,2,2,14,0,507
FKID000508,vehicle_breakdown,Non-corridor,0,12,5,67.59724811666666,1.0,1.0,3,13,11,0,508
FKID000509,construction,Hennur Main Road,0,2,1,67.59724811666666,3.0,1.0,2,2,6,0,509
FKID000510,vehicle_breakdown,ORR East 1,0,0,1,67.59724811666666,3.0,1.0,2,13,12,0,510
FKID000511,vehicle_breakdown,ORR East 2,0,0,1,67.59724811666666,3.0,1.0,2,13,13,0,511
FKID000512,vehicle_breakdown,Mysore Road,0,12,5,67.59724811666666,3.0,1.0,3,13,10,0,512
FKID000513,others,Non-corridor,0,15,5,567.0433455166666,1.0,0.7,3,5,11,0,513
FKID000514,vehicle_breakdown,Old Madras Road,0,0,1,67.59724811666666,3.0,0.7,2,13,18,0,514
FKID000515,tree_fall,Mysore Road,0,17,5,1440.0,3.0,1.0,3,12,10,0,515
FKID000516,accident,Bellary Road 1,0,16,5,67.59724811666666,3.0,0.7,3,0,2,0,516
FKID000517,vehicle_breakdown,Varthur Road,0,17,5,67.59724811666666,3.0,1.0,3,13,20,0,517
FKID000518,construction,Hennur Main Road,1,3,1,67.59724811666666,3.0,1.0,2,2,6,0,518
FKID000519,tree_fall,Non-corridor,0,23,5,67.59724811666666,1.0,1.0,3,12,11,0,519
FKID000520,vehicle_breakdown,Bellary Road 1,0,3,1,110.65663531666668,3.0,1.0,2,13,2,0,520
FKID000521,pot_holes,Non-corridor,0,3,1,1440.0,1.0,1.0,2,6,11,0,521
FKID000522,road_conditions,Bellary Road 1,1,18,2,1440.0,3.0,0.48999999999999994,12,10,2,0,522
FKID000523,vehicle_breakdown,Non-corridor,0,3,1,67.59724811666666,1.0,1.0,2,13,11,0,523
FKID000524,others,Tumkur Road,0,0,6,67.59724811666666,3.0,1.0,3,5,19,0,524
FKID000525,tree_fall,Non-corridor,0,23,5,1440.0,1.0,1.0,3,12,11,0,525
FKID000526,vehicle_breakdown,Bellary Road 2,0,0,6,67.59724811666666,3.0,1.0,3,13,3,0,526
FKID000527,tree_fall,Non-corridor,0,0,6,1440.0,1.0,0.7,3,12,11,0,527
FKID000528,tree_fall,Non-corridor,1,0,6,1440.0,1.0,0.48999999999999994,3,12,11,0,528
FKID000529,tree_fall,Non-corridor,0,0,6,1440.0,1.0,0.7,3,12,11,0,529
