risk_rank,event_id,event_cause,operational_risk_score,ors_percentile,operational_tier,service_tier,in_layer5_flag,critical_alert_indicator,generated_at
209,FKID005888,accident,65.21684804499107,0.9405374499714122,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
210,FKID000404,accident,65.15190306097061,0.940251572327044,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
211,FKID005270,vehicle_breakdown,65.11662857939417,0.9399656946826758,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
212,FKID002962,vehicle_breakdown,65.10510937429117,0.9395368782161235,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
213,FKID002963,vehicle_breakdown,65.10510937429117,0.9395368782161235,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
214,FKID007276,vehicle_breakdown,64.99253521149066,0.9391080617495712,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
215,FKID006526,vehicle_breakdown,64.93123264099845,0.938822184105203,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
216,FKID002437,vehicle_breakdown,64.87843422692923,0.9385363064608347,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
217,FKID001010,vehicle_breakdown,64.78648052511143,0.9382504288164666,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
218,FKID002446,vehicle_breakdown,64.76210762011429,0.9379645511720983,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
219,FKID006995,vehicle_breakdown,64.73484526222927,0.9376786735277302,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
220,FKID002506,vehicle_breakdown,64.72648188351047,0.9373927958833619,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
221,FKID002521,vehicle_breakdown,64.71449631737032,0.9371069182389937,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
222,FKID006386,vehicle_breakdown,64.66953505531636,0.9368210405946255,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
223,FKID006475,vehicle_breakdown,64.65677386801022,0.9365351629502573,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
224,FKID007325,vehicle_breakdown,64.6334898217725,0.9362492853058891,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
225,FKID004142,vehicle_breakdown,64.61591984806465,0.9359634076615209,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
226,FKID003743,vehicle_breakdown,64.55653020002737,0.9356775300171527,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
227,FKID002542,vehicle_breakdown,64.54098372022376,0.9353916523727844,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
228,FKID007334,vehicle_breakdown,64.51768550640766,0.9351057747284163,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
229,FKID002466,vehicle_breakdown,64.48402824032773,0.934819897084048,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
230,FKID002270,vehicle_breakdown,64.47597860232149,0.9345340194396798,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
231,FKID004599,vehicle_breakdown,64.4495590322962,0.9342481417953116,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
232,FKID002401,vehicle_breakdown,64.44416697333,0.9339622641509434,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
233,FKID007945,vehicle_breakdown,64.37432549709855,0.9336763865065751,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
234,FKID007505,vehicle_breakdown,64.32667039675415,0.933390508862207,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
235,FKID008115,tree_fall,64.32074258668207,0.9331046312178388,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
236,FKID006930,vehicle_breakdown,64.28665203411407,0.9328187535734705,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
237,FKID007259,vehicle_breakdown,64.25464400817411,0.9325328759291024,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
238,FKID007222,vehicle_breakdown,64.21810806949243,0.9322469982847341,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
239,FKID006826,vehicle_breakdown,64.2122225599436,0.931961120640366,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
240,FKID004516,vehicle_breakdown,64.17872702935036,0.9316752429959977,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
241,FKID005855,vehicle_breakdown,64.12086933660122,0.9313893653516295,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
242,FKID006036,vehicle_breakdown,64.01240941202511,0.9311034877072613,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
243,FKID004612,vehicle_breakdown,63.9900902335154,0.9308176100628931,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
244,FKID005961,vehicle_breakdown,63.920849004300095,0.9305317324185248,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
245,FKID000983,vehicle_breakdown,63.87695476623547,0.9302458547741567,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
246,FKID007252,vehicle_breakdown,63.823930689639404,0.9299599771297884,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
247,FKID006949,vehicle_breakdown,63.707616911525946,0.9296740994854202,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
248,FKID007366,accident,63.677983427037155,0.9293882218410521,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
249,FKID004916,vehicle_breakdown,63.672977355035215,0.9291023441966838,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
250,FKID007740,vehicle_breakdown,63.626012860769244,0.9288164665523156,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
251,FKID006816,vehicle_breakdown,63.60529731078462,0.9285305889079474,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
252,FKID006768,vehicle_breakdown,63.580321968877,0.9282447112635792,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
253,FKID007487,public_event,63.5762329753215,0.9279588336192109,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
254,FKID001772,vehicle_breakdown,63.50969619270802,0.9276729559748428,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
255,FKID006026,vehicle_breakdown,63.4703255294063,0.9273870783304745,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
256,FKID002249,vehicle_breakdown,63.46717359115444,0.9271012006861064,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
257,FKID004256,vehicle_breakdown,63.46163531547192,0.9268153230417381,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
258,FKID004753,procession,63.420862242705596,0.9265294453973699,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
259,FKID007618,vehicle_breakdown,63.31700679242691,0.9262435677530018,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
260,FKID006800,vehicle_breakdown,63.28440850381668,0.9259576901086335,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
261,FKID004303,vehicle_breakdown,63.269955504503955,0.9256718124642653,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
262,FKID006711,vehicle_breakdown,63.225387560997525,0.9253859348198971,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
263,FKID007623,vehicle_breakdown,63.21195039187374,0.9251000571755289,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
264,FKID007418,vehicle_breakdown,63.152123034788445,0.9248141795311606,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
265,FKID004197,accident,63.15024031508335,0.9243853630646084,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
266,FKID007270,accident,63.15024031508335,0.9243853630646084,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
267,FKID006802,vehicle_breakdown,63.140098928570474,0.923956546598056,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
268,FKID007078,vehicle_breakdown,63.08341814797993,0.9236706689536878,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
269,FKID006381,vehicle_breakdown,63.04955693006804,0.9233847913093196,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
270,FKID007773,vehicle_breakdown,63.04588423695853,0.9230989136649514,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
271,FKID004559,vehicle_breakdown,63.00493486632291,0.9228130360205832,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
272,FKID007906,vehicle_breakdown,62.99699069549635,0.922527158376215,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
273,FKID007200,vehicle_breakdown,62.902312240749495,0.9222412807318467,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
274,FKID000004,vehicle_breakdown,62.89451822989349,0.9219554030874786,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
275,FKID007217,vehicle_breakdown,62.867666251713985,0.9216695254431103,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
276,FKID002350,vehicle_breakdown,62.86067775613013,0.9212407089765581,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
277,FKID002351,vehicle_breakdown,62.86067775613013,0.9212407089765581,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
278,FKID007596,vehicle_breakdown,62.729029551284746,0.9208118925100057,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
279,FKID007775,vehicle_breakdown,62.69304189133941,0.9205260148656375,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
280,FKID006652,vehicle_breakdown,62.683237458679436,0.9202401372212693,Emergency,,False,0.0,2026-06-20T01:47:21.561543+00:00
281,FKID005623,vehicle_breakdown,62.674615980752236,0.9199542595769011,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
282,FKID004424,vehicle_breakdown,62.657498645351986,0.9196683819325329,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
283,FKID001233,vehicle_breakdown,62.59950011461373,0.9193825042881647,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
284,FKID000769,vehicle_breakdown,62.58163841263483,0.9190966266437964,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
285,FKID007776,vehicle_breakdown,62.563769482790214,0.9188107489994283,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
286,FKID007336,vehicle_breakdown,62.530201384580366,0.91852487135506,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
287,FKID007053,vehicle_breakdown,62.44299822908028,0.9182389937106918,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
288,FKID005823,vehicle_breakdown,62.428713164561024,0.9179531160663236,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
289,FKID003888,others,62.39864483488463,0.9176672384219554,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
290,FKID007227,vehicle_breakdown,62.33962537098043,0.9173813607775871,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
291,FKID000818,vehicle_breakdown,62.33880176136415,0.917095483133219,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
292,FKID002327,vehicle_breakdown,62.33771596435015,0.9168096054888508,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
293,FKID002308,vehicle_breakdown,62.207357664929575,0.9165237278444825,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
294,FKID008005,tree_fall,62.18095232141892,0.9162378502001144,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
295,FKID000631,vehicle_breakdown,62.11787277524959,0.9159519725557461,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
296,FKID008051,vehicle_breakdown,62.05978020531758,0.915666094911378,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
297,FKID001885,vehicle_breakdown,62.03604376612506,0.9153802172670097,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
298,FKID005865,vehicle_breakdown,62.01366579615778,0.9150943396226415,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
299,FKID004699,vehicle_breakdown,61.98365401827698,0.9148084619782733,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
300,FKID005872,vehicle_breakdown,61.970175201309104,0.9145225843339051,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
301,FKID006599,vehicle_breakdown,61.96793852264503,0.9142367066895368,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
302,FKID006493,vehicle_breakdown,61.96229976745681,0.9139508290451687,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
303,FKID006116,vehicle_breakdown,61.93904899444191,0.9136649514008005,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
304,FKID005880,vehicle_breakdown,61.926487290293366,0.9133790737564322,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
305,FKID005886,vehicle_breakdown,61.90551839988113,0.9130931961120641,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
306,FKID004698,vehicle_breakdown,61.89870187163139,0.9128073184676958,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
307,FKID005893,vehicle_breakdown,61.880286695544356,0.9125214408233276,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
308,FKID007588,vehicle_breakdown,61.87383748145025,0.9122355631789594,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
309,FKID005558,vehicle_breakdown,61.86713674074716,0.9119496855345912,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
310,FKID004546,vehicle_breakdown,61.85904302791083,0.9116638078902229,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
311,FKID001061,vehicle_breakdown,61.838595258817385,0.9112349914236707,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
312,FKID001063,vehicle_breakdown,61.838595258817385,0.9112349914236707,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
313,FKID007854,vehicle_breakdown,61.805289568028236,0.9108061749571184,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
314,FKID006077,vehicle_breakdown,61.79417870589539,0.9105202973127502,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
315,FKID000420,vehicle_breakdown,61.771709160308546,0.9102344196683819,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
316,FKID004261,vehicle_breakdown,61.76153348395084,0.9099485420240138,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
317,FKID006050,vehicle_breakdown,61.74917130722203,0.9096626643796455,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
318,FKID006153,vehicle_breakdown,61.68110521524277,0.9093767867352773,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
319,FKID005495,vehicle_breakdown,61.653755780274075,0.9090909090909091,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
320,FKID007052,vehicle_breakdown,61.6429739223122,0.9088050314465409,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
321,FKID007611,vehicle_breakdown,61.50921172218275,0.9085191538021726,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
322,FKID005247,vehicle_breakdown,61.50888999630321,0.9082332761578045,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
323,FKID003395,vehicle_breakdown,61.49885174462922,0.9079473985134362,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
324,FKID006110,vehicle_breakdown,61.436789285175486,0.907661520869068,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
325,FKID007446,vehicle_breakdown,61.35524019269,0.9073756432246999,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
326,FKID004511,vehicle_breakdown,61.334988858664104,0.9069468267581475,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
327,FKID004514,vehicle_breakdown,61.334988858664104,0.9069468267581475,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
328,FKID001043,vehicle_breakdown,61.32256142171068,0.9065180102915952,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
329,FKID005354,procession,61.290296351258526,0.906232132647227,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
330,FKID005127,procession,61.290156318406325,0.9059462550028587,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
331,FKID001041,vehicle_breakdown,61.2483890869351,0.9056603773584906,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
332,FKID006379,vehicle_breakdown,61.23580106887227,0.9053744997141223,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
333,FKID006031,vehicle_breakdown,61.17596725583214,0.9050886220697542,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
334,FKID006499,vehicle_breakdown,61.17557493340451,0.9048027444253859,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
335,FKID008119,vehicle_breakdown,61.16455021615288,0.9045168667810177,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
336,FKID005928,accident,61.150430907461306,0.9042309891366496,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
337,FKID003785,vehicle_breakdown,61.10855255082673,0.9039451114922813,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
338,FKID007215,procession,61.086176145241396,0.9036592338479131,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
339,FKID001054,others,61.08582861402491,0.9033733562035449,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
340,FKID006054,vehicle_breakdown,61.05682833836067,0.9030874785591767,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
341,FKID004875,vehicle_breakdown,61.05465841257806,0.9028016009148084,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
342,FKID004179,vehicle_breakdown,61.052029342515866,0.9025157232704403,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
343,FKID004730,vehicle_breakdown,61.050008350197096,0.902229845626072,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
344,FKID006238,vehicle_breakdown,60.99096303575547,0.9019439679817038,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
345,FKID004265,vehicle_breakdown,60.92659551122633,0.9016580903373356,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
346,FKID006087,vehicle_breakdown,60.90603992857778,0.9013722126929674,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
347,FKID007413,vehicle_breakdown,60.897578863661494,0.9010863350485993,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
348,FKID001384,vehicle_breakdown,60.870358447606016,0.900800457404231,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
349,FKID005467,vehicle_breakdown,60.83436487014065,0.9005145797598628,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
350,FKID006746,vehicle_breakdown,60.83020581705331,0.9002287021154946,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
351,FKID006062,vehicle_breakdown,60.80737931708913,0.8999428244711264,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
352,FKID005451,vehicle_breakdown,60.73318269358601,0.8996569468267581,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
353,FKID006047,vehicle_breakdown,60.72861991816143,0.8992281303602059,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
354,FKID006051,vehicle_breakdown,60.72861991816143,0.8992281303602059,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
355,FKID006827,pot_holes,60.72830006700209,0.8986563750714694,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
356,FKID006841,pot_holes,60.72830006700209,0.8986563750714694,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
357,FKID001420,vehicle_breakdown,60.72379128293843,0.8982275586049171,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
358,FKID006023,vehicle_breakdown,60.69916258363515,0.8979416809605489,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
359,FKID002617,vehicle_breakdown,60.66975860824915,0.8976558033161807,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
360,FKID004672,vehicle_breakdown,60.591020815159204,0.8973699256718125,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
361,FKID006531,vehicle_breakdown,60.59082238383391,0.8970840480274442,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
362,FKID005556,vehicle_breakdown,60.55520778921608,0.8967981703830761,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
363,FKID005552,vehicle_breakdown,60.53818948976873,0.8965122927387078,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
364,FKID002609,vehicle_breakdown,60.53003690965114,0.8962264150943396,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
365,FKID002608,vehicle_breakdown,60.5298947874251,0.8959405374499714,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
366,FKID000084,others,60.45358137598854,0.8956546598056032,Critical,,False,0.0,2026-06-20T01:47:21.561543+00:00
