planned_event_id,planned_cause,retrieved_event_id,retrieved_cause,retrieved_corridor,gower_score,hybrid_score,final_score,rank
FKID005098,public_event,FKID006806,public_event,Non-corridor,0.9119,0.9739,0.9491,4
FKID005098,public_event,FKID004906,public_event,Non-corridor,0.8794,0.9458,0.9193,5
FKID005098,public_event,FKID004609,public_event,Non-corridor,0.8103,0.9502,0.8942,6
FKID005098,public_event,FKID006105,public_event,Non-corridor,0.8331,0.9198,0.8851,7
FKID005098,public_event,FKID004885,public_event,Non-corridor,0.7693,0.9415,0.8726,8
FKID005098,public_event,FKID004887,public_event,Non-corridor,0.7687,0.9415,0.8724,9
FKID005098,public_event,FKID004884,public_event,Non-corridor,0.7687,0.9415,0.8724,10
FKID005099,public_event,FKID005098,public_event,Non-corridor,0.9999,1.0,0.9999,1
FKID005099,public_event,FKID002440,public_event,Non-corridor,0.9712,0.9909,0.983,2
FKID005099,public_event,FKID002445,public_event,Non-corridor,0.9121,0.9739,0.9492,3
FKID005099,public_event,FKID006806,public_event,Non-corridor,0.9121,0.9739,0.9492,4
FKID005099,public_event,FKID004906,public_event,Non-corridor,0.8793,0.9458,0.9192,5
FKID005099,public_event,FKID004609,public_event,Non-corridor,0.8101,0.9502,0.8942,6
FKID005099,public_event,FKID006105,public_event,Non-corridor,0.8332,0.9198,0.8852,7
FKID005099,public_event,FKID004885,public_event,Non-corridor,0.7694,0.9415,0.8727,8
FKID005099,public_event,FKID004887,public_event,Non-corridor,0.7689,0.9415,0.8725,9
FKID005099,public_event,FKID004884,public_event,Non-corridor,0.7689,0.9415,0.8725,10
FKID005127,procession,FKID005354,procession,Non-corridor,0.9955,1.0,0.9982,1
FKID005127,procession,FKID004747,procession,Non-corridor,0.9944,0.9957,0.9952,2
FKID005127,procession,FKID004753,procession,Non-corridor,0.9881,0.9913,0.99,3
FKID005127,procession,FKID004901,procession,Non-corridor,0.9843,0.9911,0.9884,4
FKID005127,procession,FKID004902,procession,Non-corridor,0.9767,0.9911,0.9853,5
FKID005127,procession,FKID004418,procession,Non-corridor,0.98,0.9826,0.9815,6
FKID005127,procession,FKID004127,procession,Non-corridor,0.9658,0.9911,0.981,7
FKID005127,procession,FKID004471,procession,Non-corridor,0.965,0.9737,0.9702,8
FKID005127,procession,FKID004738,procession,Non-corridor,0.9655,0.9696,0.9679,9
FKID005127,procession,FKID005956,procession,Non-corridor,0.924,0.9868,0.9616,10
FKID005136,public_event,FKID004641,public_event,Non-corridor,0.8977,0.9913,0.9539,1
FKID005136,public_event,FKID004711,public_event,Non-corridor,0.8841,0.9457,0.921,2
FKID005136,public_event,FKID001691,public_event,Non-corridor,0.7994,0.9955,0.9171,3
FKID005136,public_event,FKID004426,public_event,Non-corridor,0.7959,0.9826,0.9079,4
FKID005136,public_event,FKID001801,public_event,Non-corridor,0.7959,0.9826,0.9079,5
FKID005136,public_event,FKID004632,public_event,Non-corridor,0.7959,0.9826,0.9079,6
FKID005136,public_event,FKID003755,public_event,Non-corridor,0.7626,0.9826,0.8946,7
FKID005136,public_event,FKID008130,public_event,Non-corridor,0.7626,0.9826,0.8946,8
FKID005136,public_event,FKID004707,public_event,Non-corridor,0.7626,0.9826,0.8946,9
FKID005136,public_event,FKID000433,public_event,Non-corridor,0.7626,0.9826,0.8946,10
FKID005167,public_event,FKID004527,public_event,Non-corridor,0.9617,0.9868,0.9767,1
FKID005167,public_event,FKID005291,public_event,Non-corridor,0.8969,0.9739,0.9431,2
FKID005167,public_event,FKID004906,public_event,Non-corridor,0.8593,0.9911,0.9384,3
FKID005167,public_event,FKID004609,public_event,Non-corridor,0.7899,0.9955,0.9132,4
FKID005167,public_event,FKID006105,public_event,Non-corridor,0.7931,0.965,0.8963,5
FKID005167,public_event,FKID006650,public_event,Non-corridor,0.7437,0.9826,0.887,6
FKID005167,public_event,FKID006547,public_event,Non-corridor,0.7678,0.9609,0.8836,7
FKID005167,public_event,FKID002440,public_event,Non-corridor,0.7598,0.9547,0.8768,8
FKID005167,public_event,FKID004885,public_event,Non-corridor,0.7197,0.9781,0.8747,9
FKID005167,public_event,FKID004887,public_event,Non-corridor,0.7191,0.9781,0.8745,10
FKID005248,procession,FKID004127,procession,Non-corridor,0.8559,0.9957,0.9398,1
FKID005248,procession,FKID004902,procession,Non-corridor,0.8451,0.9957,0.9354,2
FKID005248,procession,FKID004901,procession,Non-corridor,0.8374,0.9957,0.9324,3
FKID005248,procession,FKID005127,procession,Non-corridor,0.8314,0.9955,0.9298,4
FKID005248,procession,FKID005354,procession,Non-corridor,0.827,0.9955,0.9281,5
FKID005248,procession,FKID003731,procession,Non-corridor,0.8942,0.9502,0.9278,6
FKID005248,procession,FKID004747,procession,Non-corridor,0.8273,0.9911,0.9256,7
FKID005248,procession,FKID004753,procession,Non-corridor,0.824,0.9868,0.9216,8
FKID005248,procession,FKID005956,procession,Non-corridor,0.8141,0.9913,0.9204,9
FKID005248,procession,FKID004471,procession,Non-corridor,0.8181,0.9783,0.9142,10
FKID005271,procession,FKID006838,procession,Non-corridor,0.975,1.0,0.99,1
FKID005271,procession,FKID004505,procession,Non-corridor,0.9383,0.9957,0.9727,2
FKID005271,procession,FKID004738,procession,Non-corridor,0.8827,0.9957,0.9505,3
FKID005271,procession,FKID005956,procession,Non-corridor,0.904,0.9694,0.9432,4
FKID005271,procession,FKID004418,procession,Non-corridor,0.8682,0.9826,0.9369,5
FKID005271,procession,FKID004471,procession,Non-corridor,0.863,0.9824,0.9346,6
FKID005271,procession,FKID000361,procession,Non-corridor,0.8893,0.9591,0.9312,7
FKID005271,procession,FKID004753,procession,Non-corridor,0.8597,0.9739,0.9282,8
FKID005271,procession,FKID004127,procession,Non-corridor,0.8622,0.965,0.9239,9
FKID005271,procession,FKID004747,procession,Non-corridor,0.8538,0.9696,0.9232,10
FKID005273,public_event,FKID004386,public_event,Magadi Road,0.9999,1.0,1.0,1
FKID005273,public_event,FKID004629,public_event,Magadi Road,0.9592,0.9955,0.981,2
FKID005273,public_event,FKID006666,public_event,Mysore Road,0.8368,0.7196,0.7664,3
FKID005273,public_event,FKID006638,public_event,Bellary Road 2,0.818,0.7196,0.7589,4
FKID005273,public_event,FKID006633,public_event,Bellary Road 2,0.818,0.7196,0.7589,5
FKID005273,public_event,FKID006248,public_event,Bellary Road 2,0.7638,0.7455,0.7528,6
FKID005273,public_event,FKID006635,public_event,Bellary Road 2,0.7995,0.7196,0.7516,7
FKID005273,public_event,FKID007012,public_event,West of Chord Road,0.7637,0.737,0.7477,8
FKID005273,public_event,FKID007013,public_event,West of Chord Road,0.7634,0.737,0.7475,9
FKID005273,public_event,FKID005491,others,Magadi Road,0.872,0.6457,0.7362,10
FKID005291,public_event,FKID004527,public_event,Non-corridor,0.915,0.9781,0.9528,1
FKID005291,public_event,FKID005167,public_event,Non-corridor,0.8969,0.9739,0.9431,2
FKID005291,public_event,FKID006581,public_event,Non-corridor,0.8501,0.9826,0.9296,3
FKID005291,public_event,FKID006650,public_event,Non-corridor,0.8274,0.9913,0.9258,4
FKID005291,public_event,FKID006547,public_event,Non-corridor,0.8338,0.987,0.9257,5
FKID005291,public_event,FKID004609,public_event,Non-corridor,0.835,0.9694,0.9156,6
FKID005291,public_event,FKID006105,public_event,Non-corridor,0.7851,0.9911,0.9087,7
FKID005291,public_event,FKID004430,public_event,Non-corridor,0.8429,0.9326,0.8967,8
FKID005291,public_event,FKID004906,public_event,Non-corridor,0.7659,0.9737,0.8906,9
FKID005291,public_event,FKID004885,public_event,Non-corridor,0.7647,0.952,0.8771,10
FKID005292,vip_movement,FKID004721,vip_movement,Non-corridor,0.915,0.9781,0.9528,1
FKID005292,vip_movement,FKID005291,public_event,Non-corridor,0.8889,0.65,0.7456,2
FKID005292,vip_movement,FKID005004,construction,Non-corridor,0.8841,0.6457,0.741,3
FKID005292,vip_movement,FKID001641,vip_movement,Non-corridor,0.6485,0.7957,0.7368,4
FKID005292,vip_movement,FKID002017,vip_movement,Non-corridor,0.6485,0.7957,0.7368,5
FKID005292,vip_movement,FKID001979,vip_movement,Non-corridor,0.6485,0.7957,0.7368,6
FKID005292,vip_movement,FKID002054,vip_movement,Non-corridor,0.6485,0.7957,0.7368,7
FKID005292,vip_movement,FKID002051,vip_movement,Non-corridor,0.6485,0.7957,0.7368,8
FKID005292,vip_movement,FKID001676,vip_movement,Non-corridor,0.6485,0.7957,0.7368,9
FKID005292,vip_movement,FKID001685,vip_movement,Non-corridor,0.6485,0.7957,0.7368,10
FKID005353,procession,FKID007215,procession,Non-corridor,0.9674,0.9913,0.9818,1
FKID005353,procession,FKID004750,procession,Non-corridor,0.9566,0.9957,0.98,2
FKID005353,procession,FKID004184,procession,Non-corridor,0.9451,0.9826,0.9676,3
FKID005353,procession,FKID004467,procession,Non-corridor,0.9177,0.965,0.9461,4
FKID005353,procession,FKID007787,procession,Non-corridor,0.8499,0.9196,0.8917,5
FKID005353,procession,FKID006315,procession,Non-corridor,0.8188,0.937,0.8897,6
FKID005353,procession,FKID001167,procession,Non-corridor,0.8188,0.937,0.8897,7
FKID005353,procession,FKID000468,procession,Non-corridor,0.8205,0.9328,0.8879,8
FKID005353,procession,FKID004509,procession,Non-corridor,0.8235,0.9283,0.8863,9
FKID005353,procession,FKID002254,procession,Non-corridor,0.8002,0.9287,0.8773,10
FKID005354,procession,FKID005127,procession,Non-corridor,0.9955,1.0,0.9982,1
FKID005354,procession,FKID004747,procession,Non-corridor,0.99,0.9957,0.9934,2
FKID005354,procession,FKID004753,procession,Non-corridor,0.9837,0.9913,0.9882,3
FKID005354,procession,FKID004901,procession,Non-corridor,0.9799,0.9911,0.9866,4
FKID005354,procession,FKID004902,procession,Non-corridor,0.9722,0.9911,0.9836,5
FKID005354,procession,FKID004418,procession,Non-corridor,0.9755,0.9826,0.9798,6
FKID005354,procession,FKID004127,procession,Non-corridor,0.9614,0.9911,0.9792,7
FKID005354,procession,FKID004471,procession,Non-corridor,0.9606,0.9737,0.9685,8
FKID005354,procession,FKID004738,procession,Non-corridor,0.961,0.9696,0.9661,9
FKID005354,procession,FKID005956,procession,Non-corridor,0.9195,0.9868,0.9599,10
FKID005473,public_event,FKID000502,public_event,ORR East 1,0.8889,0.75,0.8056,1
FKID005473,public_event,FKID003763,public_event,ORR West 1,0.8556,0.75,0.7922,2
FKID005473,public_event,FKID008131,public_event,Hennur Main Road,0.8556,0.75,0.7922,3
FKID005473,public_event,FKID003704,public_event,Mysore Road,0.8556,0.75,0.7922,4
FKID005473,public_event,FKID001581,public_event,Old Madras Road,0.8556,0.75,0.7922,5
FKID005473,public_event,FKID004486,public_event,Bellary Road 1,0.8556,0.75,0.7922,6
FKID005473,public_event,FKID008054,public_event,ORR West 1,0.8556,0.75,0.7922,7
FKID005473,public_event,FKID006283,public_event,Hosur Road,0.8556,0.75,0.7922,8
FKID005473,public_event,FKID001573,public_event,Old Madras Road,0.8556,0.75,0.7922,9
FKID005473,public_event,FKID001578,public_event,Old Madras Road,0.8556,0.75,0.7922,10
FKID005634,public_event,FKID003704,public_event,Mysore Road,0.9533,0.9913,0.9761,1
FKID005634,public_event,FKID003577,public_event,Mysore Road,0.8107,0.8146,0.8131,2
FKID005634,public_event,FKID006283,public_event,Hosur Road,0.8422,0.7413,0.7817,3
FKID005634,public_event,FKID001573,public_event,Old Madras Road,0.8422,0.7413,0.7817,4
FKID005634,public_event,FKID002483,public_event,Old Madras Road,0.8422,0.7413,0.7817,5
FKID005634,public_event,FKID001578,public_event,Old Madras Road,0.8422,0.7413,0.7817,6
FKID005634,public_event,FKID003763,public_event,ORR West 1,0.8422,0.7413,0.7817,7
FKID005634,public_event,FKID008054,public_event,ORR West 1,0.8422,0.7413,0.7817,8
FKID005634,public_event,FKID004486,public_event,Bellary Road 1,0.8422,0.7413,0.7817,9
FKID005634,public_event,FKID008131,public_event,Hennur Main Road,0.8422,0.7413,0.7817,10
FKID005659,procession,FKID004488,procession,Hennur Main Road,0.9972,1.0,0.9989,1
FKID005659,procession,FKID002282,procession,Hennur Main Road,0.9206,0.9735,0.9523,2
FKID005659,procession,FKID002071,procession,Mysore Road,0.853,0.7279,0.7779,3
FKID005659,procession,FKID002212,procession,Bannerghata Road,0.8152,0.7455,0.7734,4
FKID005659,procession,FKID001047,procession,Hosur Road,0.8381,0.7281,0.7721,5
FKID005659,procession,FKID004703,procession,Magadi Road,0.816,0.737,0.7686,6
FKID005659,procession,FKID007191,procession,Airport New South Road,0.816,0.737,0.7686,7
FKID005659,procession,FKID002292,procession,Magadi Road,0.7869,0.7366,0.7567,8
FKID005659,procession,FKID001980,procession,Magadi Road,0.7503,0.7324,0.7396,9
FKID005659,procession,FKID004567,vehicle_breakdown,Hennur Main Road,0.8675,0.65,0.737,10
FKID005754,public_event,FKID001064,public_event,Bellary Road 1,1.0,1.0,1.0,1
FKID005754,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.85,0.8656,2
FKID005754,public_event,FKID000439,public_event,CBD 2,0.8889,0.75,0.8056,3
FKID005754,public_event,FKID001683,public_event,CBD 2,0.8889,0.75,0.8056,4
FKID005754,public_event,FKID001680,public_event,CBD 2,0.8889,0.75,0.8056,5
FKID005754,public_event,FKID000008,public_event,CBD 2,0.8889,0.75,0.8056,6
FKID005754,public_event,FKID000946,public_event,CBD 2,0.8889,0.75,0.8056,7
FKID005754,public_event,FKID001988,public_event,CBD 2,0.8889,0.75,0.8056,8
FKID005754,public_event,FKID003577,public_event,Mysore Road,0.8204,0.7233,0.7622,9
FKID005754,public_event,FKID004948,vehicle_breakdown,Bellary Road 1,0.8841,0.6457,0.741,10
FKID005805,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID005805,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID005805,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID005805,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID005805,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID005805,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,6
FKID005805,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,7
FKID005805,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,8
FKID005805,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,9
FKID005805,public_event,FKID004707,public_event,Non-corridor,1.0,1.0,1.0,10
FKID005806,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID005806,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID005806,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID005806,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID005806,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID005806,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,6
FKID005806,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,7
FKID005806,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,8
FKID005806,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,9
FKID005806,public_event,FKID004707,public_event,Non-corridor,1.0,1.0,1.0,10
FKID005956,procession,FKID004127,procession,Non-corridor,0.9581,0.9957,0.9806,1
FKID005956,procession,FKID004901,procession,Non-corridor,0.9396,0.9957,0.9732,2
FKID005956,procession,FKID004505,procession,Non-corridor,0.9657,0.9737,0.9705,3
FKID005956,procession,FKID004753,procession,Non-corridor,0.9329,0.9955,0.9704,4
FKID005956,procession,FKID004902,procession,Non-corridor,0.932,0.9957,0.9702,5
FKID005956,procession,FKID004747,procession,Non-corridor,0.9295,0.9911,0.9665,6
FKID005956,procession,FKID004471,procession,Non-corridor,0.93,0.987,0.9642,7
FKID005956,procession,FKID004418,procession,Non-corridor,0.9247,0.9868,0.9619,8
FKID005956,procession,FKID005127,procession,Non-corridor,0.924,0.9868,0.9616,9
FKID005956,procession,FKID005354,procession,Non-corridor,0.9195,0.9868,0.9599,10
FKID006105,public_event,FKID006547,public_event,Non-corridor,0.9319,0.9868,0.9648,1
FKID006105,public_event,FKID004906,public_event,Non-corridor,0.9339,0.9739,0.9579,2
FKID006105,public_event,FKID006581,public_event,Non-corridor,0.9059,0.9824,0.9518,3
FKID006105,public_event,FKID006650,public_event,Non-corridor,0.9013,0.9824,0.95,4
FKID006105,public_event,FKID004609,public_event,Non-corridor,0.8921,0.9696,0.9386,5
FKID006105,public_event,FKID004527,public_event,Non-corridor,0.8314,0.9783,0.9195,6
FKID006105,public_event,FKID004884,public_event,Non-corridor,0.8502,0.9522,0.9114,7
FKID006105,public_event,FKID004887,public_event,Non-corridor,0.8502,0.9522,0.9114,8
FKID006105,public_event,FKID004885,public_event,Non-corridor,0.8496,0.9522,0.9112,9
FKID006105,public_event,FKID005291,public_event,Non-corridor,0.7851,0.9911,0.9087,10
FKID006248,public_event,FKID006633,public_event,Bellary Road 2,0.8488,0.965,0.9185,1
FKID006248,public_event,FKID006638,public_event,Bellary Road 2,0.8488,0.965,0.9185,2
FKID006248,public_event,FKID006635,public_event,Bellary Road 2,0.8226,0.965,0.908,3
FKID006248,public_event,FKID006639,public_event,Bellary Road 2,0.7337,0.965,0.8725,4
FKID006248,public_event,FKID004700,public_event,West of Chord Road,0.8546,0.7239,0.7762,5
FKID006248,public_event,FKID007012,public_event,West of Chord Road,0.8316,0.7324,0.7721,6
FKID006248,public_event,FKID007013,public_event,West of Chord Road,0.8313,0.7324,0.772,7
FKID006248,public_event,FKID004629,public_event,Magadi Road,0.788,0.75,0.7652,8
FKID006248,public_event,FKID004386,public_event,Magadi Road,0.7638,0.7455,0.7528,9
FKID006248,public_event,FKID005273,public_event,Magadi Road,0.7638,0.7455,0.7528,10
FKID006283,public_event,FKID003704,public_event,Mysore Road,0.8889,0.75,0.8056,1
FKID006283,public_event,FKID008054,public_event,ORR West 1,0.8889,0.75,0.8056,2
FKID006283,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.75,0.8056,3
FKID006283,public_event,FKID001581,public_event,Old Madras Road,0.8889,0.75,0.8056,4
FKID006283,public_event,FKID001578,public_event,Old Madras Road,0.8889,0.75,0.8056,5
FKID006283,public_event,FKID003763,public_event,ORR West 1,0.8889,0.75,0.8056,6
FKID006283,public_event,FKID001573,public_event,Old Madras Road,0.8889,0.75,0.8056,7
FKID006283,public_event,FKID008131,public_event,Hennur Main Road,0.8889,0.75,0.8056,8
FKID006283,public_event,FKID002483,public_event,Old Madras Road,0.8889,0.75,0.8056,9
FKID006283,public_event,FKID005473,public_event,Bannerghata Road,0.8556,0.75,0.7922,10
FKID006314,procession,FKID007686,procession,Mysore Road,1.0,1.0,1.0,1
FKID006314,procession,FKID002071,procession,Mysore Road,0.7801,0.8148,0.8009,2
FKID006314,procession,FKID007646,construction,Mysore Road,0.8889,0.65,0.7456,3
FKID006314,procession,FKID004122,construction,Mysore Road,0.8889,0.65,0.7456,4
FKID006314,procession,FKID006808,vehicle_breakdown,Mysore Road,0.8889,0.65,0.7456,5
FKID006314,procession,FKID007681,construction,Mysore Road,0.8889,0.65,0.7456,6
FKID006314,procession,FKID003704,public_event,Mysore Road,0.8889,0.65,0.7456,7
FKID006314,procession,FKID002015,vip_movement,Mysore Road,0.8556,0.65,0.7322,8
FKID006314,procession,FKID002057,vip_movement,Mysore Road,0.8556,0.65,0.7322,9
FKID006314,procession,FKID001970,vip_movement,Mysore Road,0.8556,0.65,0.7322,10
FKID006315,procession,FKID001167,procession,Non-corridor,1.0,1.0,1.0,1
FKID006315,procession,FKID007787,procession,Non-corridor,0.9199,0.9826,0.9575,2
FKID006315,procession,FKID004509,procession,Non-corridor,0.8935,0.9913,0.9522,3
FKID006315,procession,FKID002254,procession,Non-corridor,0.9039,0.9735,0.9457,4
FKID006315,procession,FKID000468,procession,Non-corridor,0.8703,0.9868,0.9402,5
FKID006315,procession,FKID003180,procession,Non-corridor,0.8906,0.9474,0.9247,6
FKID006315,procession,FKID007215,procession,Non-corridor,0.8426,0.9457,0.9044,7
FKID006315,procession,FKID005353,procession,Non-corridor,0.8188,0.937,0.8897,8
FKID006315,procession,FKID004750,procession,Non-corridor,0.7851,0.9413,0.8788,9
FKID006315,procession,FKID004467,procession,Non-corridor,0.7858,0.9372,0.8766,10
FKID006401,public_event,FKID002416,public_event,Old Airport Road,0.6713,0.7395,0.7122,1
FKID006401,public_event,FKID002409,public_event,Old Airport Road,0.6706,0.7395,0.712,2
FKID006401,public_event,FKID002408,public_event,Old Airport Road,0.6705,0.7395,0.7119,3
FKID006401,public_event,FKID002410,public_event,Old Airport Road,0.6702,0.7395,0.7118,4
FKID006401,public_event,FKID002411,public_event,Old Airport Road,0.6676,0.7352,0.7082,5
FKID006401,public_event,FKID006283,public_event,Hosur Road,0.7114,0.6783,0.6915,6
FKID006401,public_event,FKID008131,public_event,Hennur Main Road,0.7114,0.6783,0.6915,7
FKID006401,public_event,FKID001578,public_event,Old Madras Road,0.7114,0.6783,0.6915,8
FKID006401,public_event,FKID003704,public_event,Mysore Road,0.7114,0.6783,0.6915,9
FKID006401,public_event,FKID001581,public_event,Old Madras Road,0.7114,0.6783,0.6915,10
FKID006473,procession,FKID007248,procession,Magadi Road,0.8427,0.75,0.7871,1
FKID006473,procession,FKID007186,procession,West of Chord Road,0.8655,0.7326,0.7858,2
FKID006473,procession,FKID007213,procession,Magadi Road,0.8512,0.737,0.7826,3
FKID006473,procession,FKID007249,procession,Magadi Road,0.8363,0.7457,0.7819,4
FKID006473,procession,FKID005500,vehicle_breakdown,Bellary Road 2,0.88,0.6457,0.7394,5
FKID006473,procession,FKID006479,vehicle_breakdown,Bellary Road 2,0.8392,0.6413,0.7205,6
FKID006473,procession,FKID005353,procession,Non-corridor,0.7737,0.65,0.6995,7
FKID006473,procession,FKID007686,procession,Mysore Road,0.7036,0.687,0.6936,8
FKID006473,procession,FKID006314,procession,Mysore Road,0.7036,0.687,0.6936,9
FKID006473,procession,FKID007215,procession,Non-corridor,0.7411,0.6413,0.6812,10
FKID006547,public_event,FKID006581,public_event,Non-corridor,0.974,0.9957,0.987,1
FKID006547,public_event,FKID006105,public_event,Non-corridor,0.9319,0.9868,0.9648,2
FKID006547,public_event,FKID006650,public_event,Non-corridor,0.9276,0.9783,0.958,3
FKID006547,public_event,FKID004609,public_event,Non-corridor,0.9206,0.9563,0.9421,4
FKID006547,public_event,FKID004906,public_event,Non-corridor,0.8883,0.9607,0.9317,5
FKID006547,public_event,FKID005291,public_event,Non-corridor,0.8338,0.987,0.9257,6
FKID006547,public_event,FKID004885,public_event,Non-corridor,0.8649,0.9389,0.9093,7
FKID006547,public_event,FKID004884,public_event,Non-corridor,0.8643,0.9389,0.9091,8
FKID006547,public_event,FKID004887,public_event,Non-corridor,0.8643,0.9389,0.9091,9
FKID006547,public_event,FKID006806,public_event,Non-corridor,0.8635,0.9326,0.905,10
FKID006581,public_event,FKID006547,public_event,Non-corridor,0.974,0.9957,0.987,1
FKID006581,public_event,FKID006650,public_event,Non-corridor,0.9386,0.9739,0.9598,2
FKID006581,public_event,FKID006105,public_event,Non-corridor,0.9059,0.9824,0.9518,3
FKID006581,public_event,FKID004609,public_event,Non-corridor,0.937,0.952,0.946,4
FKID006581,public_event,FKID005291,public_event,Non-corridor,0.8501,0.9826,0.9296,5
FKID006581,public_event,FKID004906,public_event,Non-corridor,0.8676,0.9563,0.9208,6
FKID006581,public_event,FKID004885,public_event,Non-corridor,0.876,0.9346,0.9111,7
FKID006581,public_event,FKID004887,public_event,Non-corridor,0.8754,0.9346,0.9109,8
FKID006581,public_event,FKID004884,public_event,Non-corridor,0.8754,0.9346,0.9109,9
FKID006581,public_event,FKID002445,public_event,Non-corridor,0.8375,0.9283,0.892,10
FKID006633,public_event,FKID006638,public_event,Bellary Road 2,1.0,1.0,1.0,1
FKID006633,public_event,FKID006635,public_event,Bellary Road 2,0.9444,1.0,0.9778,2
FKID006633,public_event,FKID006639,public_event,Bellary Road 2,0.8556,1.0,0.9422,3
FKID006633,public_event,FKID006248,public_event,Bellary Road 2,0.8488,0.965,0.9185,4
FKID006633,public_event,FKID006666,public_event,Mysore Road,0.8701,0.75,0.798,5
FKID006633,public_event,FKID004629,public_event,Magadi Road,0.8386,0.715,0.7644,6
FKID006633,public_event,FKID004386,public_event,Magadi Road,0.8181,0.7196,0.759,7
FKID006633,public_event,FKID005273,public_event,Magadi Road,0.818,0.7196,0.7589,8
FKID006633,public_event,FKID007013,public_event,West of Chord Road,0.7953,0.7326,0.7577,9
FKID006633,public_event,FKID007012,public_event,West of Chord Road,0.795,0.7326,0.7576,10
FKID006635,public_event,FKID006633,public_event,Bellary Road 2,0.9444,1.0,0.9778,1
FKID006635,public_event,FKID006638,public_event,Bellary Road 2,0.9444,1.0,0.9778,2
FKID006635,public_event,FKID006639,public_event,Bellary Road 2,0.9111,1.0,0.9644,3
FKID006635,public_event,FKID006248,public_event,Bellary Road 2,0.8226,0.965,0.908,4
FKID006635,public_event,FKID006666,public_event,Mysore Road,0.8151,0.75,0.776,5
FKID006635,public_event,FKID005273,public_event,Magadi Road,0.7995,0.7196,0.7516,6
FKID006635,public_event,FKID004386,public_event,Magadi Road,0.7995,0.7196,0.7515,7
FKID006635,public_event,FKID004629,public_event,Magadi Road,0.7958,0.715,0.7473,8
FKID006635,public_event,FKID004700,public_event,West of Chord Road,0.7351,0.7411,0.7387,9
FKID006635,public_event,FKID007012,public_event,West of Chord Road,0.7404,0.7326,0.7357,10
FKID006638,public_event,FKID006633,public_event,Bellary Road 2,1.0,1.0,1.0,1
FKID006638,public_event,FKID006635,public_event,Bellary Road 2,0.9444,1.0,0.9778,2
FKID006638,public_event,FKID006639,public_event,Bellary Road 2,0.8556,1.0,0.9422,3
FKID006638,public_event,FKID006248,public_event,Bellary Road 2,0.8488,0.965,0.9185,4
FKID006638,public_event,FKID006666,public_event,Mysore Road,0.8701,0.75,0.798,5
FKID006638,public_event,FKID004629,public_event,Magadi Road,0.8386,0.715,0.7644,6
FKID006638,public_event,FKID004386,public_event,Magadi Road,0.8181,0.7196,0.759,7
FKID006638,public_event,FKID005273,public_event,Magadi Road,0.818,0.7196,0.7589,8
FKID006638,public_event,FKID007013,public_event,West of Chord Road,0.7953,0.7326,0.7577,9
FKID006638,public_event,FKID007012,public_event,West of Chord Road,0.795,0.7326,0.7576,10
FKID006639,public_event,FKID006635,public_event,Bellary Road 2,0.9111,1.0,0.9644,1
FKID006639,public_event,FKID006638,public_event,Bellary Road 2,0.8556,1.0,0.9422,2
FKID006639,public_event,FKID006633,public_event,Bellary Road 2,0.8556,1.0,0.9422,3
FKID006639,public_event,FKID006248,public_event,Bellary Road 2,0.7337,0.965,0.8725,4
FKID006639,public_event,FKID006666,public_event,Mysore Road,0.7262,0.75,0.7405,5
FKID006639,public_event,FKID006867,construction,Bellary Road 2,0.8793,0.6457,0.7391,6
FKID006639,public_event,FKID007136,others,Bellary Road 2,0.8501,0.65,0.7301,7
FKID006639,public_event,FKID005614,others,Bellary Road 2,0.8607,0.6413,0.7291,8
FKID006639,public_event,FKID006895,construction,Bellary Road 2,0.8647,0.6283,0.7229,9
FKID006639,public_event,FKID006551,others,Bellary Road 2,0.8185,0.65,0.7174,10
FKID006650,public_event,FKID004609,public_event,Non-corridor,0.9336,0.9781,0.9603,1
FKID006650,public_event,FKID006581,public_event,Non-corridor,0.9386,0.9739,0.9598,2
FKID006650,public_event,FKID006547,public_event,Non-corridor,0.9276,0.9783,0.958,3
FKID006650,public_event,FKID006105,public_event,Non-corridor,0.9013,0.9824,0.95,4
FKID006650,public_event,FKID004887,public_event,Non-corridor,0.9287,0.9607,0.9479,5
