event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,posterior_mean,posterior_sd,obs_sd,predictive_sd,sigma_seq_logspace,predictive_scale_source,obs_variance_source,predictive_scale_valid,predictive_scale_is_parameter_only,resid_seq_logspace,resid_std_seq,absresid_seq_logspace,in_50pct_interval,in_80pct_interval,in_95pct_interval,in_95pct_interval_param_only,predictive_interval_lower,predictive_interval_upper,interval_width_95,pred_p80_min,pred_p95_min,crps_seq,prior_level,n_earlier_stratum,source,evaluation_method
FKID002501,vehicle_breakdown,ORR East 2,2024-03-05 07:43:01.309000+05:30,0.8409,1.32,3.7382,3.7382,0.8299,0.9172,1.237,1.237,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.8973,-2.3423,2.8973,False,False,False,False,1.3138,6.1627,4.8489,118.02,320.46,2.207445,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002500,vehicle_breakdown,Tumkur Road,2024-03-05 07:51:45.802000+05:30,2.7599,14.8,2.8428,2.8428,0.2476,0.3698,0.4451,0.4451,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0829,-0.1862,0.0829,True,True,True,True,1.9705,3.7152,1.7447,23.96,34.69,0.110149,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002503,water_logging,CBD 2,2024-03-05 08:17:57.295000+05:30,7.2433,1397.65,11.268,11.268,0.4019,1.2136,1.2784,1.2784,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.0248,-3.1483,4.0248,False,False,False,False,8.7623,13.7737,5.0114,229573.41,641038.62,3.304085,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002496,pot_holes,Non-corridor,2024-03-05 08:26:40.869000+05:30,8.818,6753.67,9.3981,9.3981,1.0116,1.6273,1.9161,1.9161,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.5801,-0.3028,0.5801,True,True,True,True,5.6426,13.1537,7.5111,60520.32,282043.71,0.517325,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002517,vehicle_breakdown,Mysore Road,2024-03-05 11:13:36.951000+05:30,4.0303,55.28,3.4076,3.4076,0.2582,0.7105,0.7559,0.7559,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6227,0.8238,0.6227,False,True,True,False,1.926,4.8892,2.9632,56.04,103.68,0.370466,stratum,7,layer6_posterior_scoring,sequential_loo
FKID002527,vehicle_breakdown,Magadi Road,2024-03-05 11:40:17.793000+05:30,4.1786,64.28,3.7955,3.7955,0.3786,0.7224,0.8156,0.8156,posterior_sd_plus_obs_sd,local_feedback,True,False,0.3831,0.4697,0.3831,True,True,True,True,2.1969,5.3941,3.1972,87.41,169.22,0.261106,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002523,vehicle_breakdown,Magadi Road,2024-03-05 11:41:26.730000+05:30,4.1369,61.61,3.8841,3.8841,0.3035,0.6444,0.7123,0.7123,posterior_sd_plus_obs_sd,local_feedback,True,False,0.2529,0.355,0.2529,True,True,True,True,2.488,5.2801,2.7922,87.55,155.91,0.201905,stratum,4,layer6_posterior_scoring,sequential_loo
FKID002541,vehicle_breakdown,Bellary Road 2,2024-03-05 23:42:44.578000+05:30,3.2333,24.36,3.7324,3.7324,0.2738,0.4088,0.4921,0.4921,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4991,-1.0143,0.4991,False,True,True,True,2.7679,4.6968,1.9289,62.21,92.85,0.301255,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002555,others,Mysore Road,2024-03-06 00:38:45.679000+05:30,7.6375,2073.54,5.717,5.717,0.001,2.8062,2.8062,2.8062,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.9205,0.6844,1.9205,False,True,True,False,0.2169,11.2171,11.0002,3224.21,30722.17,1.16059,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002553,vehicle_breakdown,Tumkur Road,2024-03-06 01:37:08.276000+05:30,2.4155,10.2,2.7996,2.7996,0.17,0.302,0.3466,0.3466,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.3841,-1.1083,0.3841,False,True,True,False,2.1204,3.4789,1.3585,21.01,28.07,0.23536,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002549,others,Hennur Main Road,2024-03-06 01:54:29.151000+05:30,9.2501,10404.14,8.7452,8.7452,1.872,2.7231,3.3045,3.3045,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.5048,0.1528,0.5048,True,True,True,True,2.2684,15.222,12.9536,101351.09,1440685.34,0.802951,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002554,vehicle_breakdown,Mysore Road,2024-03-06 02:11:42.642000+05:30,2.0489,6.76,3.4802,3.4802,0.2382,0.6965,0.7361,0.7361,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.4313,-1.9445,1.4313,False,False,True,False,2.0374,4.9229,2.8854,59.32,107.95,1.030484,stratum,8,layer6_posterior_scoring,sequential_loo
FKID002557,others,Non-corridor,2024-03-06 02:23:57.733000+05:30,7.5786,1954.9,6.8124,6.8124,1.2262,2.3114,2.6165,2.6165,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7662,0.2928,0.7662,True,True,True,True,1.684,11.9409,10.2569,8221.14,67256.41,0.70034,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002561,construction,ORR East 2,2024-03-06 02:37:23.190000+05:30,6.6585,778.38,6.9852,6.9852,0.4406,1.1991,1.2775,1.2775,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.3267,-0.2558,0.3267,True,True,True,True,4.4814,9.4891,5.0078,3165.58,8834.48,0.331703,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002565,vehicle_breakdown,ORR North 2,2024-03-06 02:49:44.716000+05:30,4.6031,98.79,4.4313,4.4313,0.001,0.829,0.829,0.829,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.1718,0.2072,0.1718,True,True,True,False,2.8064,6.0562,3.2498,167.86,327.63,0.207889,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002562,test_demo,Non-corridor,2024-03-06 03:01:23.226000+05:30,1.2115,2.36,0.8282,0.8282,,0.001,,,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.3832,,0.3832,False,False,False,False,,,,,,,cause,0,layer6_posterior_scoring,sequential_loo
FKID002578,vehicle_breakdown,Non-corridor,2024-03-06 04:16:19.281000+05:30,3.6226,36.44,4.0481,4.0481,0.1817,0.6934,0.7168,0.7168,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4255,-0.5936,0.4255,True,True,True,False,2.6432,5.4531,2.8099,103.73,185.27,0.265416,stratum,14,layer6_posterior_scoring,sequential_loo
FKID002574,others,Bellary Road 1,2024-03-06 04:22:02.626000+05:30,10.0525,23212.69,2.7308,2.7308,0.001,2.4136,2.4136,2.4136,posterior_sd_plus_obs_sd,pooled_stratum,True,False,7.3217,3.0336,7.3217,False,False,False,False,-1.9998,7.4614,9.4611,115.99,812.01,5.961637,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002579,vehicle_breakdown,Non-corridor,2024-03-06 04:27:05.802000+05:30,3.7392,41.06,4.0213,4.0213,0.1722,0.6788,0.7003,0.7003,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2821,-0.4028,0.2821,True,True,True,True,2.6487,5.3939,2.7452,99.55,175.47,0.208391,stratum,15,layer6_posterior_scoring,sequential_loo
FKID002583,vehicle_breakdown,Non-corridor,2024-03-06 05:11:47.800000+05:30,4.1703,63.74,4.0047,4.0047,0.1627,0.6611,0.6808,0.6808,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1656,0.2432,0.1656,True,True,True,True,2.6703,5.3391,2.6688,96.29,167.1,0.175088,stratum,16,layer6_posterior_scoring,sequential_loo
FKID002039,construction,Non-corridor,2024-03-06 06:38:34.259000+05:30,9.7578,17287.2,3.1322,3.1322,0.001,3.195,3.195,3.195,posterior_sd_plus_obs_sd,prior_period_sample_var,True,False,6.6255,2.0737,6.6255,False,False,False,False,-3.1299,9.3944,12.5244,336.38,4390.99,4.867383,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002590,others,Non-corridor,2024-03-06 06:39:22.369000+05:30,2.6229,12.78,6.9875,6.9875,0.9641,2.0282,2.2457,2.2457,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.3646,-1.9436,4.3646,False,False,True,False,2.586,11.389,8.803,7167.61,43531.44,3.141897,stratum,4,layer6_posterior_scoring,sequential_loo
FKID002591,congestion,ORR North 1,2024-03-06 06:41:48.587000+05:30,3.9783,52.43,3.9432,3.9432,1.0765,0.5937,1.2293,1.2293,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.0351,0.0286,0.0351,True,True,True,True,1.5337,6.3527,4.819,144.16,388.67,0.287693,cause,0,layer6_posterior_scoring,sequential_loo
FKID002593,others,Magadi Road,2024-03-06 07:14:04.350000+05:30,2.6921,13.76,6.8759,6.8759,3.0609,0.9592,3.2077,3.2077,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.1838,-1.3043,4.1838,False,False,True,True,0.5889,13.163,12.5742,14407.97,189496.88,2.6635,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002606,vehicle_breakdown,Old Madras Road,2024-03-06 07:56:38.221000+05:30,2.9522,18.15,3.5235,3.5235,0.4052,0.7775,0.8768,0.8768,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.5713,-0.6516,0.5713,True,True,True,True,1.8051,5.242,3.437,69.91,142.41,0.348384,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002602,procession,Non-corridor,2024-03-06 08:02:14.866000+05:30,1.3898,3.01,3.8452,3.8452,2.5147,1.5374,2.9474,2.9474,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.4554,-0.8331,2.4554,False,True,True,True,-1.9318,9.6221,11.5539,557.78,5961.36,1.460718,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002607,vehicle_breakdown,Mysore Road,2024-03-06 08:10:05.353000+05:30,3.5201,32.79,3.3332,3.3332,0.2553,0.7957,0.8357,0.8357,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1869,0.2237,0.1869,True,True,True,True,1.6953,4.9711,3.2758,55.63,109.8,0.211898,stratum,9,layer6_posterior_scoring,sequential_loo
FKID002609,vehicle_breakdown,Non-corridor,2024-03-06 09:11:45.214000+05:30,4.6582,104.44,4.0147,4.0147,0.1536,0.6424,0.6605,0.6605,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6435,0.9742,0.6435,False,True,True,False,2.7201,5.3093,2.5892,95.6,163.21,0.38639,stratum,17,layer6_posterior_scoring,sequential_loo
FKID002608,vehicle_breakdown,Non-corridor,2024-03-06 09:29:14.818000+05:30,0.4185,0.52,4.0496,4.0496,0.1491,0.641,0.6581,0.6581,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.6311,-5.5175,3.6311,False,False,False,False,2.7597,5.3394,2.5797,98.83,168.36,3.25976,stratum,18,layer6_posterior_scoring,sequential_loo
FKID002612,congestion,Non-corridor,2024-03-06 09:52:06.645000+05:30,2.6197,12.73,3.7066,3.7066,1.0539,1.5391,1.8654,1.8654,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.0868,-0.5826,1.0868,True,True,True,True,0.0504,7.3627,7.3123,194.69,874.55,0.681632,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002615,others,Non-corridor,2024-03-06 09:57:43.985000+05:30,10.7576,46986.87,6.2064,6.2064,1.0612,2.5249,2.7388,2.7388,posterior_sd_plus_obs_sd,local_feedback,True,False,4.5513,1.6618,4.5513,False,False,True,False,0.8383,11.5745,10.7362,4970.24,44860.5,3.11595,stratum,5,layer6_posterior_scoring,sequential_loo
FKID002624,congestion,ORR North 1,2024-03-06 10:12:48.894000+05:30,5.0468,154.52,3.9783,3.9783,0.001,0.5937,0.5937,0.5937,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.0684,1.7995,1.0684,False,False,True,False,2.8146,5.142,2.3274,87.06,140.87,0.750436,cause,1,layer6_posterior_scoring,sequential_loo
FKID002617,vehicle_breakdown,Non-corridor,2024-03-06 11:36:44.199000+05:30,3.7719,42.46,3.857,3.857,0.2279,1.0247,1.0497,1.0497,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0851,-0.081,0.0851,True,True,True,True,1.7995,5.9145,4.115,113.49,265.04,0.248069,stratum,19,layer6_posterior_scoring,sequential_loo
FKID002618,water_logging,Tumkur Road,2024-03-06 11:48:15.984000+05:30,4.3021,72.85,9.1827,9.1827,2.0384,2.1577,2.9682,2.9682,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-4.8806,-1.6443,4.8806,False,False,True,False,3.3649,15.0005,11.6355,118284.08,1283427.82,3.330171,cause,0,layer6_posterior_scoring,sequential_loo
FKID002642,vehicle_breakdown,Hosur Road,2024-03-06 15:35:58.775000+05:30,3.1776,22.99,3.3814,3.3814,0.7067,1.6282,1.775,1.775,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2039,-0.1149,0.2039,True,True,True,True,-0.0975,6.8604,6.9579,130.01,544.12,0.424135,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002645,vehicle_breakdown,West of Chord Road,2024-03-07 00:18:38.995000+05:30,3.2374,24.47,3.5256,3.5256,0.7337,0.5401,0.911,0.911,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.2882,-0.3163,0.2882,True,True,True,True,1.7399,5.3112,3.5712,72.13,151.03,0.248972,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002658,tree_fall,Non-corridor,2024-03-07 02:31:41.936000+05:30,4.5432,92.99,10.9841,10.9841,0.001,2.4635,2.4635,2.4635,posterior_sd_plus_obs_sd,prior_period_sample_var,True,False,-6.4409,-2.6145,6.4409,False,False,False,False,6.1555,15.8126,9.6571,468567.83,3389620.07,5.057875,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002659,construction,ORR East 2,2024-03-07 02:43:06.578000+05:30,6.6511,772.66,6.9678,6.9678,0.4049,1.1323,1.2026,1.2026,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.3167,-0.2634,0.3167,True,True,True,True,4.6108,9.3248,4.714,2920.71,7675.0,0.314114,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002672,construction,Non-corridor,2024-03-07 03:04:21.312000+05:30,2.9659,18.41,6.423,6.423,1.8891,3.3128,3.8136,3.8136,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.4571,-0.9065,3.4571,False,True,True,True,-1.0516,13.8976,14.9492,15252.3,326349.25,2.062417,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002661,others,Tumkur Road,2024-03-07 03:09:38.227000+05:30,7.5227,1848.54,8.0714,8.0714,1.826,2.3894,3.0072,3.0072,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.5487,-0.1825,0.5487,True,True,True,True,2.1773,13.9656,11.7883,40228.42,450376.23,0.742604,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002663,debris,Bellary Road 2,2024-03-07 03:32:04.165000+05:30,9.8622,19189.64,11.4267,11.4267,1.0765,0.001,1.0765,1.0765,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.5646,-1.4533,1.5646,False,False,True,True,9.3167,13.5368,4.2201,227016.76,539015.34,1.027311,cause,0,layer6_posterior_scoring,sequential_loo
FKID002673,construction,Non-corridor,2024-03-07 04:36:02.136000+05:30,1.3167,2.73,5.5554,5.5554,1.5855,3.1633,3.5384,3.5384,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.2387,-1.1979,4.2387,False,True,True,False,-1.3798,12.4906,13.8704,5080.49,87158.98,2.641095,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002677,vehicle_breakdown,Non-corridor,2024-03-07 04:45:03.090000+05:30,3.6922,39.13,3.8534,3.8534,0.2172,0.999,1.0223,1.0223,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.1612,-0.1577,0.1612,True,True,True,True,1.8497,5.8571,4.0075,110.48,252.4,0.24903,stratum,20,layer6_posterior_scoring,sequential_loo
FKID002668,others,Non-corridor,2024-03-07 05:07:22.499000+05:30,9.9835,21664.01,6.8856,6.8856,1.0988,2.8775,3.0802,3.0802,posterior_sd_plus_obs_sd,local_feedback,True,False,3.0979,1.0057,3.0979,False,True,True,False,0.8484,12.9227,12.0743,13067.0,155130.37,1.867737,stratum,6,layer6_posterior_scoring,sequential_loo
FKID002688,vehicle_breakdown,Varthur Road,2024-03-07 08:18:45.929000+05:30,4.8157,122.43,3.7226,3.7226,0.9337,0.8253,1.2462,1.2462,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.093,0.8771,1.093,False,True,True,True,1.2802,6.1651,4.8849,117.09,320.31,0.650946,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002689,others,Tumkur Road,2024-03-07 09:05:25.489000+05:30,5.4984,243.29,7.5227,7.5227,0.001,2.3894,2.3894,2.3894,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.0243,-0.8472,2.0243,False,True,True,False,2.8395,12.2059,9.3664,13815.87,94170.62,1.204429,stratum,1,layer6_posterior_scoring,sequential_loo
FKID002687,vehicle_breakdown,Non-corridor,2024-03-07 09:41:24.888000+05:30,2.9066,17.29,3.8465,3.8465,0.2075,0.9756,0.9974,0.9974,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.9399,-0.9424,0.9399,False,True,True,False,1.8916,5.8014,3.9098,107.41,240.55,0.56246,stratum,21,layer6_posterior_scoring,sequential_loo
FKID002694,vehicle_breakdown,Non-corridor,2024-03-07 10:22:37.268000+05:30,2.7004,13.89,3.8058,3.8058,0.2025,0.9734,0.9942,0.9942,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.1054,-1.1118,1.1054,False,True,True,False,1.8571,5.7545,3.8974,102.81,229.72,0.677781,stratum,22,layer6_posterior_scoring,sequential_loo
FKID002696,vehicle_breakdown,ORR North 2,2024-03-07 10:31:06.014000+05:30,2.3401,9.38,4.513,4.513,0.0606,0.0859,0.1051,0.1051,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.1729,-20.6701,2.1729,False,False,False,False,4.3069,4.719,0.4121,98.63,107.41,2.113611,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002692,water_logging,Mysore Road,2024-03-07 10:51:22.094000+05:30,8.7938,6592.44,9.1827,9.1827,2.0384,2.8455,3.5003,3.5003,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.3889,-0.1111,0.3889,True,True,True,True,2.3222,16.0432,13.721,185090.15,3079025.58,0.835211,cause,0,layer6_posterior_scoring,sequential_loo
FKID002695,water_logging,Non-corridor,2024-03-07 10:53:47.274000+05:30,5.1148,165.47,4.6356,4.6356,0.9608,1.5365,1.8121,1.8121,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4792,0.2644,0.4792,True,True,True,True,1.0838,8.1874,7.1036,472.78,2030.02,0.473746,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002700,construction,Non-corridor,2024-03-07 10:53:52.922000+05:30,8.2828,3954.15,4.7191,4.7191,1.4427,3.2338,3.5411,3.5411,posterior_sd_plus_obs_sd,local_feedback,True,False,3.5637,1.0064,3.5637,False,True,True,False,-2.2214,11.6595,13.8809,2205.76,37931.68,2.148788,stratum,4,layer6_posterior_scoring,sequential_loo
FKID002702,tree_fall,Non-corridor,2024-03-07 10:55:24.564000+05:30,4.1696,63.69,7.3127,7.3127,1.6722,3.2204,3.6287,3.6287,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.1431,-0.8662,3.1431,False,True,True,True,0.2004,14.425,14.2246,31782.21,586187.43,1.870965,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002698,tree_fall,Bellary Road 1,2024-03-07 10:55:39.452000+05:30,6.8796,971.19,5.9003,5.9003,1.2173,1.9979,2.3396,2.3396,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.9792,0.4185,0.9792,True,True,True,True,1.3148,10.4859,9.1711,2614.92,17128.96,0.707901,stratum,0,layer6_posterior_scoring,sequential_loo
FKID002704,construction,Non-corridor,2024-03-07 10:58:54.383000+05:30,7.2901,1464.68,5.3185,5.3185,1.3409,3.3035,3.5653,3.5653,posterior_sd_plus_obs_sd,local_feedback,True,False,1.9716,0.553,1.9716,True,True,True,True,-1.6694,12.3064,13.9758,4100.3,71881.32,1.257398,stratum,5,layer6_posterior_scoring,sequential_loo
FKID002717,water_logging,Non-corridor,2024-03-07 11:03:53.321000+05:30,8.9127,7424.37,4.7604,4.7604,0.81,1.5262,1.7278,1.7278,posterior_sd_plus_obs_sd,local_feedback,True,False,4.1523,2.4032,4.1523,False,False,False,False,1.3738,8.1469,6.7731,498.97,2001.98,3.186785,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002715,tree_fall,Non-corridor,2024-03-07 11:04:13.630000+05:30,10.7084,44729.25,6.6423,6.6423,1.4565,3.128,3.4505,3.4505,posterior_sd_plus_obs_sd,local_feedback,True,False,4.0661,1.1784,4.0661,False,True,True,False,-0.1207,13.4053,13.526,13991.98,223657.33,2.524,stratum,3,layer6_posterior_scoring,sequential_loo
FKID002718,water_logging,Hosur Road,2024-03-07 11:04:47.033000+05:30,9.8067,18154.88,9.1827,9.1827,2.0384,2.2041,3.0021,3.0021,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.624,0.2079,0.624,True,True,True,True,3.2985,15.0669,11.7684,121706.13,1356995.97,0.753147,cause,0,layer6_posterior_scoring,sequential_loo
FKID002726,tree_fall,Non-corridor,2024-03-07 11:07:20.957000+05:30,10.5229,37153.89,7.3539,7.3539,1.3562,3.2491,3.5208,3.5208,posterior_sd_plus_obs_sd,local_feedback,True,False,3.1689,0.9001,3.1689,False,True,True,False,0.4532,14.2546,13.8014,30242.8,511462.48,1.889662,stratum,4,layer6_posterior_scoring,sequential_loo
FKID002721,water_logging,Non-corridor,2024-03-07 11:09:52.119000+05:30,8.6223,5552.96,6.3577,6.3577,1.0828,2.5466,2.7673,2.7673,posterior_sd_plus_obs_sd,local_feedback,True,False,2.2646,0.8183,2.2646,False,True,True,False,0.9338,11.7816,10.8478,5922.55,54690.51,1.347366,stratum,4,layer6_posterior_scoring,sequential_loo
FKID002722,water_logging,Mysore Road,2024-03-07 11:10:09.004000+05:30,9.9115,20160.04,8.7938,8.7938,0.001,2.8455,2.8455,2.8455,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.1177,0.3928,1.1177,True,True,True,False,3.2166,14.371,11.1544,72305.78,710893.64,0.837903,cause,1,layer6_posterior_scoring,sequential_loo
FKID002724,others,Mysore Road,2024-03-07 11:10:59.347000+05:30,10.479,35558.66,6.6664,6.6664,0.6605,0.9602,1.1655,1.1655,posterior_sd_plus_obs_sd,local_feedback,True,False,3.8126,3.2712,3.8126,False,False,False,False,4.382,8.9508,4.5688,2093.96,5341.55,3.155356,stratum,2,layer6_posterior_scoring,sequential_loo
FKID002731,tree_fall,Mysore Road,2024-03-07 11:12:37.199000+05:30,6.7218,829.3,6.5149,6.5149,2.4587,1.5398,2.9011,2.9011,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.2069,0.0713,0.2069,True,True,True,True,0.8288,12.201,11.3723,7757.25,79757.67,0.683854,cause,0,layer6_posterior_scoring,sequential_loo
FKID002729,tree_fall,Non-corridor,2024-03-07 11:14:30.928000+05:30,10.3667,31783.78,7.8434,7.8434,1.2177,3.1322,3.3606,3.3606,posterior_sd_plus_obs_sd,local_feedback,True,False,2.5233,0.7509,2.5233,False,True,True,False,1.2567,14.4302,13.1735,43119.57,641194.59,1.507609,stratum,5,layer6_posterior_scoring,sequential_loo
FKID002733,water_logging,Hosur Road,2024-03-07 11:14:33.318000+05:30,7.9544,2847.04,9.8067,9.8067,0.001,2.2041,2.2041,2.2041,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.8524,-0.8404,1.8524,False,True,True,False,5.4868,14.1267,8.64,116045.32,681551.04,1.102017,cause,1,layer6_posterior_scoring,sequential_loo
FKID002720,tree_fall,Non-corridor,2024-03-07 11:15:47.480000+05:30,8.3125,4073.31,8.2046,8.2046,1.0886,2.9726,3.1657,3.1657,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1078,0.0341,0.1078,True,True,True,True,1.9999,14.4094,12.4095,52518.45,667780.25,0.741269,stratum,6,layer6_posterior_scoring,sequential_loo
FKID002735,tree_fall,Non-corridor,2024-03-07 11:15:56.924000+05:30,9.9524,21000.96,8.2533,8.2533,0.9586,2.7533,2.9155,2.9155,posterior_sd_plus_obs_sd,local_feedback,True,False,1.6991,0.5828,1.6991,True,True,True,True,2.539,13.9676,11.4286,44667.4,464543.9,1.065539,stratum,7,layer6_posterior_scoring,sequential_loo
FKID002734,water_logging,Mysore Road,2024-03-07 11:17:53.621000+05:30,8.7905,6570.56,9.3465,9.3465,0.3879,0.5588,0.6803,0.6803,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.556,-0.8173,0.556,False,True,True,True,8.0131,10.6799,2.6667,20312.88,35082.65,0.330815,cause,2,layer6_posterior_scoring,sequential_loo
