event_id,quantile_crossing_flag,clamp_flag,fallback_blend_flag,tail_risk_flag,duration_sanity_flag,duration_guard_reason,duration_reliability
FKID000923,0,0,0,1,0,tail_risk_high,0.4016234313853387
FKID006310,0,0,0,0,1,sanitized_ok,0.7593119379329933
FKID006312,0,0,0,0,1,sanitized_ok,0.7401809051826473
FKID006313,0,0,0,0,1,sanitized_ok,0.7401395396056487
FKID006316,0,0,0,0,1,sanitized_ok,0.7401386204484043
FKID006317,0,0,0,0,1,sanitized_ok,0.7357855039558014
FKID001877,0,0,0,1,0,tail_risk_high,0.5732010261155508
FKID004257,0,0,0,0,1,sanitized_ok,0.7190040320683831
FKID004262,0,0,0,0,1,sanitized_ok,0.7558003830732167
FKID004264,0,0,0,0,1,sanitized_ok,0.7214224505608653
FKID004272,0,1,0,0,0,p95_clamped,0.6325961278654206
FKID006325,0,0,0,0,1,sanitized_ok,0.7196225541656249
FKID006329,0,0,0,0,1,sanitized_ok,0.7236836309901382
FKID006327,0,0,0,0,1,sanitized_ok,0.4245775774408935
FKID006330,0,1,0,0,0,p95_clamped,0.7027965680205176
FKID005258,0,0,0,0,1,sanitized_ok,0.7148319225855473
FKID006331,0,1,0,0,0,p95_clamped,0.7022993415325798
FKID006332,0,0,0,0,1,sanitized_ok,0.7167377490521956
FKID006333,0,0,0,0,1,sanitized_ok,0.7156950811865669
FKID004274,0,0,0,0,1,sanitized_ok,0.7324040588042765
FKID006339,0,0,0,0,1,sanitized_ok,0.7380307933923523
FKID006340,0,0,0,1,0,tail_risk_high,0.3631455926852346
FKID004281,0,0,0,0,1,sanitized_ok,0.7359937323200384
FKID005259,0,1,0,0,0,p95_clamped,0.7281690321936286
FKID006344,0,1,0,0,0,p95_clamped,0.6914403824864175
FKID006346,0,1,0,0,0,p95_clamped,0.679129872344769
FKID004284,0,0,0,0,1,sanitized_ok,0.7342111228472493
FKID006348,0,0,0,0,1,sanitized_ok,0.721152838091654
FKID004286,0,0,0,0,1,sanitized_ok,0.42170009972609945
FKID006361,0,0,0,1,0,tail_risk_high,0.34663799904739556
FKID006362,0,0,0,0,1,sanitized_ok,0.688118274576023
FKID006365,0,0,0,0,1,sanitized_ok,0.7224402028358995
FKID006368,0,0,0,0,1,sanitized_ok,0.7247865449912403
FKID006371,0,1,0,0,0,p95_clamped,0.7223496475371612
FKID004299,0,0,0,0,1,sanitized_ok,0.7160176388482608
FKID006372,0,0,0,0,1,sanitized_ok,0.7498990228625971
FKID004311,0,0,0,0,1,sanitized_ok,0.7620636919304211
FKID004300,0,0,0,1,0,tail_risk_high,0.6124112987344121
FKID004302,0,0,0,0,1,sanitized_ok,0.7655780488577032
FKID006374,0,0,0,1,0,tail_risk_high,0.6221282545749368
FKID006375,0,0,0,0,1,sanitized_ok,0.7136343361930524
FKID004310,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7080515049556926
FKID004312,0,0,0,0,1,sanitized_ok,0.7201943066028293
FKID005262,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.6556984160528371
FKID006379,0,0,0,0,1,sanitized_ok,0.7609190621201619
FKID004317,0,0,0,0,1,sanitized_ok,0.7664869246865346
FKID004316,0,1,0,0,0,p95_clamped,0.7163298573369902
FKID006380,0,0,0,0,1,sanitized_ok,0.7336127022481472
FKID006381,0,0,0,0,1,sanitized_ok,0.7636261604689647
FKID004319,0,0,0,0,1,sanitized_ok,0.7335903082846129
FKID004318,0,0,0,0,1,sanitized_ok,0.7642999263033902
FKID005263,0,1,0,0,0,p95_clamped,0.7326367623232202
FKID006386,0,0,0,0,1,sanitized_ok,0.7709372148359273
FKID006387,0,0,0,0,1,sanitized_ok,0.7385689715175351
FKID006388,0,0,0,0,1,sanitized_ok,0.7192029191983899
FKID006391,0,0,0,0,1,sanitized_ok,0.7321944670040571
FKID005265,0,1,0,0,0,p95_clamped,0.7055394368117905
FKID006393,0,0,0,0,1,sanitized_ok,0.7128193435053496
FKID004326,0,0,0,0,1,sanitized_ok,0.763148912937847
FKID005266,0,1,0,0,0,p95_clamped,0.7071961574966956
FKID006400,0,0,0,0,1,sanitized_ok,0.7321471401439025
FKID004362,0,0,0,0,1,sanitized_ok,0.7142225068341901
FKID004334,0,0,0,1,0,tail_risk_high,0.5772533322939776
FKID006403,0,0,0,0,1,sanitized_ok,0.7226073086692499
FKID006405,0,0,0,0,1,sanitized_ok,0.7345163134879525
FKID004335,0,1,0,0,0,p95_clamped,0.6870880358158268
FKID006406,0,1,0,0,0,p95_clamped,0.7283583516108572
FKID004337,0,1,0,0,0,p95_clamped,0.3576979488201296
FKID006412,0,0,0,0,1,sanitized_ok,0.73132107699363
FKID006414,0,0,0,0,1,sanitized_ok,0.7540503594705608
FKID006415,0,0,0,0,1,sanitized_ok,0.7253776665652051
FKID006416,0,0,0,0,1,sanitized_ok,0.7292653189005408
FKID004358,0,1,0,0,0,p95_clamped,0.6281708136435287
FKID006418,0,0,0,0,1,sanitized_ok,0.7347667767690624
FKID006419,0,1,0,0,0,p95_clamped,0.7189489139332679
FKID006420,0,0,0,0,1,sanitized_ok,0.6722373876349923
FKID006421,0,0,0,0,1,sanitized_ok,0.7213291045517488
FKID005270,0,0,0,0,1,sanitized_ok,0.7356631515953207
FKID006422,0,0,0,0,1,sanitized_ok,0.7311159812892382
FKID006423,0,0,0,0,1,sanitized_ok,0.7316191532110083
FKID006424,0,0,0,0,1,sanitized_ok,0.7103466423929699
FKID006426,0,1,0,0,0,p95_clamped,0.7092047174537
FKID006427,0,0,0,0,1,sanitized_ok,0.722180920733037
FKID005271,0,1,0,0,0,p95_clamped,0.7427804598809093
FKID004364,0,1,0,1,0,p95_clamped|tail_risk_high,0.6104890110520801
FKID006433,0,0,0,0,1,sanitized_ok,0.6600190468508129
FKID006434,0,1,0,0,0,p95_clamped,0.6451911117213234
FKID006435,0,0,0,0,1,sanitized_ok,0.727750962233278
FKID006439,0,1,0,0,0,p95_clamped,0.7308455601542195
FKID004371,0,0,0,0,1,sanitized_ok,0.7234077305550703
FKID006440,0,1,0,0,0,p95_clamped,0.4624961369174053
FKID006442,0,0,0,0,1,sanitized_ok,0.7327148086023983
FKID004376,0,0,0,0,1,sanitized_ok,0.7479157138270758
FKID004380,0,1,0,0,0,p95_clamped,0.7176548760362154
FKID006448,0,0,0,1,0,tail_risk_high,0.6057535814832233
FKID005273,0,1,0,0,0,p95_clamped,0.7061423740978588
FKID006450,0,0,0,0,1,sanitized_ok,0.7283895302859789
FKID004386,0,1,0,0,0,p95_clamped,0.7061423740978588
FKID004393,0,1,0,0,0,p95_clamped,0.7328229873933615
FKID006452,0,0,0,0,1,sanitized_ok,0.7273818377837685
FKID004394,0,0,0,0,1,sanitized_ok,0.6940435777791274
FKID004395,0,0,0,0,1,sanitized_ok,0.7439996043090764
FKID006454,0,0,0,0,1,sanitized_ok,0.7387024648899906
FKID006455,0,0,0,0,1,sanitized_ok,0.7262020104308721
FKID006456,0,0,0,0,1,sanitized_ok,0.7381194719725078
FKID006458,0,1,0,0,0,p95_clamped,0.39471541743444677
FKID006462,0,1,0,0,0,p95_clamped,0.6953130877994388
FKID006463,0,0,0,0,1,sanitized_ok,0.6949007014768146
FKID006464,0,0,0,0,1,sanitized_ok,0.7284054723971023
FKID006465,0,0,0,0,1,sanitized_ok,0.7131712265764644
FKID005274,0,1,0,0,0,p95_clamped,0.6991682232281703
FKID004416,0,1,0,0,0,p95_clamped,0.7331976991913011
FKID006469,0,0,0,0,1,sanitized_ok,0.6655203744672318
FKID006470,0,0,0,0,1,sanitized_ok,0.7406701877706525
FKID004424,0,0,0,0,1,sanitized_ok,0.717468172640108
FKID006472,0,0,0,0,1,sanitized_ok,0.7084984960987694
FKID006473,0,1,0,0,0,p95_clamped,0.7033878612720504
FKID006475,0,0,0,0,1,sanitized_ok,0.7618222217499738
FKID006478,0,0,0,0,1,sanitized_ok,0.7191605611642925
FKID006479,0,0,0,0,1,sanitized_ok,0.6596869490175119
FKID006486,0,0,0,1,0,tail_risk_high,0.6291871973256777
FKID006488,0,0,0,0,1,sanitized_ok,0.6645549576088501
FKID006489,0,0,0,0,1,sanitized_ok,0.7531328284898939
FKID006492,0,0,0,0,1,sanitized_ok,0.6417916600568545
FKID006493,0,0,0,0,1,sanitized_ok,0.7748471091967738
FKID001029,0,0,0,1,0,tail_risk_high,0.580495195863606
FKID006494,0,0,0,0,1,sanitized_ok,0.7524501259779041
FKID006495,0,1,0,0,0,p95_clamped,0.7256124071409035
FKID005276,0,1,0,0,0,p95_clamped,0.7088096963986048
FKID006496,0,0,0,0,1,sanitized_ok,0.7457344854167984
FKID006499,0,0,0,0,1,sanitized_ok,0.7676198629931166
FKID006503,0,0,0,0,1,sanitized_ok,0.7265946047848544
FKID004437,0,0,0,0,1,sanitized_ok,0.7353766611627861
FKID006504,0,0,0,0,1,sanitized_ok,0.7215334948787633
FKID006505,0,0,0,0,1,sanitized_ok,0.7689032465583894
FKID004477,0,0,0,0,1,sanitized_ok,0.7228064085944249
FKID004680,0,1,0,0,0,p95_clamped,0.7452665260131888
FKID006508,0,0,0,0,1,sanitized_ok,0.7430207071003618
FKID004446,0,0,0,0,1,sanitized_ok,0.7659905033643053
FKID006510,0,0,0,0,1,sanitized_ok,0.6793482899915002
FKID006514,0,0,0,1,0,tail_risk_high,0.41350591811487747
FKID006515,0,0,0,0,1,sanitized_ok,0.7566202052527955
FKID006522,0,0,0,0,1,sanitized_ok,0.738760551541805
FKID004456,0,1,0,0,0,p95_clamped,0.734482922077127
FKID006524,0,0,0,0,1,sanitized_ok,0.7184800846112829
FKID006525,0,0,0,0,1,sanitized_ok,0.7503853344293431
FKID006526,0,0,0,0,1,sanitized_ok,0.7259653891570672
FKID004458,0,1,0,0,0,p95_clamped,0.7363949272996532
FKID006527,0,1,0,0,0,p95_clamped,0.7244117260876016
FKID006528,0,1,0,0,0,p95_clamped,0.7244117260876016
FKID006529,0,0,0,0,1,sanitized_ok,0.7598447341981475
FKID006531,0,0,0,0,1,sanitized_ok,0.7690488261329865
FKID006532,0,1,0,0,0,p95_clamped,0.7306289500710157
FKID006534,0,0,0,0,1,sanitized_ok,0.7494800573338533
FKID004463,0,1,0,0,0,p95_clamped,0.7534498641086175
FKID006535,0,0,0,0,1,sanitized_ok,0.7310914782103747
FKID005277,0,0,0,0,1,sanitized_ok,0.754819590501389
FKID004473,0,0,0,0,1,sanitized_ok,0.6302873401880167
FKID006539,0,0,0,0,1,sanitized_ok,0.6891249849379116
FKID000522,0,0,0,1,0,tail_risk_high,0.5326798043807964
FKID006541,0,0,0,0,1,sanitized_ok,0.7234122868672384
FKID006543,0,0,0,0,1,sanitized_ok,0.7335265119170132
FKID006553,0,0,0,1,0,tail_risk_high,0.31426995026113785
FKID000316,0,0,0,1,0,tail_risk_high,0.35242019116526396
FKID006545,0,0,0,0,1,sanitized_ok,0.7400036744447888
FKID004537,1,0,0,0,0,raw_quantile_crossing,0.7247216211932916
FKID006547,0,1,0,0,0,p95_clamped,0.7162369485203053
FKID006551,0,1,0,0,0,p95_clamped,0.7495366425027201
FKID006555,0,0,0,0,1,sanitized_ok,0.7542691092781479
FKID006557,0,0,0,0,1,sanitized_ok,0.7496507157731424
FKID004513,0,0,0,0,1,sanitized_ok,0.6656701213169746
FKID006565,0,0,0,0,1,sanitized_ok,0.6751934807243959
FKID006566,0,1,0,0,0,p95_clamped,0.7562572518928787
FKID006569,0,0,0,0,1,sanitized_ok,0.7553538455147658
FKID006570,0,0,0,0,1,sanitized_ok,0.7553538455147658
FKID006572,0,0,0,0,1,sanitized_ok,0.7254571559700599
FKID006573,0,0,0,0,1,sanitized_ok,0.749961740780794
FKID004522,0,0,0,0,1,sanitized_ok,0.7063282753379582
FKID004524,0,0,0,0,1,sanitized_ok,0.7437780033504069
FKID006575,0,0,0,0,1,sanitized_ok,0.7551727395347146
FKID004529,0,0,0,0,1,sanitized_ok,0.7521314732217718
FKID004532,0,0,0,0,1,sanitized_ok,0.7252124942191125
FKID006578,0,1,0,0,0,p95_clamped,0.7298353820310594
FKID004544,0,1,0,1,0,p95_clamped|tail_risk_high,0.5751492952645979
FKID004550,0,0,0,0,1,sanitized_ok,0.7178040548804174
FKID004603,1,0,0,0,0,raw_quantile_crossing,0.7204127880197815
FKID006581,0,1,0,0,0,p95_clamped,0.72901031358366
FKID006587,0,1,0,0,0,p95_clamped,0.6340067730819554
FKID004562,0,0,0,0,1,sanitized_ok,0.7336032170889873
FKID006588,0,0,0,0,1,sanitized_ok,0.7354779574976091
FKID006590,0,0,0,0,1,sanitized_ok,0.7416657045409007
FKID006593,0,0,0,0,1,sanitized_ok,0.7277301928975557
FKID006594,0,0,0,0,1,sanitized_ok,0.7277301928975557
FKID006596,0,0,0,0,1,sanitized_ok,0.7452325283701345
FKID006597,0,1,0,0,0,p95_clamped,0.40209016579480067
FKID006599,0,0,0,0,1,sanitized_ok,0.7713802585305386
FKID006600,0,1,0,1,0,p95_clamped|tail_risk_high,0.6209306672390241
FKID004584,0,0,0,0,1,sanitized_ok,0.7045312439989287
FKID004582,0,0,0,0,1,sanitized_ok,0.7590644250127678
FKID006602,0,1,0,0,0,p95_clamped,0.7121761547205679
FKID006604,0,0,0,0,1,sanitized_ok,0.7394927752183319
FKID004593,0,0,0,0,1,sanitized_ok,0.7785076893125589
FKID006605,0,0,0,0,1,sanitized_ok,0.7069610309367326
FKID006608,0,0,0,0,1,sanitized_ok,0.7524707736389907
FKID006609,0,0,0,0,1,sanitized_ok,0.7522821552908796
FKID004599,0,0,0,0,1,sanitized_ok,0.711729023223677
FKID005280,0,0,0,0,1,sanitized_ok,0.7270965825576309
FKID004595,0,0,0,0,1,sanitized_ok,0.7770554179828497
FKID006611,0,1,0,0,0,p95_clamped,0.699547558648504
FKID006613,0,0,0,0,1,sanitized_ok,0.7653971389476055
FKID004605,0,1,0,0,0,p95_clamped,0.7026965367235432
FKID004604,0,0,0,0,1,sanitized_ok,0.711357625052788
FKID006620,0,1,0,0,0,p95_clamped,0.6561895156798772
FKID004611,0,0,0,0,1,sanitized_ok,0.7448727382195355
FKID004610,0,0,0,0,1,sanitized_ok,0.7328758120573154
FKID006624,0,0,0,0,1,sanitized_ok,0.7210448743412
FKID006625,0,0,0,0,1,sanitized_ok,0.7490107310872779
FKID003911,0,0,0,1,0,tail_risk_high,0.4185709547529487
FKID006626,0,1,0,0,0,p95_clamped,0.7137918088411161
FKID006627,0,0,0,0,1,sanitized_ok,0.7453750891948467
FKID004662,1,0,0,0,0,raw_quantile_crossing,0.7229905940512963
FKID004619,0,0,0,0,1,sanitized_ok,0.6507899967762647
FKID004618,0,1,0,0,0,p95_clamped,0.7272978229506704
FKID006628,0,0,0,0,1,sanitized_ok,0.6132414677005836
FKID004622,0,1,0,0,0,p95_clamped,0.7238247979936129
FKID005281,0,0,0,1,0,tail_risk_high,0.6587530735555343
FKID006632,0,1,0,0,0,p95_clamped,0.6472012632439694
FKID006635,0,1,0,0,0,p95_clamped,0.7224818439204653
FKID006636,0,0,0,0,1,sanitized_ok,0.7545277565862465
FKID006639,0,0,0,1,0,tail_risk_high,0.6683221697856564
FKID006642,0,0,0,0,1,sanitized_ok,0.6474620896748629
FKID006643,0,1,0,0,0,p95_clamped,0.703814500837955
FKID004640,0,1,0,0,0,p95_clamped,0.6927157181212534
FKID006650,0,1,0,0,0,p95_clamped,0.6828527630541492
FKID006651,0,0,0,0,1,sanitized_ok,0.6987002344629915
FKID006652,0,0,0,0,1,sanitized_ok,0.7712484342962321
FKID004664,0,0,0,0,1,sanitized_ok,0.7553794352808241
FKID004674,0,0,0,0,1,sanitized_ok,0.748516573696862
FKID006662,0,1,0,0,0,p95_clamped,0.7697883798548937
FKID006664,0,1,0,0,0,p95_clamped,0.6325810868839621
FKID006665,0,0,0,0,1,sanitized_ok,0.6726438704110986
FKID006666,0,1,0,0,0,p95_clamped,0.6420171722635176
FKID004684,0,0,0,1,0,tail_risk_high,0.6761574852024916
FKID006668,0,1,0,0,0,p95_clamped,0.7592962962264386
FKID006674,0,0,0,0,1,sanitized_ok,0.7698548731378997
FKID006675,0,0,0,0,1,sanitized_ok,0.6185063383511133
FKID006676,0,0,0,0,1,sanitized_ok,0.7340327954169888
FKID000332,0,0,0,1,0,tail_risk_high,0.5496862942178814
FKID006677,0,0,0,0,1,sanitized_ok,0.7476573915281814
FKID004709,0,0,0,0,1,sanitized_ok,0.7669151598008631
FKID004711,0,0,0,1,0,tail_risk_high,0.4327654454870332
FKID006680,0,0,0,0,1,sanitized_ok,0.7329649711934665
FKID004713,0,0,0,0,1,sanitized_ok,0.6731056260494246
FKID004715,0,0,0,0,1,sanitized_ok,0.6731056260494246
FKID004716,0,0,0,0,1,sanitized_ok,0.7744262446277578
FKID006681,0,0,0,0,1,sanitized_ok,0.7423357694138325
FKID006682,0,0,0,0,1,sanitized_ok,0.6776402122543962
FKID004717,0,0,0,0,1,sanitized_ok,0.7406274960549483
FKID006685,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.6459745559563604
FKID005285,0,0,0,0,1,sanitized_ok,0.67912034236727
FKID004730,0,0,0,0,1,sanitized_ok,0.7625734573557524
FKID006691,0,0,0,0,1,sanitized_ok,0.7355031354088387
FKID004760,0,0,0,0,1,sanitized_ok,0.7270841388353949
FKID004733,0,0,0,0,1,sanitized_ok,0.7506476036121397
FKID006694,0,0,0,0,1,sanitized_ok,0.6364134076427729
FKID006696,0,1,0,0,0,p95_clamped,0.7086100518101103
FKID006697,0,0,0,0,1,sanitized_ok,0.7591274853791462
FKID006698,0,0,0,0,1,sanitized_ok,0.758174888188823
FKID004744,0,0,0,0,1,sanitized_ok,0.7922745793311969
FKID006699,0,0,0,0,1,sanitized_ok,0.7595625367835357
FKID004753,0,0,0,0,1,sanitized_ok,0.6873678984787405
FKID006702,0,1,0,0,0,p95_clamped,0.7661062046179583
FKID006704,0,1,0,0,0,p95_clamped,0.7644777910346545
FKID006705,0,0,0,0,1,sanitized_ok,0.6473284427070856
FKID004790,0,0,0,0,1,sanitized_ok,0.6940408247780239
FKID004795,0,0,0,0,1,sanitized_ok,0.7356329468489226
FKID004799,1,0,0,0,0,raw_quantile_crossing,0.7341146201628327
FKID006710,0,0,0,0,1,sanitized_ok,0.7228059566687154
FKID004796,0,0,0,1,0,tail_risk_high,0.6258701161678866
FKID006711,0,0,0,0,1,sanitized_ok,0.7999458721182071
FKID006713,0,0,0,0,1,sanitized_ok,0.763699908044286
FKID006715,0,0,0,0,1,sanitized_ok,0.7161078989385532
FKID006716,0,1,0,0,0,p95_clamped,0.7656185647848868
FKID006717,0,0,0,0,1,sanitized_ok,0.735398358702475
FKID004835,0,1,0,0,0,p95_clamped,0.6627960433174125
FKID006719,0,0,0,0,1,sanitized_ok,0.7622376989330781
FKID006721,0,1,0,0,0,p95_clamped,0.7528646250322476
FKID004843,0,0,0,0,1,sanitized_ok,0.7975753268514942
FKID004849,0,0,0,0,1,sanitized_ok,0.797270901419495
FKID006726,0,0,0,0,1,sanitized_ok,0.7464492398992538
FKID004851,0,0,0,0,1,sanitized_ok,0.7308757154092047
FKID006729,0,0,0,0,1,sanitized_ok,0.7950998551442209
FKID006730,0,0,0,0,1,sanitized_ok,0.7449569707931061
FKID000565,0,0,0,1,0,tail_risk_high,0.5711450121932905
FKID004861,0,0,0,1,0,tail_risk_high,0.6264116487168958
FKID006731,0,0,0,0,1,sanitized_ok,0.7141301882655675
FKID004876,0,0,0,0,1,sanitized_ok,0.7685584748942623
FKID006734,0,0,0,0,1,sanitized_ok,0.7935884989366182
FKID004893,0,0,0,1,0,tail_risk_high,0.6439161547438141
FKID004895,0,0,0,0,1,sanitized_ok,0.7956338262765794
FKID006739,0,0,0,0,1,sanitized_ok,0.7681689801392403
FKID006741,0,0,0,0,1,sanitized_ok,0.7681307818163746
FKID006742,0,0,0,0,1,sanitized_ok,0.7528509636838094
FKID006743,0,0,0,0,1,sanitized_ok,0.7758292149952877
FKID006744,0,0,0,0,1,sanitized_ok,0.7036477418838294
FKID004910,0,1,0,0,0,p95_clamped,0.6963862714740834
FKID004918,0,1,0,0,0,p95_clamped,0.6963862714740834
FKID006745,0,0,0,0,1,sanitized_ok,0.7704121670952941
FKID004923,0,1,0,0,0,p95_clamped,0.7079286857980028
FKID006746,0,0,0,0,1,sanitized_ok,0.786538753800504
FKID004929,0,0,0,0,1,sanitized_ok,0.7371457012603564
FKID004947,0,1,0,0,0,p95_clamped,0.6831576671908871
FKID004939,0,1,0,0,0,p95_clamped,0.6835400022689249
FKID006684,0,0,0,0,1,sanitized_ok,0.7363628593245896
FKID006748,0,0,0,0,1,sanitized_ok,0.7895340545613967
FKID006749,0,0,0,0,1,sanitized_ok,0.7701525377868768
FKID006750,0,0,0,0,1,sanitized_ok,0.7496585434047285
FKID005286,0,0,0,1,0,tail_risk_high,0.6346324350364938
FKID006757,0,0,0,0,1,sanitized_ok,0.7981922263460132
FKID004949,0,0,0,0,1,sanitized_ok,0.7995325969088575
FKID004954,0,0,0,0,1,sanitized_ok,0.8006519915184565
FKID004956,1,0,0,0,0,raw_quantile_crossing,0.7480982071270077
FKID006764,0,0,0,0,1,sanitized_ok,0.6468008344366
FKID004959,0,0,0,0,1,sanitized_ok,0.7307812826935942
FKID006765,0,0,0,0,1,sanitized_ok,0.7352879044815389
FKID006767,0,0,0,0,1,sanitized_ok,0.75646599221035
FKID006768,0,0,0,0,1,sanitized_ok,0.7995582312188224
FKID006769,0,0,0,1,0,tail_risk_high,0.6668094036667914
FKID006770,0,0,0,0,1,sanitized_ok,0.7595264009481093
FKID006773,0,0,0,0,1,sanitized_ok,0.7250887675331517
FKID006774,0,0,0,0,1,sanitized_ok,0.737511905820215
FKID006775,0,1,0,0,0,p95_clamped,0.7062894246729476
FKID006762,0,0,0,0,1,sanitized_ok,0.7743120938320885
FKID006776,0,0,0,0,1,sanitized_ok,0.7650169499143659
FKID005288,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.6589551452320791
FKID006778,0,0,0,0,1,sanitized_ok,0.717174196858156
FKID006784,0,0,0,0,1,sanitized_ok,0.6889123567196991
FKID006785,0,0,0,0,1,sanitized_ok,0.7422636146580102
FKID001133,0,0,0,1,0,tail_risk_high,0.39412564025510677
FKID004985,0,1,0,0,0,p95_clamped,0.7623372263642247
FKID006789,0,0,0,0,1,sanitized_ok,0.791149175862245
FKID006791,0,0,0,0,1,sanitized_ok,0.7187890186452282
FKID006793,0,1,0,0,0,p95_clamped,0.7171363580196526
FKID006792,0,1,0,0,0,p95_clamped,0.7440423997423306
FKID006799,0,0,0,0,1,sanitized_ok,0.7606647350347299
FKID006800,0,0,0,0,1,sanitized_ok,0.7979953382689238
FKID004996,0,1,0,0,0,p95_clamped,0.7249556648718088
FKID006801,0,0,0,0,1,sanitized_ok,0.7563270163482183
FKID005030,1,0,0,0,0,raw_quantile_crossing,0.7410152132846111
FKID004998,0,0,0,0,1,sanitized_ok,0.6598609225380317
FKID005001,0,1,0,0,0,p95_clamped,0.7664238884593976
FKID006802,0,0,0,0,1,sanitized_ok,0.7995480031792135
FKID006803,0,1,0,0,0,p95_clamped,0.7850152318788559
FKID005289,0,0,0,0,1,sanitized_ok,0.7859081776305136
FKID005290,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.5620273984523078
FKID006805,0,0,0,0,1,sanitized_ok,0.7563447390434188
FKID005004,0,0,0,1,0,tail_risk_high,0.6943095676441045
FKID005291,0,0,0,1,0,tail_risk_high,0.6719196854332757
FKID005292,0,1,0,1,0,p95_clamped|tail_risk_high,0.6683572212768465
FKID006807,0,1,0,1,0,p95_clamped|tail_risk_high,0.6895129165249743
FKID005005,1,1,0,1,0,raw_quantile_crossing|p95_clamped|tail_risk_high,0.6543390367246608
FKID006810,0,1,0,0,0,p95_clamped,0.6680488825762789
FKID006811,1,1,0,1,0,raw_quantile_crossing|p95_clamped|tail_risk_high,0.7180580412311263
FKID006813,1,1,0,1,0,raw_quantile_crossing|p95_clamped|tail_risk_high,0.6981405823969309
FKID005024,0,0,0,0,1,sanitized_ok,0.757963290952876
FKID005018,0,0,0,0,1,sanitized_ok,0.7690340872209851
FKID006815,0,0,0,0,1,sanitized_ok,0.7144514330381959
FKID006816,0,0,0,0,1,sanitized_ok,0.7947199630760352
FKID006818,0,0,0,0,1,sanitized_ok,0.524893249411689
FKID006817,0,0,0,0,1,sanitized_ok,0.7587738195869508
FKID006819,0,0,0,0,1,sanitized_ok,0.7490132836008989
FKID005021,0,0,0,1,0,tail_risk_high,0.6831039781497681
FKID006822,0,1,0,0,0,p95_clamped,0.7135796797134779
FKID006823,0,0,0,0,1,sanitized_ok,0.7398694006319462
FKID006826,0,0,0,0,1,sanitized_ok,0.7465649482891158
FKID006829,0,0,0,0,1,sanitized_ok,0.6292499886059413
FKID005040,0,1,0,0,0,p95_clamped,0.7470398214164338
FKID006831,0,0,0,0,1,sanitized_ok,0.7279377871111212
FKID005293,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7212306840429052
FKID006832,0,0,0,0,1,sanitized_ok,0.7931109506311342
FKID005294,0,0,0,0,1,sanitized_ok,0.7764128034975009
FKID005295,0,0,0,0,1,sanitized_ok,0.43661606350885196
FKID006834,0,1,0,0,0,p95_clamped,0.7208971189167399
FKID005046,1,0,0,0,0,raw_quantile_crossing,0.741019855134885
FKID005045,0,0,0,0,1,sanitized_ok,0.7545775165078527
FKID006838,0,0,0,0,1,sanitized_ok,0.7288454668743314
FKID005297,0,0,0,0,1,sanitized_ok,0.7537092101217474
FKID005044,0,0,0,0,1,sanitized_ok,0.7507326453190264
FKID005298,0,0,0,0,1,sanitized_ok,0.7565890233229629
FKID005048,0,0,0,0,1,sanitized_ok,0.7786351934118005
FKID006840,0,0,0,1,0,tail_risk_high,0.5723044207688165
FKID001976,0,0,0,1,0,tail_risk_high,0.5723044207688165
FKID006827,0,0,0,0,1,sanitized_ok,0.4466996596910475
FKID006841,0,0,0,0,1,sanitized_ok,0.4466996596910475
FKID006855,0,0,0,1,0,tail_risk_high,0.5718886434211468
FKID001972,0,0,0,1,0,tail_risk_high,0.581691814284991
FKID006844,0,0,0,0,1,sanitized_ok,0.6623166982415503
FKID006845,0,0,0,0,1,sanitized_ok,0.6623166982415503
FKID005054,0,1,0,0,0,p95_clamped,0.740218813276933
FKID006851,0,0,0,0,1,sanitized_ok,0.4344106043508076
FKID006852,0,0,0,0,1,sanitized_ok,0.4344106043508076
FKID006853,0,0,0,0,1,sanitized_ok,0.7362879674883571
FKID006854,0,0,0,0,1,sanitized_ok,0.4344106043508076
FKID006856,0,0,0,0,1,sanitized_ok,0.4344106043508076
FKID005055,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID005058,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID005057,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID005056,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID000227,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID005059,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID000236,0,0,0,0,1,sanitized_ok,0.43351602722556304
FKID006857,0,0,0,0,1,sanitized_ok,0.7061763040798744
FKID006867,0,0,0,1,0,tail_risk_high,0.66689756233538
FKID006868,0,0,0,0,1,sanitized_ok,0.5789824191377311
FKID006869,0,0,0,0,1,sanitized_ok,0.5789824191377311
