event_id,event_cause,corridor,junction,T,archetype,archetype_label
FKID000858,vehicle_breakdown,Non-corridor,,22.188365633333333,0,severe
FKID000859,vehicle_breakdown,Bellary Road 1,,53.13025051666667,1,quick_clear
FKID000860,vehicle_breakdown,ORR West 1,,62.22422101666667,1,quick_clear
FKID000865,pot_holes,Non-corridor,,61364.248525866664,0,severe
FKID000866,accident,Non-corridor,,1.8313234166666668,0,severe
FKID000869,vehicle_breakdown,Non-corridor,,81.64968848333334,0,severe
FKID000876,vehicle_breakdown,Old Airport Road,,15.971929466666667,1,quick_clear
FKID000877,vehicle_breakdown,Non-corridor,,78.58225675,0,severe
FKID000887,pot_holes,Bellary Road 1,,21858.3643701,2,extreme
FKID000890,pot_holes,Non-corridor,,27578.025342816665,0,severe
FKID000893,vehicle_breakdown,Bellary Road 1,,114.21673276666667,1,quick_clear
FKID000895,construction,Non-corridor,,0.7237333333333333,3,moderate
FKID000896,vehicle_breakdown,Old Airport Road,,1.2535275166666666,1,quick_clear
FKID000900,vehicle_breakdown,Bellary Road 1,,49.60811926666667,1,quick_clear
FKID000902,tree_fall,Mysore Road,Richmond circle jn,42027.8739584,2,extreme
FKID000905,construction,Non-corridor,,366.65548681666667,0,severe
FKID000907,others,Mysore Road,,76.24653713333333,1,quick_clear
FKID000909,water_logging,Non-corridor,,137.85110428333334,0,severe
FKID000912,others,Non-corridor,,71059.58667485,3,moderate
FKID000914,vehicle_breakdown,Hosur Road,,79.27560286666667,1,quick_clear
FKID000915,vehicle_breakdown,Hosur Road,,96.84268413333332,1,quick_clear
FKID000917,others,CBD 2,,75.09085913333334,1,quick_clear
FKID000921,protest,Non-corridor,,0.06058333333333333,3,moderate
FKID000922,protest,Non-corridor,,0.70735,3,moderate
FKID000923,pot_holes,Non-corridor,WilsonGarden10thCrossJunc,201789.4924975,0,severe
FKID000925,others,Non-corridor,,80635.52403755,0,severe
FKID000926,vehicle_breakdown,Magadi Road,,17.01463426666667,1,quick_clear
FKID000930,vehicle_breakdown,Non-corridor,,10.597155033333333,0,severe
FKID000931,road_conditions,Non-corridor,,1386.89255105,0,severe
FKID000933,road_conditions,Non-corridor,,5799.80037435,0,severe
FKID000936,pot_holes,Non-corridor,,48375.30817531667,0,severe
FKID000937,vehicle_breakdown,Non-corridor,,39.4856103,3,moderate
FKID000939,vehicle_breakdown,Tumkur Road,,16.270418616666667,1,quick_clear
FKID000941,vehicle_breakdown,Non-corridor,,138.70672721666668,0,severe
FKID000942,accident,Mysore Road,,32.826353266666665,1,quick_clear
FKID000944,water_logging,Non-corridor,MICO Bande,82116.56637165,0,severe
FKID000952,procession,Non-corridor,,36.537950349999996,0,severe
FKID000956,procession,Non-corridor,,29.108712066666666,0,severe
FKID000957,vehicle_breakdown,Non-corridor,,92.15842395,0,severe
FKID000962,others,Tumkur Road,,355.29140055,2,extreme
FKID000964,vehicle_breakdown,Bellary Road 1,,12.875058366666668,1,quick_clear
FKID000966,vehicle_breakdown,ORR East 1,,6.304003066666667,1,quick_clear
FKID000968,tree_fall,Non-corridor,,19335.9219217,3,moderate
FKID000969,others,Non-corridor,,37483.73123706667,0,severe
FKID000970,construction,ORR East 2,,767.8605333333333,2,extreme
FKID000972,vehicle_breakdown,CBD 2,,83.6431582,1,quick_clear
FKID000973,vehicle_breakdown,Mysore Road,,54.19506535,1,quick_clear
FKID000975,vehicle_breakdown,Non-corridor,,21.735800349999998,3,moderate
FKID000976,vehicle_breakdown,Non-corridor,,27.90641395,0,severe
FKID000979,vehicle_breakdown,Bellary Road 1,,26.02119336666667,1,quick_clear
FKID000981,pot_holes,CBD 2,,96013.89433023334,3,moderate
FKID000983,vehicle_breakdown,Non-corridor,,2.318516516666667,3,moderate
FKID000984,vehicle_breakdown,CBD 2,,25.868294600000002,1,quick_clear
FKID000988,construction,Non-corridor,,1.17185,3,moderate
FKID000990,vehicle_breakdown,ORR North 2,,70.6369603,1,quick_clear
FKID000991,others,Non-corridor,,66152.55166476667,0,severe
FKID000992,vehicle_breakdown,Non-corridor,,19.236815733333334,3,moderate
FKID000995,others,Non-corridor,,3812.035816,0,severe
FKID000996,congestion,Hennur Main Road,,81.69610738333334,1,quick_clear
FKID000998,construction,Tumkur Road,,4608.306383333333,3,moderate
FKID000999,vehicle_breakdown,Tumkur Road,,77.64849921666668,1,quick_clear
FKID001001,road_conditions,ORR East 2,,1.9296002833333332,3,moderate
FKID001002,construction,ORR East 2,,2852.1638163166667,3,moderate
FKID001003,others,ORR East 2,,33633.04481683333,2,extreme
FKID001009,vehicle_breakdown,ORR North 1,,43.703668050000005,1,quick_clear
FKID001010,vehicle_breakdown,Non-corridor,,18.12563553333333,0,severe
FKID001011,vehicle_breakdown,Old Airport Road,,69.32541208333333,1,quick_clear
FKID001012,others,Non-corridor,,43.829488833333336,0,severe
FKID001013,vehicle_breakdown,Mysore Road,,107.36787663333332,1,quick_clear
FKID001014,construction,ORR East 2,,328.75416666666666,2,extreme
FKID001017,vehicle_breakdown,Tumkur Road,,141.42639348333333,1,quick_clear
FKID001019,water_logging,Bannerghata Road,,5883.57713725,2,extreme
FKID001025,construction,ORR East 2,,764.5127,2,extreme
FKID001027,pot_holes,Mysore Road,,17141.221694,2,extreme
FKID001029,others,Bellary Road 1,MekhriCircle,100585.63057978333,2,extreme
FKID001035,vehicle_breakdown,Non-corridor,,99.77792416666666,0,severe
FKID001041,vehicle_breakdown,Non-corridor,,71.35226383333334,0,severe
FKID001042,vehicle_breakdown,Bellary Road 1,,60.9291782,1,quick_clear
FKID001043,vehicle_breakdown,Non-corridor,,13.084814833333333,0,severe
FKID001051,vehicle_breakdown,Bannerghata Road,,10.573012383333333,1,quick_clear
FKID001052,construction,ORR East 2,,219.31013333333334,1,quick_clear
FKID001053,pot_holes,CBD 1,,6152.18195165,2,extreme
FKID001054,others,Non-corridor,,9602.698774133334,0,severe
FKID001057,vehicle_breakdown,ORR North 1,,42.808710616666666,1,quick_clear
FKID001058,pot_holes,Old Airport Road,,6055.445450866667,2,extreme
FKID001060,vehicle_breakdown,Tumkur Road,,29.313113633333334,1,quick_clear
FKID001061,vehicle_breakdown,Non-corridor,,28.7572406,0,severe
FKID001063,vehicle_breakdown,Non-corridor,,83.15463388333333,0,severe
FKID001068,vehicle_breakdown,ORR East 1,,27.226681883333335,1,quick_clear
FKID001079,vehicle_breakdown,Magadi Road,,33.101952716666666,1,quick_clear
FKID001080,vehicle_breakdown,ORR North 1,,64.03269065,1,quick_clear
FKID001083,vehicle_breakdown,Mysore Road,,21.942543016666665,1,quick_clear
FKID001084,others,Bellary Road 1,,4.012004933333333,1,quick_clear
FKID001085,vehicle_breakdown,Non-corridor,,24.017026933333334,3,moderate
FKID001086,vehicle_breakdown,Mysore Road,,9.573394949999999,1,quick_clear
FKID001088,others,Bellary Road 1,,3801.1654547,2,extreme
FKID001089,congestion,Hennur Main Road,,70.369317,1,quick_clear
FKID001091,vehicle_breakdown,Non-corridor,,14.661646350000002,0,severe
FKID001095,tree_fall,Bellary Road 1,,20.392180399999997,1,quick_clear
FKID001098,vehicle_breakdown,Mysore Road,,35.98495698333333,1,quick_clear
FKID001099,vehicle_breakdown,Airport New South Road,,64.49834003333333,1,quick_clear
FKID001104,procession,Non-corridor,,59.906866666666666,0,severe
FKID001106,water_logging,Mysore Road,,1341.8618717,2,extreme
FKID001107,water_logging,Bellary Road 1,,3913.5393192166666,2,extreme
FKID001109,vehicle_breakdown,ORR East 1,,32.482557983333336,1,quick_clear
FKID001111,others,Tumkur Road,,425.9449986166667,3,moderate
FKID001112,construction,Non-corridor,,65096.484923816664,0,severe
FKID001115,others,Non-corridor,,3387.139090366667,3,moderate
FKID001118,others,Non-corridor,,11100.934242516667,0,severe
FKID001119,vehicle_breakdown,Non-corridor,,68.54527198333334,3,moderate
FKID001122,vehicle_breakdown,Bellary Road 2,,141.574881,1,quick_clear
FKID001123,others,Bellary Road 1,,14674.775293166666,2,extreme
FKID001125,water_logging,Non-corridor,Bamboobazar(Shivajinagar),118162.02387745,0,severe
FKID001128,construction,ORR East 2,,631.9400666666667,2,extreme
FKID001132,vehicle_breakdown,Non-corridor,,87.93818821666667,0,severe
FKID001133,pot_holes,Non-corridor,HainsJunc,129385.72710041665,0,severe
FKID001135,construction,Mysore Road,,15958.09634375,3,moderate
FKID001139,water_logging,Old Madras Road,,36.627531100000006,1,quick_clear
FKID001140,vehicle_breakdown,Non-corridor,,60.76119708333333,0,severe
FKID001143,vehicle_breakdown,Mysore Road,,33.748134783333334,3,moderate
FKID001145,vehicle_breakdown,ORR East 1,,3.437997633333333,1,quick_clear
FKID001149,vehicle_breakdown,Tumkur Road,,114.61164653333334,1,quick_clear
FKID001153,vehicle_breakdown,Mysore Road,,95.59043028333333,1,quick_clear
FKID001154,vehicle_breakdown,Hosur Road,,11.97852685,1,quick_clear
FKID001155,vehicle_breakdown,Magadi Road,,24.2304184,1,quick_clear
FKID001159,vehicle_breakdown,Mysore Road,,22.292497583333333,1,quick_clear
FKID001161,construction,Hennur Main Road,,28482.065575,2,extreme
FKID001162,others,Bellary Road 2,,76.19266588333333,1,quick_clear
FKID001165,vehicle_breakdown,ORR East 1,,109.25451818333333,1,quick_clear
FKID001169,vehicle_breakdown,Non-corridor,,89.5580396,0,severe
FKID001170,vehicle_breakdown,Non-corridor,,20.751736666666666,0,severe
FKID001171,pot_holes,ORR North 2,,65744.16664185,2,extreme
FKID001172,others,Non-corridor,,180.91461453333335,0,severe
FKID001173,vehicle_breakdown,Non-corridor,,62.10533875,0,severe
FKID001174,vehicle_breakdown,Bellary Road 2,,4.185284566666667,1,quick_clear
FKID001178,construction,Non-corridor,,365.8770966,0,severe
FKID001181,vehicle_breakdown,ORR North 2,,47.697048333333335,1,quick_clear
FKID001189,construction,Hennur Main Road,,4766.704643183333,2,extreme
FKID001190,pot_holes,Varthur Road,,20766.25861996667,2,extreme
FKID001194,vehicle_breakdown,Bannerghata Road,,62.15927346666667,1,quick_clear
FKID001195,pot_holes,Non-corridor,,14931.4478685,0,severe
FKID001196,water_logging,Non-corridor,,1638.5179018833333,0,severe
FKID001197,vehicle_breakdown,Non-corridor,,12.48767995,0,severe
FKID001198,protest,Non-corridor,,2.677833333333333,3,moderate
FKID001203,vehicle_breakdown,Bannerghata Road,,27.9523293,1,quick_clear
FKID001204,construction,ORR East 2,,790.0961000000001,2,extreme
FKID001205,vehicle_breakdown,Non-corridor,,63.467518033333334,0,severe
FKID001207,construction,Non-corridor,,624.2569785666667,0,severe
FKID001211,construction,Varthur Road,,327.2695166666666,3,moderate
FKID001214,vehicle_breakdown,Tumkur Road,,25.9073017,1,quick_clear
FKID001215,vehicle_breakdown,Non-corridor,,17.485272716666667,0,severe
FKID001218,vehicle_breakdown,Non-corridor,,80.1326431,0,severe
FKID001223,vehicle_breakdown,Bellary Road 2,,29.472658016666667,1,quick_clear
FKID001225,vehicle_breakdown,Non-corridor,,32.38240151666667,0,severe
FKID001226,construction,Bellary Road 1,,250.8135,1,quick_clear
FKID001233,vehicle_breakdown,Non-corridor,,130.85829606666667,3,moderate
FKID001234,vehicle_breakdown,Non-corridor,,42.75810368333334,0,severe
FKID001236,vehicle_breakdown,Old Airport Road,,2.195204283333333,1,quick_clear
FKID001240,vehicle_breakdown,Non-corridor,,3.172573133333333,0,severe
FKID001245,vehicle_breakdown,ORR North 1,,126.05797051666667,1,quick_clear
FKID001247,vehicle_breakdown,Old Madras Road,,65.22508308333333,1,quick_clear
FKID001250,vehicle_breakdown,Bellary Road 1,,68.5412746,1,quick_clear
FKID001254,vehicle_breakdown,Non-corridor,,48.842927616666664,0,severe
FKID001255,vehicle_breakdown,Bellary Road 1,,25.324214433333335,1,quick_clear
FKID001256,pot_holes,Old Madras Road,,22729.702621083336,2,extreme
FKID001257,vehicle_breakdown,Non-corridor,,5.6324983500000005,0,severe
FKID001261,vehicle_breakdown,ORR North 2,,20.49097971666667,1,quick_clear
FKID001265,vehicle_breakdown,ORR West 1,,22.541880900000002,1,quick_clear
FKID001266,pot_holes,Mysore Road,,41403.397182450004,2,extreme
FKID001267,pot_holes,Bellary Road 1,,5667.63702295,2,extreme
FKID001269,construction,Non-corridor,,0.6298333333333334,3,moderate
FKID001272,vehicle_breakdown,Magadi Road,,8.242330166666667,1,quick_clear
FKID001274,vehicle_breakdown,Non-corridor,,74.69350561666667,0,severe
FKID001276,construction,Non-corridor,,120.53058333333334,3,moderate
FKID001278,construction,ORR East 2,,893.7863166666666,2,extreme
FKID001280,vehicle_breakdown,Non-corridor,,21.15403888333333,0,severe
FKID001282,construction,Non-corridor,,2880.0393166666668,0,severe
FKID001283,vehicle_breakdown,Tumkur Road,,18.911796083333336,1,quick_clear
FKID001285,vehicle_breakdown,Non-corridor,,15.905597883333334,0,severe
FKID001287,vehicle_breakdown,Non-corridor,,18.743594383333335,0,severe
FKID001288,water_logging,Non-corridor,BagalakunteCrossJunction,67342.9452573,0,severe
FKID001289,construction,Non-corridor,,241.28488333333334,0,severe
FKID001290,vehicle_breakdown,Tumkur Road,,30.207270483333332,1,quick_clear
FKID001291,vehicle_breakdown,Non-corridor,,128.41844893333334,0,severe
FKID001292,congestion,ORR North 1,,87.10293336666668,1,quick_clear
FKID001293,pot_holes,Non-corridor,,1489.0271123833334,0,severe
FKID001294,pot_holes,Non-corridor,,1490.3736745166668,0,severe
FKID001296,vehicle_breakdown,ORR North 1,,32.5034449,1,quick_clear
FKID001299,road_conditions,CBD 2,,28715.22712571667,2,extreme
FKID001300,vehicle_breakdown,ORR East 2,,66.92851234999999,1,quick_clear
FKID001302,pot_holes,Non-corridor,,1490.3403477333334,0,severe
FKID001304,pot_holes,Hosur Road,CMP GateJunc,30575.899386066667,2,extreme
FKID001307,pot_holes,Hosur Road,CMP GateJunc,72355.67942633334,2,extreme
FKID001308,pot_holes,Hosur Road,CMP GateJunc,72364.38668615,2,extreme
FKID001313,others,Mysore Road,,119.54685436666666,1,quick_clear
FKID001314,others,Non-corridor,,19947.924997983333,0,severe
FKID001319,pot_holes,Hosur Road,CMP GateJunc,30579.5141954,2,extreme
FKID001324,tree_fall,Non-corridor,,79.37274963333333,3,moderate
FKID001329,vehicle_breakdown,Magadi Road,,153.41269573333332,1,quick_clear
FKID001331,accident,ORR North 1,,52.03779613333334,1,quick_clear
FKID001332,vehicle_breakdown,Non-corridor,,1.8039698333333334,0,severe
FKID001334,vehicle_breakdown,ORR West 1,,27.9779026,1,quick_clear
FKID001335,vehicle_breakdown,Non-corridor,,77.07247735,0,severe
FKID001339,vehicle_breakdown,Non-corridor,,2.0421352666666666,0,severe
FKID001346,others,Mysore Road,,3.8131514166666665,1,quick_clear
FKID001351,vehicle_breakdown,Mysore Road,,35.12267365,1,quick_clear
FKID001355,tree_fall,Non-corridor,,56.49172753333333,0,severe
FKID001356,construction,ORR East 2,,8.67075,1,quick_clear
FKID001364,vehicle_breakdown,West of Chord Road,,49.20473728333333,1,quick_clear
FKID001367,vehicle_breakdown,Bellary Road 1,,37.30351836666667,3,moderate
FKID001368,vehicle_breakdown,Tumkur Road,,72.88357673333333,1,quick_clear
FKID001370,vehicle_breakdown,Old Madras Road,,3.7787415666666666,1,quick_clear
FKID001371,vehicle_breakdown,Non-corridor,,2.6236583,0,severe
FKID001373,vehicle_breakdown,ORR East 1,,97.77232951666666,1,quick_clear
FKID001374,tree_fall,Non-corridor,,31.31014948333333,0,severe
FKID001375,road_conditions,ORR West 1,,62.264017833333334,1,quick_clear
FKID001380,construction,Non-corridor,,1911.9671419166666,0,severe
FKID001382,construction,ORR East 2,,813.96165,2,extreme
FKID001384,vehicle_breakdown,Non-corridor,,63.30596091666666,0,severe
FKID001387,congestion,ORR North 1,,37.785654916666665,1,quick_clear
FKID001388,vehicle_breakdown,Tumkur Road,,13.265553916666667,1,quick_clear
FKID001390,others,Non-corridor,,34.995653966666666,0,severe
FKID001395,vehicle_breakdown,Tumkur Road,,28.267420583333333,1,quick_clear
FKID001396,vehicle_breakdown,ORR East 1,,120.9917747,1,quick_clear
FKID001397,others,Non-corridor,,313.8667528,3,moderate
FKID001400,road_conditions,Non-corridor,,1.6786465666666668,0,severe
FKID001404,others,West of Chord Road,,4.119737566666667,1,quick_clear
FKID001405,accident,Old Madras Road,,41.571545316666665,1,quick_clear
FKID001410,vehicle_breakdown,Mysore Road,,34.62066285,1,quick_clear
FKID001411,others,Non-corridor,,1764.0597806833332,0,severe
FKID001412,water_logging,Bannerghata Road,,2568.2762129999996,2,extreme
FKID001413,others,Hosur Road,,37763.05923111667,2,extreme
FKID001414,vehicle_breakdown,Non-corridor,,122.88383688333333,0,severe
FKID001415,construction,IRR(Thanisandra road),,4321.616266666667,2,extreme
FKID001419,vehicle_breakdown,ORR West 1,,45.38100588333334,1,quick_clear
FKID001420,vehicle_breakdown,Non-corridor,,27.755491966666668,0,severe
FKID001423,vehicle_breakdown,Hosur Road,,15.762067949999999,1,quick_clear
FKID001424,vehicle_breakdown,ORR North 1,,124.13244701666667,1,quick_clear
FKID001425,congestion,Hennur Main Road,,136.03228926666668,1,quick_clear
FKID001426,vehicle_breakdown,Mysore Road,,28.3823993,1,quick_clear
FKID001432,vehicle_breakdown,Magadi Road,,25.321667083333335,1,quick_clear
FKID001434,construction,ORR North 2,,0.2413,1,quick_clear
FKID001437,vehicle_breakdown,Bellary Road 1,,49.688574949999996,1,quick_clear
FKID001446,tree_fall,Bellary Road 1,,141.58774876666666,3,moderate
FKID001447,vehicle_breakdown,Bellary Road 2,,65.21049980000001,1,quick_clear
FKID001458,vehicle_breakdown,Non-corridor,,21.79317205,0,severe
FKID001460,vehicle_breakdown,Bellary Road 2,,65.78450945,1,quick_clear
FKID001461,others,Mysore Road,,388.87556163333335,2,extreme
FKID001462,construction,ORR East 2,,722.40875,2,extreme
FKID001466,vehicle_breakdown,Non-corridor,,10.24884315,0,severe
FKID001468,vehicle_breakdown,ORR North 1,,29.929127866666665,1,quick_clear
FKID001469,vehicle_breakdown,Bannerghata Road,,29.872228166666666,1,quick_clear
FKID001470,vehicle_breakdown,ORR North 2,,9.129387033333334,1,quick_clear
FKID001471,pot_holes,Non-corridor,,35891.490513666664,3,moderate
FKID001473,vehicle_breakdown,ORR East 1,,47.78352503333333,1,quick_clear
FKID001477,accident,Non-corridor,,64.67699146666666,0,severe
FKID001480,construction,Old Madras Road,,1445.0904999999998,3,moderate
FKID001489,construction,Non-corridor,,15433.909693583333,3,moderate
FKID001490,vehicle_breakdown,Non-corridor,,26.454950033333333,0,severe
FKID001491,vehicle_breakdown,Mysore Road,,41.276453733333334,1,quick_clear
FKID001493,vehicle_breakdown,Bellary Road 1,,112.91873355,1,quick_clear
FKID001494,others,Magadi Road,,222.83057628333333,1,quick_clear
FKID001495,vehicle_breakdown,Non-corridor,,116.41837865000001,0,severe
FKID001496,vehicle_breakdown,Old Madras Road,,75.1976845,1,quick_clear
FKID001499,construction,ORR East 1,,34.097350649999996,3,moderate
FKID001501,vehicle_breakdown,CBD 2,,60.0840213,1,quick_clear
FKID001503,vehicle_breakdown,Bellary Road 2,,37.39451276666667,1,quick_clear
FKID001504,accident,Hosur Road,,74.62887731666666,3,moderate
FKID001505,pot_holes,Old Madras Road,,28910.698168733332,2,extreme
FKID001507,vehicle_breakdown,ORR North 1,,5.132183783333333,1,quick_clear
